Date,Value
1985-08-18T23:00:00.000Z,1.4003
1985-08-19T23:00:00.000Z,1.3885
1985-08-20T23:00:00.000Z,1.3885
1985-08-21T23:00:00.000Z,1.411
1985-08-22T23:00:00.000Z,1.405
1985-08-26T23:00:00.000Z,1.3933
1985-08-27T23:00:00.000Z,1.4035
1985-08-28T23:00:00.000Z,1.3985
1985-08-29T23:00:00.000Z,1.3965
1985-09-01T23:00:00.000Z,1.3815
1985-09-02T23:00:00.000Z,1.37
1985-09-03T23:00:00.000Z,1.3705
1985-09-04T23:00:00.000Z,1.371
1985-09-05T23:00:00.000Z,1.332
1985-09-08T23:00:00.000Z,1.3087
1985-09-09T23:00:00.000Z,1.3125
1985-09-10T23:00:00.000Z,1.3055
1985-09-11T23:00:00.000Z,1.312
1985-09-12T23:00:00.000Z,1.3372
1985-09-15T23:00:00.000Z,1.335
1985-09-16T23:00:00.000Z,1.3475
1985-09-17T23:00:00.000Z,1.342
1985-09-18T23:00:00.000Z,1.3375
1985-09-19T23:00:00.000Z,1.3675
1985-09-22T23:00:00.000Z,1.4325
1985-09-23T23:00:00.000Z,1.4265
1985-09-24T23:00:00.000Z,1.4267
1985-09-25T23:00:00.000Z,1.4405
1985-09-26T23:00:00.000Z,1.409
1985-09-29T23:00:00.000Z,1.407
1985-09-30T23:00:00.000Z,1.404
1985-10-01T23:00:00.000Z,1.4145
1985-10-02T23:00:00.000Z,1.4201
1985-10-03T23:00:00.000Z,1.4173
1985-10-06T23:00:00.000Z,1.4185
1985-10-07T23:00:00.000Z,1.415
1985-10-08T23:00:00.000Z,1.4165
1985-10-09T23:00:00.000Z,1.4122
1985-10-10T23:00:00.000Z,1.4095
1985-10-13T23:00:00.000Z,1.414
1985-10-14T23:00:00.000Z,1.4135
1985-10-15T23:00:00.000Z,1.4098
1985-10-16T23:00:00.000Z,1.416
1985-10-17T23:00:00.000Z,1.4275
1985-10-20T23:00:00.000Z,1.4339
1985-10-21T23:00:00.000Z,1.4339
1985-10-22T23:00:00.000Z,1.4341
1985-10-23T23:00:00.000Z,1.4242
1985-10-24T23:00:00.000Z,1.4247
1985-10-28T00:00:00.000Z,1.428
1985-10-29T00:00:00.000Z,1.4374
1985-10-30T00:00:00.000Z,1.4427
1985-10-31T00:00:00.000Z,1.4451
1985-11-01T00:00:00.000Z,1.437
1985-11-04T00:00:00.000Z,1.439
1985-11-05T00:00:00.000Z,1.4352
1985-11-06T00:00:00.000Z,1.4354
1985-11-07T00:00:00.000Z,1.4215
1985-11-08T00:00:00.000Z,1.419
1985-11-11T00:00:00.000Z,1.4196
1985-11-12T00:00:00.000Z,1.4148
1985-11-13T00:00:00.000Z,1.4227
1985-11-14T00:00:00.000Z,1.4253
1985-11-15T00:00:00.000Z,1.4225
1985-11-18T00:00:00.000Z,1.4251
1985-11-19T00:00:00.000Z,1.435
1985-11-20T00:00:00.000Z,1.4335
1985-11-21T00:00:00.000Z,1.441
1985-11-22T00:00:00.000Z,1.451
1985-11-25T00:00:00.000Z,1.4635
1985-11-26T00:00:00.000Z,1.4665
1985-11-27T00:00:00.000Z,1.4702
1985-11-28T00:00:00.000Z,1.4772
1985-11-29T00:00:00.000Z,1.4904
1985-12-02T00:00:00.000Z,1.4885
1985-12-03T00:00:00.000Z,1.4832
1985-12-04T00:00:00.000Z,1.4855
1985-12-05T00:00:00.000Z,1.479
1985-12-06T00:00:00.000Z,1.4782
1985-12-09T00:00:00.000Z,1.4631
1985-12-10T00:00:00.000Z,1.4357
1985-12-11T00:00:00.000Z,1.415
1985-12-12T00:00:00.000Z,1.4375
1985-12-13T00:00:00.000Z,1.4365
1985-12-16T00:00:00.000Z,1.4365
1985-12-17T00:00:00.000Z,1.4383
1985-12-18T00:00:00.000Z,1.424
1985-12-19T00:00:00.000Z,1.422
1985-12-20T00:00:00.000Z,1.4241
1985-12-23T00:00:00.000Z,1.43
1985-12-24T00:00:00.000Z,1.4245
1985-12-27T00:00:00.000Z,1.435
1985-12-30T00:00:00.000Z,1.4407
1985-12-31T00:00:00.000Z,1.4455
1986-01-02T00:00:00.000Z,1.4435
1986-01-03T00:00:00.000Z,1.4397
1986-01-06T00:00:00.000Z,1.4418
1986-01-07T00:00:00.000Z,1.4405
1986-01-08T00:00:00.000Z,1.4445
1986-01-09T00:00:00.000Z,1.4447
1986-01-10T00:00:00.000Z,1.4577
1986-01-13T00:00:00.000Z,1.4345
1986-01-14T00:00:00.000Z,1.4391
1986-01-15T00:00:00.000Z,1.4419
1986-01-16T00:00:00.000Z,1.4412
1986-01-17T00:00:00.000Z,1.439
1986-01-20T00:00:00.000Z,1.4165
1986-01-21T00:00:00.000Z,1.4095
1986-01-22T00:00:00.000Z,1.3985
1986-01-23T00:00:00.000Z,1.377
1986-01-24T00:00:00.000Z,1.388
1986-01-27T00:00:00.000Z,1.3845
1986-01-28T00:00:00.000Z,1.406
1986-01-29T00:00:00.000Z,1.4008
1986-01-30T00:00:00.000Z,1.4095
1986-01-31T00:00:00.000Z,1.4086
1986-02-03T00:00:00.000Z,1.387
1986-02-04T00:00:00.000Z,1.3775
1986-02-05T00:00:00.000Z,1.3925
1986-02-06T00:00:00.000Z,1.4017
1986-02-07T00:00:00.000Z,1.402
1986-02-10T00:00:00.000Z,1.4045
1986-02-11T00:00:00.000Z,1.4125
1986-02-12T00:00:00.000Z,1.4134
1986-02-13T00:00:00.000Z,1.4135
1986-02-14T00:00:00.000Z,1.4167
1986-02-17T00:00:00.000Z,1.421
1986-02-18T00:00:00.000Z,1.4265
1986-02-19T00:00:00.000Z,1.46
1986-02-20T00:00:00.000Z,1.454
1986-02-21T00:00:00.000Z,1.4483
1986-02-24T00:00:00.000Z,1.4612
1986-02-25T00:00:00.000Z,1.49
1986-02-26T00:00:00.000Z,1.4897
1986-02-27T00:00:00.000Z,1.4815
1986-02-28T00:00:00.000Z,1.4505
1986-03-03T00:00:00.000Z,1.4374
1986-03-04T00:00:00.000Z,1.4615
1986-03-05T00:00:00.000Z,1.4585
1986-03-06T00:00:00.000Z,1.4545
1986-03-07T00:00:00.000Z,1.4595
1986-03-10T00:00:00.000Z,1.4407
1986-03-11T00:00:00.000Z,1.4615
1986-03-12T00:00:00.000Z,1.4735
1986-03-13T00:00:00.000Z,1.457
1986-03-14T00:00:00.000Z,1.4657
1986-03-17T00:00:00.000Z,1.466
1986-03-18T00:00:00.000Z,1.4722
1986-03-19T00:00:00.000Z,1.4767
1986-03-20T00:00:00.000Z,1.4895
1986-03-21T00:00:00.000Z,1.504
1986-03-24T00:00:00.000Z,1.4865
1986-03-25T00:00:00.000Z,1.4575
1986-03-26T00:00:00.000Z,1.4722
1986-03-27T00:00:00.000Z,1.478
1986-03-31T23:00:00.000Z,1.4702
1986-04-01T23:00:00.000Z,1.472
1986-04-02T23:00:00.000Z,1.4605
1986-04-03T23:00:00.000Z,1.4475
1986-04-06T23:00:00.000Z,1.4517
1986-04-07T23:00:00.000Z,1.478
1986-04-08T23:00:00.000Z,1.463
1986-04-09T23:00:00.000Z,1.464
1986-04-10T23:00:00.000Z,1.482
1986-04-13T23:00:00.000Z,1.4806
1986-04-14T23:00:00.000Z,1.4774
1986-04-15T23:00:00.000Z,1.504
1986-04-16T23:00:00.000Z,1.5245
1986-04-17T23:00:00.000Z,1.517
1986-04-20T23:00:00.000Z,1.5105
1986-04-21T23:00:00.000Z,1.5145
1986-04-22T23:00:00.000Z,1.5257
1986-04-23T23:00:00.000Z,1.536
1986-04-24T23:00:00.000Z,1.532
1986-04-27T23:00:00.000Z,1.552
1986-04-28T23:00:00.000Z,1.5533
1986-04-29T23:00:00.000Z,1.5535
1986-04-30T23:00:00.000Z,1.5316
1986-05-01T23:00:00.000Z,1.527
1986-05-05T23:00:00.000Z,1.5325
1986-05-06T23:00:00.000Z,1.5365
1986-05-07T23:00:00.000Z,1.5495
1986-05-08T23:00:00.000Z,1.538
1986-05-11T23:00:00.000Z,1.5465
1986-05-12T23:00:00.000Z,1.5467
1986-05-13T23:00:00.000Z,1.5352
1986-05-14T23:00:00.000Z,1.5377
1986-05-15T23:00:00.000Z,1.5235
1986-05-18T23:00:00.000Z,1.519
1986-05-19T23:00:00.000Z,1.519
1986-05-20T23:00:00.000Z,1.5165
1986-05-21T23:00:00.000Z,1.496
1986-05-22T23:00:00.000Z,1.489
1986-05-26T23:00:00.000Z,1.4966
1986-05-27T23:00:00.000Z,1.502
1986-05-28T23:00:00.000Z,1.4971
1986-05-29T23:00:00.000Z,1.4725
1986-06-01T23:00:00.000Z,1.4759
1986-06-02T23:00:00.000Z,1.495
1986-06-03T23:00:00.000Z,1.4878
1986-06-04T23:00:00.000Z,1.4883
1986-06-05T23:00:00.000Z,1.5085
1986-06-08T23:00:00.000Z,1.4981
1986-06-09T23:00:00.000Z,1.5145
1986-06-10T23:00:00.000Z,1.5325
1986-06-11T23:00:00.000Z,1.5277
1986-06-12T23:00:00.000Z,1.522
1986-06-15T23:00:00.000Z,1.5207
1986-06-16T23:00:00.000Z,1.5061
1986-06-17T23:00:00.000Z,1.5002
1986-06-18T23:00:00.000Z,1.5035
1986-06-19T23:00:00.000Z,1.501
1986-06-22T23:00:00.000Z,1.492
1986-06-23T23:00:00.000Z,1.5116
1986-06-24T23:00:00.000Z,1.5237
1986-06-25T23:00:00.000Z,1.5175
1986-06-26T23:00:00.000Z,1.527
1986-06-29T23:00:00.000Z,1.5335
1986-06-30T23:00:00.000Z,1.5452
1986-07-01T23:00:00.000Z,1.5385
1986-07-02T23:00:00.000Z,1.5445
1986-07-03T23:00:00.000Z,1.541
1986-07-06T23:00:00.000Z,1.5367
1986-07-07T23:00:00.000Z,1.5355
1986-07-08T23:00:00.000Z,1.527
1986-07-09T23:00:00.000Z,1.5165
1986-07-10T23:00:00.000Z,1.5085
1986-07-13T23:00:00.000Z,1.4835
1986-07-14T23:00:00.000Z,1.497
1986-07-15T23:00:00.000Z,1.5072
1986-07-16T23:00:00.000Z,1.5135
1986-07-17T23:00:00.000Z,1.495
1986-07-20T23:00:00.000Z,1.5002
1986-07-21T23:00:00.000Z,1.4927
1986-07-22T23:00:00.000Z,1.489
1986-07-23T23:00:00.000Z,1.4905
1986-07-24T23:00:00.000Z,1.4862
1986-07-27T23:00:00.000Z,1.4699
1986-07-28T23:00:00.000Z,1.4843
1986-07-29T23:00:00.000Z,1.489
1986-07-30T23:00:00.000Z,1.492
1986-07-31T23:00:00.000Z,1.488
1986-08-03T23:00:00.000Z,1.468
1986-08-04T23:00:00.000Z,1.484
1986-08-05T23:00:00.000Z,1.4797
1986-08-06T23:00:00.000Z,1.4755
1986-08-07T23:00:00.000Z,1.4742
1986-08-10T23:00:00.000Z,1.4836
1986-08-11T23:00:00.000Z,1.484
1986-08-12T23:00:00.000Z,1.4857
1986-08-13T23:00:00.000Z,1.4904
1986-08-14T23:00:00.000Z,1.4943
1986-08-17T23:00:00.000Z,1.4927
1986-08-18T23:00:00.000Z,1.5036
1986-08-19T23:00:00.000Z,1.503
1986-08-20T23:00:00.000Z,1.4986
1986-08-21T23:00:00.000Z,1.4935
1986-08-25T23:00:00.000Z,1.4841
1986-08-26T23:00:00.000Z,1.4855
1986-08-27T23:00:00.000Z,1.4785
1986-08-28T23:00:00.000Z,1.4875
1986-08-31T23:00:00.000Z,1.49
1986-09-01T23:00:00.000Z,1.4905
1986-09-02T23:00:00.000Z,1.4985
1986-09-03T23:00:00.000Z,1.5042
1986-09-04T23:00:00.000Z,1.4977
1986-09-07T23:00:00.000Z,1.4882
1986-09-08T23:00:00.000Z,1.4855
1986-09-09T23:00:00.000Z,1.4828
1986-09-10T23:00:00.000Z,1.4761
1986-09-11T23:00:00.000Z,1.474
1986-09-14T23:00:00.000Z,1.4826
1986-09-15T23:00:00.000Z,1.4784
1986-09-16T23:00:00.000Z,1.474
1986-09-17T23:00:00.000Z,1.4705
1986-09-18T23:00:00.000Z,1.476
1986-09-21T23:00:00.000Z,1.4583
1986-09-22T23:00:00.000Z,1.4536
1986-09-23T23:00:00.000Z,1.4473
1986-09-24T23:00:00.000Z,1.432
1986-09-25T23:00:00.000Z,1.435
1986-09-28T23:00:00.000Z,1.433
1986-09-29T23:00:00.000Z,1.4477
1986-09-30T23:00:00.000Z,1.445
1986-10-01T23:00:00.000Z,1.4346
1986-10-02T23:00:00.000Z,1.443
1986-10-05T23:00:00.000Z,1.4392
1986-10-06T23:00:00.000Z,1.4367
1986-10-07T23:00:00.000Z,1.418
1986-10-08T23:00:00.000Z,1.4257
1986-10-09T23:00:00.000Z,1.432
1986-10-12T23:00:00.000Z,1.4332
1986-10-13T23:00:00.000Z,1.4377
1986-10-14T23:00:00.000Z,1.4384
1986-10-15T23:00:00.000Z,1.4402
1986-10-16T23:00:00.000Z,1.4302
1986-10-19T23:00:00.000Z,1.4302
1986-10-20T23:00:00.000Z,1.4354
1986-10-21T23:00:00.000Z,1.4335
1986-10-22T23:00:00.000Z,1.4232
1986-10-23T23:00:00.000Z,1.411
1986-10-27T00:00:00.000Z,1.4086
1986-10-28T00:00:00.000Z,1.4135
1986-10-29T00:00:00.000Z,1.4144
1986-10-30T00:00:00.000Z,1.4026
1986-10-31T00:00:00.000Z,1.4085
1986-11-03T00:00:00.000Z,1.4127
1986-11-04T00:00:00.000Z,1.4138
1986-11-05T00:00:00.000Z,1.4215
1986-11-06T00:00:00.000Z,1.433
1986-11-07T00:00:00.000Z,1.4295
1986-11-10T00:00:00.000Z,1.4372
1986-11-11T00:00:00.000Z,1.4385
1986-11-12T00:00:00.000Z,1.4278
1986-11-13T00:00:00.000Z,1.4227
1986-11-14T00:00:00.000Z,1.43
1986-11-17T00:00:00.000Z,1.4285
1986-11-18T00:00:00.000Z,1.4232
1986-11-19T00:00:00.000Z,1.4219
1986-11-20T00:00:00.000Z,1.4119
1986-11-21T00:00:00.000Z,1.4137
1986-11-24T00:00:00.000Z,1.418
1986-11-25T00:00:00.000Z,1.424
1986-11-26T00:00:00.000Z,1.432
1986-11-27T00:00:00.000Z,1.4292
1986-11-28T00:00:00.000Z,1.4372
1986-12-01T00:00:00.000Z,1.4364
1986-12-02T00:00:00.000Z,1.4317
1986-12-03T00:00:00.000Z,1.4321
1986-12-04T00:00:00.000Z,1.4325
1986-12-05T00:00:00.000Z,1.4282
1986-12-08T00:00:00.000Z,1.4195
1986-12-09T00:00:00.000Z,1.4216
1986-12-10T00:00:00.000Z,1.4252
1986-12-11T00:00:00.000Z,1.4236
1986-12-12T00:00:00.000Z,1.4282
1986-12-15T00:00:00.000Z,1.4337
1986-12-16T00:00:00.000Z,1.4315
1986-12-17T00:00:00.000Z,1.4302
1986-12-18T00:00:00.000Z,1.4292
1986-12-19T00:00:00.000Z,1.433
1986-12-22T00:00:00.000Z,1.4417
1986-12-23T00:00:00.000Z,1.4488
1986-12-24T00:00:00.000Z,1.4575
1986-12-29T00:00:00.000Z,1.468
1986-12-30T00:00:00.000Z,1.4685
1986-12-31T00:00:00.000Z,1.4837
1987-01-02T00:00:00.000Z,1.4931
1987-01-05T00:00:00.000Z,1.4717
1987-01-06T00:00:00.000Z,1.4765
1987-01-07T00:00:00.000Z,1.4702
1987-01-08T00:00:00.000Z,1.4721
1987-01-09T00:00:00.000Z,1.4755
1987-01-12T00:00:00.000Z,1.489
1987-01-13T00:00:00.000Z,1.4905
1987-01-14T00:00:00.000Z,1.502
1987-01-15T00:00:00.000Z,1.506
1987-01-16T00:00:00.000Z,1.5175
1987-01-19T00:00:00.000Z,1.5355
1987-01-20T00:00:00.000Z,1.521
1987-01-21T00:00:00.000Z,1.52
1987-01-22T00:00:00.000Z,1.5335
1987-01-23T00:00:00.000Z,1.5257
1987-01-26T00:00:00.000Z,1.5255
1987-01-27T00:00:00.000Z,1.5282
1987-01-28T00:00:00.000Z,1.543
1987-01-29T00:00:00.000Z,1.539
1987-01-30T00:00:00.000Z,1.5145
1987-02-02T00:00:00.000Z,1.5168
1987-02-03T00:00:00.000Z,1.5269
1987-02-04T00:00:00.000Z,1.5227
1987-02-05T00:00:00.000Z,1.5182
1987-02-06T00:00:00.000Z,1.509
1987-02-09T00:00:00.000Z,1.515
1987-02-10T00:00:00.000Z,1.5327
1987-02-11T00:00:00.000Z,1.5184
1987-02-12T00:00:00.000Z,1.5212
1987-02-13T00:00:00.000Z,1.52
1987-02-16T00:00:00.000Z,1.522
1987-02-17T00:00:00.000Z,1.5313
1987-02-18T00:00:00.000Z,1.5304
1987-02-19T00:00:00.000Z,1.5245
1987-02-20T00:00:00.000Z,1.5283
1987-02-23T00:00:00.000Z,1.5397
1987-02-24T00:00:00.000Z,1.5416
1987-02-25T00:00:00.000Z,1.5363
1987-02-26T00:00:00.000Z,1.5404
1987-02-27T00:00:00.000Z,1.5465
1987-03-02T00:00:00.000Z,1.5641
1987-03-03T00:00:00.000Z,1.5605
1987-03-04T00:00:00.000Z,1.5656
1987-03-05T00:00:00.000Z,1.5764
1987-03-06T00:00:00.000Z,1.587
1987-03-09T00:00:00.000Z,1.5893
1987-03-10T00:00:00.000Z,1.5847
1987-03-11T00:00:00.000Z,1.5916
1987-03-12T00:00:00.000Z,1.5873
1987-03-13T00:00:00.000Z,1.5758
1987-03-16T00:00:00.000Z,1.5787
1987-03-17T00:00:00.000Z,1.5976
1987-03-18T00:00:00.000Z,1.6076
1987-03-19T00:00:00.000Z,1.6021
1987-03-20T00:00:00.000Z,1.6014
1987-03-23T00:00:00.000Z,1.6148
1987-03-24T00:00:00.000Z,1.6087
1987-03-25T00:00:00.000Z,1.6063
1987-03-26T00:00:00.000Z,1.6042
1987-03-27T00:00:00.000Z,1.604
1987-03-29T23:00:00.000Z,1.6096
1987-03-30T23:00:00.000Z,1.6042
1987-03-31T23:00:00.000Z,1.6021
1987-04-01T23:00:00.000Z,1.5927
1987-04-02T23:00:00.000Z,1.615
1987-04-05T23:00:00.000Z,1.6187
1987-04-06T23:00:00.000Z,1.618
1987-04-07T23:00:00.000Z,1.6127
1987-04-08T23:00:00.000Z,1.6147
1987-04-09T23:00:00.000Z,1.625
1987-04-12T23:00:00.000Z,1.6255
1987-04-13T23:00:00.000Z,1.631
1987-04-14T23:00:00.000Z,1.63
1987-04-15T23:00:00.000Z,1.6295
1987-04-20T23:00:00.000Z,1.6352
1987-04-21T23:00:00.000Z,1.6273
1987-04-22T23:00:00.000Z,1.6345
1987-04-23T23:00:00.000Z,1.6546
1987-04-26T23:00:00.000Z,1.6637
1987-04-27T23:00:00.000Z,1.6515
1987-04-28T23:00:00.000Z,1.6565
1987-04-29T23:00:00.000Z,1.6605
1987-04-30T23:00:00.000Z,1.6685
1987-05-04T23:00:00.000Z,1.6815
1987-05-05T23:00:00.000Z,1.687
1987-05-06T23:00:00.000Z,1.679
1987-05-07T23:00:00.000Z,1.6735
1987-05-10T23:00:00.000Z,1.6607
1987-05-11T23:00:00.000Z,1.6657
1987-05-12T23:00:00.000Z,1.6683
1987-05-13T23:00:00.000Z,1.6778
1987-05-14T23:00:00.000Z,1.6805
1987-05-17T23:00:00.000Z,1.6832
1987-05-18T23:00:00.000Z,1.6812
1987-05-19T23:00:00.000Z,1.6867
1987-05-20T23:00:00.000Z,1.6795
1987-05-21T23:00:00.000Z,1.67
1987-05-25T23:00:00.000Z,1.6427
1987-05-26T23:00:00.000Z,1.614
1987-05-27T23:00:00.000Z,1.6285
1987-05-28T23:00:00.000Z,1.6282
1987-05-31T23:00:00.000Z,1.6245
1987-06-01T23:00:00.000Z,1.6475
1987-06-02T23:00:00.000Z,1.6405
1987-06-03T23:00:00.000Z,1.6253
1987-06-04T23:00:00.000Z,1.631
1987-06-07T23:00:00.000Z,1.64
1987-06-08T23:00:00.000Z,1.656
1987-06-09T23:00:00.000Z,1.659
1987-06-10T23:00:00.000Z,1.6617
1987-06-11T23:00:00.000Z,1.654
1987-06-14T23:00:00.000Z,1.63
1987-06-15T23:00:00.000Z,1.6365
1987-06-16T23:00:00.000Z,1.6355
1987-06-17T23:00:00.000Z,1.6287
1987-06-18T23:00:00.000Z,1.619
1987-06-21T23:00:00.000Z,1.5995
1987-06-22T23:00:00.000Z,1.5955
1987-06-23T23:00:00.000Z,1.6185
1987-06-24T23:00:00.000Z,1.6125
1987-06-25T23:00:00.000Z,1.6135
1987-06-28T23:00:00.000Z,1.6025
1987-06-29T23:00:00.000Z,1.6125
1987-06-30T23:00:00.000Z,1.6157
1987-07-01T23:00:00.000Z,1.616
1987-07-02T23:00:00.000Z,1.6102
1987-07-05T23:00:00.000Z,1.6142
1987-07-06T23:00:00.000Z,1.619
1987-07-07T23:00:00.000Z,1.619
1987-07-08T23:00:00.000Z,1.6185
1987-07-09T23:00:00.000Z,1.6135
1987-07-12T23:00:00.000Z,1.6175
1987-07-13T23:00:00.000Z,1.6128
1987-07-14T23:00:00.000Z,1.6312
1987-07-15T23:00:00.000Z,1.6307
1987-07-16T23:00:00.000Z,1.6125
1987-07-19T23:00:00.000Z,1.605
1987-07-20T23:00:00.000Z,1.6022
1987-07-21T23:00:00.000Z,1.5942
1987-07-22T23:00:00.000Z,1.604
1987-07-23T23:00:00.000Z,1.6055
1987-07-26T23:00:00.000Z,1.5997
1987-07-27T23:00:00.000Z,1.5976
1987-07-28T23:00:00.000Z,1.6012
1987-07-29T23:00:00.000Z,1.5935
1987-07-30T23:00:00.000Z,1.5932
1987-08-02T23:00:00.000Z,1.5855
1987-08-03T23:00:00.000Z,1.57
1987-08-04T23:00:00.000Z,1.5772
1987-08-05T23:00:00.000Z,1.5752
1987-08-06T23:00:00.000Z,1.5675
1987-08-09T23:00:00.000Z,1.5645
1987-08-10T23:00:00.000Z,1.5707
1987-08-11T23:00:00.000Z,1.5797
1987-08-12T23:00:00.000Z,1.5812
1987-08-13T23:00:00.000Z,1.5895
1987-08-16T23:00:00.000Z,1.5915
1987-08-17T23:00:00.000Z,1.6105
1987-08-18T23:00:00.000Z,1.615
1987-08-19T23:00:00.000Z,1.6172
1987-08-20T23:00:00.000Z,1.63
1987-08-23T23:00:00.000Z,1.6342
1987-08-24T23:00:00.000Z,1.6205
1987-08-25T23:00:00.000Z,1.613
1987-08-26T23:00:00.000Z,1.6265
1987-08-27T23:00:00.000Z,1.6305
1987-08-31T23:00:00.000Z,1.641
1987-09-01T23:00:00.000Z,1.6495
1987-09-02T23:00:00.000Z,1.6577
1987-09-03T23:00:00.000Z,1.6545
1987-09-06T23:00:00.000Z,1.661
1987-09-07T23:00:00.000Z,1.6597
1987-09-08T23:00:00.000Z,1.652
1987-09-09T23:00:00.000Z,1.646
1987-09-10T23:00:00.000Z,1.6557
1987-09-13T23:00:00.000Z,1.6365
1987-09-14T23:00:00.000Z,1.6437
1987-09-15T23:00:00.000Z,1.646
1987-09-16T23:00:00.000Z,1.6475
1987-09-17T23:00:00.000Z,1.6555
1987-09-20T23:00:00.000Z,1.6507
1987-09-21T23:00:00.000Z,1.6442
1987-09-22T23:00:00.000Z,1.6415
1987-09-23T23:00:00.000Z,1.6375
1987-09-24T23:00:00.000Z,1.6375
1987-09-27T23:00:00.000Z,1.642
1987-09-28T23:00:00.000Z,1.6282
1987-09-29T23:00:00.000Z,1.629
1987-09-30T23:00:00.000Z,1.617
1987-10-01T23:00:00.000Z,1.622
1987-10-04T23:00:00.000Z,1.6222
1987-10-05T23:00:00.000Z,1.6335
1987-10-06T23:00:00.000Z,1.6407
1987-10-07T23:00:00.000Z,1.6425
1987-10-08T23:00:00.000Z,1.6495
1987-10-11T23:00:00.000Z,1.6535
1987-10-12T23:00:00.000Z,1.6465
1987-10-13T23:00:00.000Z,1.655
1987-10-14T23:00:00.000Z,1.665
1987-10-15T23:00:00.000Z,1.6645
1987-10-18T23:00:00.000Z,1.6865
1987-10-19T23:00:00.000Z,1.656
1987-10-20T23:00:00.000Z,1.6532
1987-10-21T23:00:00.000Z,1.6522
1987-10-22T23:00:00.000Z,1.6605
1987-10-26T00:00:00.000Z,1.691
1987-10-27T00:00:00.000Z,1.693
1987-10-28T00:00:00.000Z,1.712
1987-10-29T00:00:00.000Z,1.7265
1987-10-30T00:00:00.000Z,1.723
1987-11-02T00:00:00.000Z,1.7305
1987-11-03T00:00:00.000Z,1.738
1987-11-04T00:00:00.000Z,1.7467
1987-11-05T00:00:00.000Z,1.7705
1987-11-06T00:00:00.000Z,1.787
1987-11-09T00:00:00.000Z,1.7912
1987-11-10T00:00:00.000Z,1.7875
1987-11-11T00:00:00.000Z,1.78
1987-11-12T00:00:00.000Z,1.768
1987-11-13T00:00:00.000Z,1.7665
1987-11-16T00:00:00.000Z,1.7415
1987-11-17T00:00:00.000Z,1.761
1987-11-18T00:00:00.000Z,1.761
1987-11-19T00:00:00.000Z,1.773
1987-11-20T00:00:00.000Z,1.7867
1987-11-23T00:00:00.000Z,1.792
1987-11-24T00:00:00.000Z,1.7757
1987-11-25T00:00:00.000Z,1.7955
1987-11-26T00:00:00.000Z,1.794
1987-11-27T00:00:00.000Z,1.806
1987-11-30T00:00:00.000Z,1.832
1987-12-01T00:00:00.000Z,1.8185
1987-12-02T00:00:00.000Z,1.816
1987-12-03T00:00:00.000Z,1.804
1987-12-04T00:00:00.000Z,1.7975
1987-12-07T00:00:00.000Z,1.7952
1987-12-08T00:00:00.000Z,1.7962
1987-12-09T00:00:00.000Z,1.8042
1987-12-10T00:00:00.000Z,1.8255
1987-12-11T00:00:00.000Z,1.8345
1987-12-14T00:00:00.000Z,1.8417
1987-12-15T00:00:00.000Z,1.8325
1987-12-16T00:00:00.000Z,1.829
1987-12-17T00:00:00.000Z,1.834
1987-12-18T00:00:00.000Z,1.8275
1987-12-21T00:00:00.000Z,1.828
1987-12-22T00:00:00.000Z,1.83
1987-12-23T00:00:00.000Z,1.821
1987-12-24T00:00:00.000Z,1.8335
1987-12-29T00:00:00.000Z,1.8585
1987-12-30T00:00:00.000Z,1.858
1987-12-31T00:00:00.000Z,1.887
1988-01-04T00:00:00.000Z,1.8742
1988-01-05T00:00:00.000Z,1.8285
1988-01-06T00:00:00.000Z,1.804
1988-01-07T00:00:00.000Z,1.812
1988-01-08T00:00:00.000Z,1.8055
1988-01-11T00:00:00.000Z,1.8215
1988-01-12T00:00:00.000Z,1.8205
1988-01-13T00:00:00.000Z,1.823
1988-01-14T00:00:00.000Z,1.8178
1988-01-15T00:00:00.000Z,1.7722
1988-01-18T00:00:00.000Z,1.7705
1988-01-19T00:00:00.000Z,1.772
1988-01-20T00:00:00.000Z,1.7915
1988-01-21T00:00:00.000Z,1.7935
1988-01-22T00:00:00.000Z,1.782
1988-01-25T00:00:00.000Z,1.7715
1988-01-26T00:00:00.000Z,1.773
1988-01-27T00:00:00.000Z,1.779
1988-01-28T00:00:00.000Z,1.7792
1988-01-29T00:00:00.000Z,1.77
1988-02-01T00:00:00.000Z,1.755
1988-02-02T00:00:00.000Z,1.767
1988-02-03T00:00:00.000Z,1.7677
1988-02-04T00:00:00.000Z,1.76
1988-02-05T00:00:00.000Z,1.7545
1988-02-08T00:00:00.000Z,1.7545
1988-02-09T00:00:00.000Z,1.743
1988-02-10T00:00:00.000Z,1.7625
1988-02-11T00:00:00.000Z,1.7605
1988-02-12T00:00:00.000Z,1.7405
1988-02-15T00:00:00.000Z,1.7445
1988-02-16T00:00:00.000Z,1.7465
1988-02-17T00:00:00.000Z,1.7502
1988-02-18T00:00:00.000Z,1.751
1988-02-19T00:00:00.000Z,1.749
1988-02-22T00:00:00.000Z,1.7635
1988-02-23T00:00:00.000Z,1.766
1988-02-24T00:00:00.000Z,1.7675
1988-02-25T00:00:00.000Z,1.7655
1988-02-26T00:00:00.000Z,1.772
1988-02-29T00:00:00.000Z,1.773
1988-03-01T00:00:00.000Z,1.776
1988-03-02T00:00:00.000Z,1.769
1988-03-03T00:00:00.000Z,1.769
