timestamp,variable,value
2020-01-03T06:12:00+00:00,latitude,64.70782
2020-01-03T06:12:30+00:00,latitude,64.75989
2020-01-03T06:13:00+00:00,latitude,64.81155
2020-01-03T06:13:30+00:00,latitude,64.86221
2020-01-03T06:14:00+00:00,latitude,64.91328
2020-01-03T06:14:30+00:00,latitude,64.965165
2020-01-03T06:15:00+00:00,latitude,65.01691
2020-01-03T06:15:30+00:00,latitude,65.06804
2020-01-03T06:16:00+00:00,latitude,65.11899
2020-01-03T06:16:30+00:00,latitude,65.17174
2020-01-03T06:17:00+00:00,latitude,65.22189
2020-01-03T06:17:30+00:00,latitude,65.27369
2020-01-03T06:18:00+00:00,latitude,65.32452
2020-01-03T06:18:30+00:00,latitude,65.37611
2020-01-03T06:19:00+00:00,latitude,65.42754
2020-01-03T06:19:30+00:00,latitude,65.47856
2020-01-03T06:20:00+00:00,latitude,65.53
2020-01-03T06:20:30+00:00,latitude,65.58179
2020-01-03T06:21:00+00:00,latitude,65.63214
2020-01-03T06:21:30+00:00,latitude,65.6846
2020-01-03T06:22:00+00:00,latitude,65.73532
2020-01-03T06:22:30+00:00,latitude,65.78636
2020-01-03T06:23:00+00:00,latitude,65.83879
2020-01-03T06:23:30+00:00,latitude,65.89128
2020-01-03T06:24:00+00:00,latitude,65.94287
2020-01-03T06:24:30+00:00,latitude,65.99357
2020-01-03T06:25:00+00:00,latitude,66.04518
2020-01-03T06:25:30+00:00,latitude,66.09747
2020-01-03T06:26:00+00:00,latitude,66.14864
2020-01-03T06:26:30+00:00,latitude,66.2004
2020-01-03T06:27:00+00:00,latitude,66.25204
2020-01-03T06:27:30+00:00,latitude,66.30322
2020-01-03T06:28:00+00:00,latitude,66.35477
2020-01-03T06:28:30+00:00,latitude,66.40746
2020-01-03T06:29:00+00:00,latitude,66.45914
2020-01-03T06:29:30+00:00,latitude,66.50965
2020-01-03T06:30:00+00:00,latitude,66.56136
2020-01-03T06:30:30+00:00,latitude,66.6136
2020-01-03T06:31:00+00:00,latitude,66.664905
2020-01-03T06:31:30+00:00,latitude,66.71658
2020-01-03T06:32:00+00:00,latitude,66.76862
2020-01-03T06:32:30+00:00,latitude,66.82127
2020-01-03T06:33:00+00:00,latitude,66.87291
2020-01-03T06:33:30+00:00,latitude,66.92404
2020-01-03T06:34:00+00:00,latitude,66.97522
2020-01-03T06:34:30+00:00,latitude,67.026835
2020-01-03T06:35:00+00:00,latitude,67.07847
2020-01-03T06:35:30+00:00,latitude,67.12921
2020-01-03T06:36:00+00:00,latitude,67.18014279314889
2020-01-03T06:36:30+00:00,latitude,67.23067125164691
2020-01-03T06:37:00+00:00,latitude,67.28119971014493
2020-01-03T06:37:30+00:00,latitude,67.33172816864295
2020-01-03T06:38:00+00:00,latitude,67.38225662714098
2020-01-03T06:38:30+00:00,latitude,67.432785085639
2020-01-03T06:39:00+00:00,latitude,67.48331354413702
2020-01-03T06:39:30+00:00,latitude,67.53384200263504
2020-01-03T06:40:00+00:00,latitude,67.58437046113308
2020-01-03T06:40:30+00:00,latitude,67.6348989196311
2020-01-03T06:41:00+00:00,latitude,67.68542737812912
2020-01-03T06:41:30+00:00,latitude,67.73595583662714
2020-01-03T06:42:00+00:00,latitude,67.78648429512516
2020-01-03T06:42:30+00:00,latitude,67.83701275362318
2020-01-03T06:43:00+00:00,latitude,67.8875412121212
2020-01-03T06:43:30+00:00,latitude,67.93806967061923
2020-01-03T06:44:00+00:00,latitude,67.98859812911726
2020-01-03T06:44:30+00:00,latitude,68.03912658761529
2020-01-03T06:45:00+00:00,latitude,68.08965504611331
2020-01-03T06:45:30+00:00,latitude,68.14018350461133
2020-01-03T06:46:00+00:00,latitude,68.19071196310935
2020-01-03T06:46:30+00:00,latitude,68.24124042160737
2020-01-03T06:47:00+00:00,latitude,68.2917688801054
2020-01-03T06:47:30+00:00,latitude,68.34229733860343
2020-01-03T06:48:00+00:00,latitude,68.39282579710145
2020-01-03T06:48:30+00:00,latitude,68.44319
2020-01-03T06:49:00+00:00,latitude,68.49348
2020-01-03T06:49:30+00:00,latitude,68.54388
2020-01-03T06:50:00+00:00,latitude,68.59525
2020-01-03T06:50:30+00:00,latitude,68.64816
2020-01-03T06:51:00+00:00,latitude,68.69942
2020-01-03T06:51:30+00:00,latitude,68.75043
2020-01-03T06:52:00+00:00,latitude,68.80156
2020-01-03T06:52:30+00:00,latitude,68.85281
2020-01-03T06:53:00+00:00,latitude,68.90396
2020-01-03T06:53:30+00:00,latitude,68.95651
2020-01-03T06:54:00+00:00,latitude,69.00623
2020-01-03T06:54:30+00:00,latitude,69.05713
2020-01-03T06:55:00+00:00,latitude,69.10857
2020-01-03T06:55:30+00:00,latitude,69.15935
2020-01-03T06:56:00+00:00,latitude,69.21057
2020-01-03T06:56:30+00:00,latitude,69.26116
2020-01-03T06:57:00+00:00,latitude,69.31206
2020-01-03T06:57:30+00:00,latitude,69.36321
2020-01-03T06:58:00+00:00,latitude,69.41428
2020-01-03T06:58:30+00:00,latitude,69.46395
2020-01-03T06:59:00+00:00,latitude,69.51421
2020-01-03T06:59:30+00:00,latitude,69.56441
2020-01-03T07:00:00+00:00,latitude,69.6156
2020-01-03T07:00:30+00:00,latitude,69.66561
2020-01-03T07:01:00+00:00,latitude,69.71548
2020-01-03T07:01:30+00:00,latitude,69.76607
2020-01-03T07:02:00+00:00,latitude,69.81697
2020-01-03T07:02:30+00:00,latitude,69.86664
2020-01-03T07:03:00+00:00,latitude,69.9169
2020-01-03T07:03:30+00:00,latitude,69.96666
2020-01-03T07:04:00+00:00,latitude,70.01665
2020-01-03T07:04:30+00:00,latitude,70.06714500000001
2020-01-03T07:05:00+00:00,latitude,70.11647
2020-01-03T07:05:30+00:00,latitude,70.16689
2020-01-03T07:06:00+00:00,latitude,70.21544
2020-01-03T07:06:30+00:00,latitude,70.26572
2020-01-03T07:07:00+00:00,latitude,70.31501
2020-01-03T07:07:30+00:00,latitude,70.36501
2020-01-03T07:08:00+00:00,latitude,70.41484666666668
2020-01-03T07:08:30+00:00,latitude,70.46361
2020-01-03T07:09:00+00:00,latitude,70.51323
2020-01-03T07:09:30+00:00,latitude,70.56225
2020-01-03T07:10:00+00:00,latitude,70.61078
2020-01-03T07:10:30+00:00,latitude,70.66001
2020-01-03T07:11:00+00:00,latitude,70.70842
2020-01-03T07:11:30+00:00,latitude,70.75721
2020-01-03T07:12:00+00:00,latitude,70.80647
2020-01-03T07:12:30+00:00,latitude,70.8544
2020-01-03T07:13:00+00:00,latitude,70.90324
2020-01-03T07:13:30+00:00,latitude,70.95195
2020-01-03T07:14:00+00:00,latitude,70.9998
2020-01-03T07:14:30+00:00,latitude,71.0479
2020-01-03T07:15:00+00:00,latitude,71.09583
2020-01-03T07:15:30+00:00,latitude,71.144035
2020-01-03T07:16:00+00:00,latitude,71.190735
2020-01-03T07:16:30+00:00,latitude,71.23833
2020-01-03T07:17:00+00:00,latitude,71.28526
2020-01-03T07:17:30+00:00,latitude,71.33244
2020-01-03T07:18:00+00:00,latitude,71.37854
2020-01-03T07:18:30+00:00,latitude,71.4257
2020-01-03T07:19:00+00:00,latitude,71.47198
2020-01-03T07:19:30+00:00,latitude,71.51872
2020-01-03T07:20:00+00:00,latitude,71.56517
2020-01-03T07:20:30+00:00,latitude,71.61154
2020-01-03T07:21:00+00:00,latitude,71.65767
2020-01-03T07:21:30+00:00,latitude,71.70474
2020-01-03T07:22:00+00:00,latitude,71.74983
2020-01-03T07:22:30+00:00,latitude,71.79524
2020-01-03T07:23:00+00:00,latitude,71.84093
2020-01-03T07:23:30+00:00,latitude,71.88657
2020-01-03T07:24:00+00:00,latitude,71.93224
2020-01-03T07:24:30+00:00,latitude,71.97821
2020-01-03T07:25:00+00:00,latitude,72.02753
2020-01-03T07:25:30+00:00,latitude,72.07739
2020-01-03T07:26:00+00:00,latitude,72.12694
2020-01-03T07:26:30+00:00,latitude,72.17711
2020-01-03T07:27:00+00:00,latitude,72.22608
2020-01-03T07:27:30+00:00,latitude,72.27472
2020-01-03T07:28:00+00:00,latitude,72.32401
2020-01-03T07:28:30+00:00,latitude,72.37317
2020-01-03T07:29:00+00:00,latitude,72.42234
2020-01-03T07:29:30+00:00,latitude,72.47076
2020-01-03T07:30:00+00:00,latitude,72.52075
2020-01-03T07:30:30+00:00,latitude,72.56845
2020-01-03T07:31:00+00:00,latitude,72.61761
2020-01-03T07:31:30+00:00,latitude,72.66544
2020-01-03T07:32:00+00:00,latitude,72.71376
2020-01-03T07:32:30+00:00,latitude,72.76208
2020-01-03T07:33:00+00:00,latitude,72.81059
2020-01-03T07:33:30+00:00,latitude,72.85808499999999
2020-01-03T07:34:00+00:00,latitude,72.90593
2020-01-03T07:34:30+00:00,latitude,72.95341
2020-01-03T07:35:00+00:00,latitude,73.0004
2020-01-03T07:35:30+00:00,latitude,73.04758
2020-01-03T07:36:00+00:00,latitude,73.09419
2020-01-03T07:36:30+00:00,latitude,73.14203
2020-01-03T07:37:00+00:00,latitude,73.1879
2020-01-03T07:37:30+00:00,latitude,73.23496
2020-01-03T07:38:00+00:00,latitude,73.28055
2020-01-03T07:38:30+00:00,latitude,73.32761
2020-01-03T07:39:00+00:00,latitude,73.37284
2020-01-03T07:39:30+00:00,latitude,73.41935
2020-01-03T07:40:00+00:00,latitude,73.46457
2020-01-03T07:40:30+00:00,latitude,73.50994
2020-01-03T07:41:00+00:00,latitude,73.55514
2020-01-03T07:41:30+00:00,latitude,73.60057
2020-01-03T07:42:00+00:00,latitude,73.64607
2020-01-03T07:42:30+00:00,latitude,73.69029
2020-01-03T07:43:00+00:00,latitude,73.73616
2020-01-03T07:43:30+00:00,latitude,73.78047
2020-01-03T07:44:00+00:00,latitude,73.82497
2020-01-03T07:44:30+00:00,latitude,73.8683
2020-01-03T07:45:00+00:00,latitude,73.91243
2020-01-03T07:45:30+00:00,latitude,73.95624
2020-01-03T07:46:00+00:00,latitude,73.99962
2020-01-03T07:46:30+00:00,latitude,74.04403
2020-01-03T07:47:00+00:00,latitude,74.08684
2020-01-03T07:47:30+00:00,latitude,74.12940499999999
2020-01-03T07:48:00+00:00,latitude,74.17182
2020-01-03T07:48:30+00:00,latitude,74.21429
2020-01-03T07:49:00+00:00,latitude,74.2579
2020-01-03T07:49:30+00:00,latitude,74.29926
2020-01-03T07:50:00+00:00,latitude,74.341
2020-01-03T07:50:30+00:00,latitude,74.38367
2020-01-03T07:51:00+00:00,latitude,74.42548
2020-01-03T07:51:30+00:00,latitude,74.46572499999999
2020-01-03T07:52:00+00:00,latitude,74.50709
2020-01-03T07:52:30+00:00,latitude,74.54871
2020-01-03T07:53:00+00:00,latitude,74.58842
2020-01-03T07:53:30+00:00,latitude,74.62845
2020-01-03T07:54:00+00:00,latitude,74.66904
2020-01-03T07:54:30+00:00,latitude,74.70916
2020-01-03T07:55:00+00:00,latitude,74.7487
2020-01-03T07:55:30+00:00,latitude,74.78873
2020-01-03T07:56:00+00:00,latitude,74.82706
2020-01-03T07:56:30+00:00,latitude,74.86591
2020-01-03T07:57:00+00:00,latitude,74.90556000000001
2020-01-03T07:57:30+00:00,latitude,74.94314
2020-01-03T07:58:00+00:00,latitude,74.98233
2020-01-03T07:58:30+00:00,latitude,75.01982
2020-01-03T07:59:00+00:00,latitude,75.05814
2020-01-03T07:59:30+00:00,latitude,75.09644
2020-01-03T08:00:00+00:00,latitude,75.13336
2020-01-03T08:00:30+00:00,latitude,75.1713
2020-01-03T08:01:00+00:00,latitude,75.20796
2020-01-03T08:01:30+00:00,latitude,75.24583
2020-01-03T08:02:00+00:00,latitude,75.28237
2020-01-03T08:02:30+00:00,latitude,75.31998
2020-01-03T08:03:00+00:00,latitude,75.35652999999999
2020-01-03T08:03:30+00:00,latitude,75.39275
2020-01-03T08:04:00+00:00,latitude,75.42911
2020-01-03T08:04:30+00:00,latitude,75.46536
2020-01-03T08:05:00+00:00,latitude,75.50182
2020-01-03T08:05:30+00:00,latitude,75.53812500000001
2020-01-03T08:06:00+00:00,latitude,75.57379
2020-01-03T08:06:30+00:00,latitude,75.6097
2020-01-03T08:07:00+00:00,latitude,75.64480499999999
2020-01-03T08:07:30+00:00,latitude,75.67983666666666
2020-01-03T08:08:00+00:00,latitude,75.71516
2020-01-03T08:08:30+00:00,latitude,75.74915
2020-01-03T08:09:00+00:00,latitude,75.78392
2020-01-03T08:09:30+00:00,latitude,75.81793
2020-01-03T08:10:00+00:00,latitude,75.85158
2020-01-03T08:10:30+00:00,latitude,75.88408
2020-01-03T08:11:00+00:00,latitude,75.91744
2020-01-03T08:11:30+00:00,latitude,75.95055
2020-01-03T08:12:00+00:00,latitude,75.98354
2020-01-03T08:12:30+00:00,latitude,76.01541
2020-01-03T08:13:00+00:00,latitude,76.04769
2020-01-03T08:13:30+00:00,latitude,76.07945
2020-01-03T08:14:00+00:00,latitude,76.11076
2020-01-03T08:14:30+00:00,latitude,76.14207
2020-01-03T08:15:00+00:00,latitude,76.17348
2020-01-03T08:15:30+00:00,latitude,76.20429
2020-01-03T08:16:00+00:00,latitude,76.23484
2020-01-03T08:16:30+00:00,latitude,76.2654
2020-01-03T08:17:00+00:00,latitude,76.29575
2020-01-03T08:17:30+00:00,latitude,76.32509
2020-01-03T08:18:00+00:00,latitude,76.3596
2020-01-03T08:18:30+00:00,latitude,76.39627
2020-01-03T08:19:00+00:00,latitude,76.42814200000001
2020-01-03T08:19:30+00:00,latitude,76.45775
2020-01-03T08:20:00+00:00,latitude,76.48622
2020-01-03T08:20:30+00:00,latitude,76.51414
2020-01-03T08:21:00+00:00,latitude,76.54262
2020-01-03T08:21:30+00:00,latitude,76.5707
2020-01-03T08:22:00+00:00,latitude,76.59782
2020-01-03T08:22:30+00:00,latitude,76.62483
2020-01-03T08:23:00+00:00,latitude,76.65231
2020-01-03T08:23:30+00:00,latitude,76.6787
2020-01-03T08:24:00+00:00,latitude,76.70449
2020-01-03T08:24:30+00:00,latitude,76.73062
2020-01-03T08:25:00+00:00,latitude,76.75648
2020-01-03T08:25:30+00:00,latitude,76.78168
2020-01-03T08:26:00+00:00,latitude,76.80747
2020-01-03T08:26:30+00:00,latitude,76.83195
2020-01-03T08:27:00+00:00,latitude,76.85621
2020-01-03T08:27:30+00:00,latitude,76.88056
2020-01-03T08:28:00+00:00,latitude,76.90402
2020-01-03T08:28:30+00:00,latitude,76.9276
2020-01-03T08:29:00+00:00,latitude,76.95139
2020-01-03T08:29:30+00:00,latitude,76.97413
2020-01-03T08:30:00+00:00,latitude,76.99644
2020-01-03T08:30:30+00:00,latitude,77.01858
2020-01-03T08:31:00+00:00,latitude,77.04071
2020-01-03T08:31:30+00:00,latitude,77.06253
2020-01-03T08:32:00+00:00,latitude,77.08411
2020-01-03T08:32:30+00:00,latitude,77.10516
2020-01-03T08:33:00+00:00,latitude,77.12608
2020-01-03T08:33:30+00:00,latitude,77.14659
2020-01-03T08:34:00+00:00,latitude,77.16676
2020-01-03T08:34:30+00:00,latitude,77.18682
2020-01-03T08:35:00+00:00,latitude,77.20679
2020-01-03T08:35:30+00:00,latitude,77.22565
2020-01-03T08:36:00+00:00,latitude,77.24487
2020-01-03T08:36:30+00:00,latitude,77.26303
2020-01-03T08:37:00+00:00,latitude,77.28128
2020-01-03T08:37:30+00:00,latitude,77.2993
2020-01-03T08:38:00+00:00,latitude,77.3167
2020-01-03T08:38:30+00:00,latitude,77.33410666666666
2020-01-03T08:39:00+00:00,latitude,77.35094
2020-01-03T08:39:30+00:00,latitude,77.36787
2020-01-03T08:40:00+00:00,latitude,77.38376
2020-01-03T08:40:30+00:00,latitude,77.39983
2020-01-03T08:41:00+00:00,latitude,77.41548
2020-01-03T08:41:30+00:00,latitude,77.43094
2020-01-03T08:42:00+00:00,latitude,77.44579
2020-01-03T08:42:30+00:00,latitude,77.46046
2020-01-03T08:43:00+00:00,latitude,77.47479
2020-01-03T08:43:30+00:00,latitude,77.48881
2020-01-03T08:44:00+00:00,latitude,77.50223
2020-01-03T08:44:30+00:00,latitude,77.51208
2020-01-03T08:45:00+00:00,latitude,77.50538
2020-01-03T08:45:30+00:00,latitude,77.49078
2020-01-03T08:46:00+00:00,latitude,77.47595
2020-01-03T08:46:30+00:00,latitude,77.4608
2020-01-03T08:47:00+00:00,latitude,77.4451
2020-01-03T08:47:30+00:00,latitude,77.42917
2020-01-03T08:48:00+00:00,latitude,77.41293
2020-01-03T08:48:30+00:00,latitude,77.39598
2020-01-03T08:49:00+00:00,latitude,77.37922
2020-01-03T08:49:30+00:00,latitude,77.36212666666667
2020-01-03T08:50:00+00:00,latitude,77.34439
2020-01-03T08:50:30+00:00,latitude,77.32685
2020-01-03T08:51:00+00:00,latitude,77.30828
2020-01-03T08:51:30+00:00,latitude,77.29063
2020-01-03T08:52:00+00:00,latitude,77.27179
2020-01-03T08:52:30+00:00,latitude,77.25218
2020-01-03T08:53:00+00:00,latitude,77.23338
2020-01-03T08:53:30+00:00,latitude,77.21365
2020-01-03T08:54:00+00:00,latitude,77.19367
2020-01-03T08:54:30+00:00,latitude,77.17392
2020-01-03T08:55:00+00:00,latitude,77.15312
2020-01-03T08:55:30+00:00,latitude,77.13278
2020-01-03T08:56:00+00:00,latitude,77.11212
2020-01-03T08:56:30+00:00,latitude,77.09079
2020-01-03T08:57:00+00:00,latitude,77.0695
2020-01-03T08:57:30+00:00,latitude,77.047605
2020-01-03T08:58:00+00:00,latitude,77.02538
2020-01-03T08:58:30+00:00,latitude,77.00299
2020-01-03T08:59:00+00:00,latitude,76.98078
2020-01-03T08:59:30+00:00,latitude,76.95765
2020-01-03T09:00:00+00:00,latitude,76.934395
2020-01-03T09:00:30+00:00,latitude,76.91039
2020-01-03T09:01:00+00:00,latitude,76.88676
2020-01-03T09:01:30+00:00,latitude,76.86292
2020-01-03T09:02:00+00:00,latitude,76.8382
2020-01-03T09:02:30+00:00,latitude,76.81311
2020-01-03T09:03:00+00:00,latitude,76.7888
2020-01-03T09:03:30+00:00,latitude,76.7638
2020-01-03T09:04:00+00:00,latitude,76.73872
2020-01-03T09:04:30+00:00,latitude,76.71353
2020-01-03T09:05:00+00:00,latitude,76.68782
2020-01-03T09:05:30+00:00,latitude,76.66209
2020-01-03T09:06:00+00:00,latitude,76.63592
2020-01-03T09:06:30+00:00,latitude,76.61018
2020-01-03T09:07:00+00:00,latitude,76.58368
2020-01-03T09:07:30+00:00,latitude,76.55706
2020-01-03T09:08:00+00:00,latitude,76.5302
2020-01-03T09:08:30+00:00,latitude,76.50292
2020-01-03T09:09:00+00:00,latitude,76.47542
2020-01-03T09:09:30+00:00,latitude,76.44799
2020-01-03T09:10:00+00:00,latitude,76.41973
2020-01-03T09:10:30+00:00,latitude,76.39204
2020-01-03T09:11:00+00:00,latitude,76.36387
2020-01-03T09:11:30+00:00,latitude,76.33608
2020-01-03T09:12:00+00:00,latitude,76.30746
2020-01-03T09:12:30+00:00,latitude,76.27899
2020-01-03T09:13:00+00:00,latitude,76.2501
2020-01-03T09:13:30+00:00,latitude,76.2211
2020-01-03T09:14:00+00:00,latitude,76.19163333333333
2020-01-03T09:14:30+00:00,latitude,76.16185
2020-01-03T09:15:00+00:00,latitude,76.13228
2020-01-03T09:15:30+00:00,latitude,76.10229
2020-01-03T09:16:00+00:00,latitude,76.0719
2020-01-03T09:16:30+00:00,latitude,76.04139
2020-01-03T09:17:00+00:00,latitude,76.01111
2020-01-03T09:17:30+00:00,latitude,75.98051
2020-01-03T09:18:00+00:00,latitude,75.94945
2020-01-03T09:18:30+00:00,latitude,75.91846
2020-01-03T09:19:00+00:00,latitude,75.887035
2020-01-03T09:19:30+00:00,latitude,75.85373
2020-01-03T09:20:00+00:00,latitude,75.82159
2020-01-03T09:20:30+00:00,latitude,75.7883
2020-01-03T09:21:00+00:00,latitude,75.75568
2020-01-03T09:21:30+00:00,latitude,75.72249500000001
2020-01-03T09:22:00+00:00,latitude,75.6888
2020-01-03T09:22:30+00:00,latitude,75.65501
2020-01-03T09:23:00+00:00,latitude,75.62127
2020-01-03T09:23:30+00:00,latitude,75.58692
2020-01-03T09:24:00+00:00,latitude,75.55275
2020-01-03T09:24:30+00:00,latitude,75.5186
2020-01-03T09:25:00+00:00,latitude,75.48334
2020-01-03T09:25:30+00:00,latitude,75.44889
2020-01-03T09:26:00+00:00,latitude,75.41463
2020-01-03T09:26:30+00:00,latitude,75.37926
2020-01-03T09:27:00+00:00,latitude,75.34456
2020-01-03T09:27:30+00:00,latitude,75.30918
2020-01-03T09:28:00+00:00,latitude,75.2737
2020-01-03T09:28:30+00:00,latitude,75.23689
2020-01-03T09:29:00+00:00,latitude,75.2017
2020-01-03T09:29:30+00:00,latitude,75.16548
2020-01-03T09:30:00+00:00,latitude,75.12907
2020-01-03T09:30:30+00:00,latitude,75.09251
2020-01-03T09:31:00+00:00,latitude,75.05502
2020-01-03T09:31:30+00:00,latitude,75.01819
2020-01-03T09:32:00+00:00,latitude,74.98234
2020-01-03T09:32:30+00:00,latitude,74.94521
2020-01-03T09:33:00+00:00,latitude,74.90735
2020-01-03T09:33:30+00:00,latitude,74.87001
2020-01-03T09:34:00+00:00,latitude,74.83186
2020-01-03T09:34:30+00:00,latitude,74.79579000000001
2020-01-03T09:35:00+00:00,latitude,74.75959
2020-01-03T09:35:30+00:00,latitude,74.72324
2020-01-03T09:36:00+00:00,latitude,74.68616
2020-01-03T09:36:30+00:00,latitude,74.64995
2020-01-03T09:37:00+00:00,latitude,74.61216
2020-01-03T09:37:30+00:00,latitude,74.57482
2020-01-03T09:38:00+00:00,latitude,74.53825
2020-01-03T09:38:30+00:00,latitude,74.50043
2020-01-03T09:39:00+00:00,latitude,74.46323
2020-01-03T09:39:30+00:00,latitude,74.42532
2020-01-03T09:40:00+00:00,latitude,74.38728499999999
2020-01-03T09:40:30+00:00,latitude,74.34918
2020-01-03T09:41:00+00:00,latitude,74.311295
2020-01-03T09:41:30+00:00,latitude,74.27326
2020-01-03T09:42:00+00:00,latitude,74.23481
2020-01-03T09:42:30+00:00,latitude,74.19717
2020-01-03T09:43:00+00:00,latitude,74.1592
2020-01-03T09:43:30+00:00,latitude,74.12132
2020-01-03T09:44:00+00:00,latitude,74.08277
2020-01-03T09:44:30+00:00,latitude,74.04424
2020-01-03T09:45:00+00:00,latitude,74.00479
2020-01-03T09:45:30+00:00,latitude,73.96591
2020-01-03T09:46:00+00:00,latitude,73.926015
2020-01-03T09:46:30+00:00,latitude,73.88626
2020-01-03T09:47:00+00:00,latitude,73.84612
2020-01-03T09:47:30+00:00,latitude,73.8062
2020-01-03T09:48:00+00:00,latitude,73.76654
2020-01-03T09:48:30+00:00,latitude,73.72572
2020-01-03T09:49:00+00:00,latitude,73.68433
2020-01-03T09:49:30+00:00,latitude,73.64264
2020-01-03T09:50:00+00:00,latitude,73.60081
2020-01-03T09:50:30+00:00,latitude,73.55878
2020-01-03T09:51:00+00:00,latitude,73.5168
2020-01-03T09:51:30+00:00,latitude,73.47473
2020-01-03T09:52:00+00:00,latitude,73.43285
2020-01-03T09:52:30+00:00,latitude,73.39133
2020-01-03T09:53:00+00:00,latitude,73.34878
2020-01-03T09:53:30+00:00,latitude,73.30673
2020-01-03T09:54:00+00:00,latitude,73.26389
2020-01-03T09:54:30+00:00,latitude,73.22118
2020-01-03T09:55:00+00:00,latitude,73.1781
2020-01-03T09:55:30+00:00,latitude,73.13589
2020-01-03T09:56:00+00:00,latitude,73.09369
2020-01-03T09:56:30+00:00,latitude,73.05089
2020-01-03T09:57:00+00:00,latitude,73.00881
2020-01-03T09:57:30+00:00,latitude,72.96574
2020-01-03T09:58:00+00:00,latitude,72.92236
2020-01-03T09:58:30+00:00,latitude,72.87904
2020-01-03T09:59:00+00:00,latitude,72.83563
2020-01-03T09:59:30+00:00,latitude,72.79161
2020-01-03T10:00:00+00:00,latitude,72.74771
2020-01-03T10:00:30+00:00,latitude,72.7034
2020-01-03T10:01:00+00:00,latitude,72.65813
2020-01-03T10:01:30+00:00,latitude,72.61288
2020-01-03T10:02:00+00:00,latitude,72.56796
2020-01-03T10:02:30+00:00,latitude,72.51855
2020-01-03T10:03:00+00:00,latitude,72.47448
2020-01-03T10:03:30+00:00,latitude,72.43748
2020-01-03T10:04:00+00:00,latitude,72.40201
2020-01-03T10:04:30+00:00,latitude,72.36649
2020-01-03T10:05:00+00:00,latitude,72.33059
2020-01-03T10:05:30+00:00,latitude,72.29617
2020-01-03T10:06:00+00:00,latitude,72.2607
2020-01-03T10:06:30+00:00,latitude,72.2258
2020-01-03T10:07:00+00:00,latitude,72.19061
2020-01-03T10:07:30+00:00,latitude,72.15493
2020-01-03T10:08:00+00:00,latitude,72.12045
2020-01-03T10:08:30+00:00,latitude,72.08661
2020-01-03T10:09:00+00:00,latitude,72.05169
2020-01-03T10:09:30+00:00,latitude,72.01689
2020-01-03T10:10:00+00:00,latitude,71.98201
2020-01-03T10:10:30+00:00,latitude,71.94704
2020-01-03T10:11:00+00:00,latitude,71.91222
2020-01-03T10:11:30+00:00,latitude,71.87661
2020-01-03T10:12:00+00:00,latitude,71.84123
2020-01-03T10:12:30+00:00,latitude,71.806
2020-01-03T10:13:00+00:00,latitude,71.77061
2020-01-03T10:13:30+00:00,latitude,71.735
2020-01-03T10:14:00+00:00,latitude,71.69827
2020-01-03T10:14:30+00:00,latitude,71.66302
2020-01-03T10:15:00+00:00,latitude,71.62642
2020-01-03T10:15:30+00:00,latitude,71.59053
2020-01-03T10:16:00+00:00,latitude,71.55336
2020-01-03T10:16:30+00:00,latitude,71.5175
2020-01-03T10:17:00+00:00,latitude,71.4803
2020-01-03T10:17:30+00:00,latitude,71.44377
2020-01-03T10:18:00+00:00,latitude,71.40601
2020-01-03T10:18:30+00:00,latitude,71.36849
2020-01-03T10:19:00+00:00,latitude,71.33097
2020-01-03T10:19:30+00:00,latitude,71.29317
2020-01-03T10:20:00+00:00,latitude,71.25512
2020-01-03T10:20:30+00:00,latitude,71.2178
2020-01-03T10:21:00+00:00,latitude,71.18005
2020-01-03T10:21:30+00:00,latitude,71.14265
2020-01-03T10:22:00+00:00,latitude,71.10539
2020-01-03T10:22:30+00:00,latitude,71.06734
2020-01-03T10:23:00+00:00,latitude,71.02889
2020-01-03T10:23:30+00:00,latitude,70.99072
2020-01-03T10:24:00+00:00,latitude,70.95291
2020-01-03T10:24:30+00:00,latitude,70.91414
2020-01-03T10:25:00+00:00,latitude,70.87656
2020-01-03T10:25:30+00:00,latitude,70.83724
2020-01-03T10:26:00+00:00,latitude,70.80016
2020-01-03T10:26:30+00:00,latitude,70.76262
2020-01-03T10:27:00+00:00,latitude,70.72472
2020-01-03T10:27:30+00:00,latitude,70.68631
2020-01-03T10:28:00+00:00,latitude,70.64796
2020-01-03T10:28:30+00:00,latitude,70.61025
2020-01-03T10:29:00+00:00,latitude,70.57333
2020-01-03T10:29:30+00:00,latitude,70.53474
2020-01-03T10:30:00+00:00,latitude,70.49713
2020-01-03T10:30:30+00:00,latitude,70.45937
2020-01-03T10:31:00+00:00,latitude,70.42159
2020-01-03T10:31:30+00:00,latitude,70.38345
2020-01-03T10:32:00+00:00,latitude,70.34476
2020-01-03T10:32:30+00:00,latitude,70.30637
2020-01-03T10:33:00+00:00,latitude,70.26714
2020-01-03T10:33:30+00:00,latitude,70.22824
2020-01-03T10:34:00+00:00,latitude,70.18881
2020-01-03T10:34:30+00:00,latitude,70.14949
2020-01-03T10:35:00+00:00,latitude,70.11017
2020-01-03T10:35:30+00:00,latitude,70.0695
2020-01-03T10:36:00+00:00,latitude,70.03029
2020-01-03T10:36:30+00:00,latitude,69.9905
2020-01-03T10:37:00+00:00,latitude,69.94986
2020-01-03T10:37:30+00:00,latitude,69.90944
2020-01-03T10:38:00+00:00,latitude,69.8687
