care_site_id,care_site_short_name,stay_type,date,n_visit,c,c_hat,legend_predictor,legend_model
8312006712,HOSPITAL 2,All,2017-06,26149.0,0.7652780509276166,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2017-07,22404.0,0.6556766779984826,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2017-08,18842.0,0.5514309929855119,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2017-09,22722.0,0.6649832832298483,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2017-10,24308.0,0.7113992451699301,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2017-11,22858.0,0.6689634665992374,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2017-12,21663.0,0.6339905318461493,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-01,25303.0,0.7405189690856814,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-02,21546.0,0.6305664035063072,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-03,24191.0,0.7079751168300881,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-04,22217.0,0.6502039258655725,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-05,21966.0,0.6428581462647147,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-06,22812.0,0.6676172281066499,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-07,22076.0,0.6460774122252501,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-08,17167.0,0.5024103522228152,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-09,22340.0,0.6538036505305348,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-10,25545.0,0.747601354198859,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-11,23383.0,0.6843281450472468,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2018-12,21536.0,0.6302737429644403,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-01,27180.0,0.7954513527940884,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-02,23497.0,0.6876644752245289,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-03,23764.0,0.6954785116923737,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-04,23300.0,0.6818990625497521,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-05,22490.0,0.6581935586585375,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-06,21527.0,0.6300103484767602,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-07,22432.0,0.6564961275157097,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-08,17600.0,0.5150825536856496,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-09,21450.0,0.6277568623043854,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-10,24218.0,0.7087653002931286,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-11,21303.0,0.6234547523389428,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2019-12,18442.0,0.5397245713108381,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-01,24736.0,0.7239251163618312,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-02,22208.0,0.6499405313778924,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-03,17445.0,0.5105463152867135,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-04,11430.0,0.3345109993538054,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-05,14978.0,0.4383469596081625,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-06,21733.0,0.6360391556392172,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-07,20320.0,0.5946862210734318,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-08,16573.0,0.4850263160359245,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-09,23250.0,0.6804357598404178,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-10,22412.0,0.6559108064319761,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-11,18255.0,0.5342518191779281,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2020-12,17674.0,0.5172482416954642,0.6596377748107933,Predictor c(t),Model f(t)
8312006712,HOSPITAL 2,All,2021-01,22737.0,0.6654222740426485,0.6596377748107933,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-01,3983.0,0.11947166110002103,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-02,3493.0,0.10477391720370913,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-03,3929.0,0.11785190973185604,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-04,3374.0,0.1012044651146048,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-05,3436.0,0.10306417964842386,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-06,4172.0,0.12514079088859847,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-07,3517.0,0.10549380670067134,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-08,2862.0,0.08584682251274421,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-09,3993.0,0.11977161505708862,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-10,4235.0,0.12703050081812428,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-11,4198.0,0.1259206711769742,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2009-12,4115.0,0.12343105333331321,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-01,4740.0,0.14217817565003757,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-02,4131.0,0.12391097966462136,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-03,4322.0,0.1296401002446123,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-04,4159.0,0.12475085074441061,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-05,4044.0,0.12130138023813332,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-06,4450.0,0.13347951089507748,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-07,3660.0,0.10978314828673788,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-08,3103.0,0.09307571287807312,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-09,4200.0,0.12598066196838772,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-10,4062.0,0.12184129736085499,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-11,4143.0,0.12427092441310246,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2010-12,10122.0,0.30361339534381443,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-01,4682.0,0.14043844269904557,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-02,3755.0,0.11263271087887998,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-03,4471.0,0.1341094142049194,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-04,3930.0,0.1178819051275628,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-05,4794.0,0.14379792701820257,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-06,4408.0,0.1322197042753936,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-07,3822.0,0.11464240239123283,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-08,3261.0,0.09781498539974104,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-09,4464.0,0.1338994464349721,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-10,4613.0,0.13836876039527918,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-11,4685.0,0.14052842888616585,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2011-12,4249.0,0.12745043635801892,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-01,5701.0,0.17100375092423295,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-02,4719.0,0.14154827234019562,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-03,4924.0,0.14769732846008124,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-04,4541.0,0.13620909190439254,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-05,4826.0,0.14475777968081885,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-06,5128.0,0.15381638918426005,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-07,4837.0,0.1450877290335932,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-08,3600.0,0.10798342454433234,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-09,4737.0,0.1420881894629173,0.0,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-10,24967.0,0.7488950446106515,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-11,34117.0,1.0233529153274963,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2012-12,28482.0,0.8543288605199093,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-01,34224.0,1.0265624226681194,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-02,30732.0,0.9218185008601171,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-03,28192.0,0.8456301957649492,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-04,28805.0,0.8640173733331925,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-05,23268.0,0.697932867304868,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-06,25017.0,0.7503948143959894,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-07,23038.0,0.6910339262923134,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-08,16875.0,0.5061723025515579,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-09,23273.0,0.6980828442834018,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-10,25956.0,0.7785604909646362,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-11,23389.0,0.7015623101853858,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2013-12,22730.0,0.6817953444146316,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-01,26143.0,0.7841696299618001,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-02,22433.0,0.6728867118897243,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-03,24918.0,0.7474252702210203,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-04,22939.0,0.6880643821173443,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-05,21812.0,0.6542595711558269,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-06,22814.0,0.6843149576539994,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-07,21019.0,0.6304732223603671,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-08,15418.0,0.46246901100681,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-09,22574.0,0.6771160626843773,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-10,23517.0,0.705401720835851,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-11,22670.0,0.6799956206722261,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2014-12,22213.0,0.6662877248342373,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-01,24318.0,0.7294280327969649,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-02,22368.0,0.6709370111687849,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-03,25128.0,0.7537243033194397,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-04,23442.0,0.7031520661578441,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-05,21764.0,0.6528197921619024,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-06,24708.0,0.741126237122601,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-07,21445.0,0.6432512609314464,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-08,17415.0,0.5223698162332077,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-09,23980.0,0.7192895890480804,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-10,25045.0,0.7512346854757788,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-11,25474.0,0.7641027102339784,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2015-12,23894.0,0.7167099850172991,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-01,26001.0,0.7799102837714403,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-02,25814.0,0.7743011447742764,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-03,25807.0,0.7740911770043291,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-04,23798.0,0.7138304270294502,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-05,24078.0,0.7222291378273428,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-06,25193.0,0.755674004040379,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-07,21021.0,0.6305332131517806,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-08,18377.0,0.5512253869031098,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-09,24166.0,0.7248687326495376,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-10,23992.0,0.7196495337965615,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-11,24295.0,0.7287381386957095,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2016-12,23417.0,0.7024021812651751,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-01,27479.0,0.8242434786260301,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-02,22826.0,0.6846749024024805,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-03,26403.0,0.7919684328455574,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-04,22173.0,0.6650879090059669,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-05,24648.0,0.7393265133801954,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-06,24073.0,0.722079160848809,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-07,21623.0,0.6485904413672495,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-08,18424.0,0.5526351705013275,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-09,23167.0,0.6949033323384853,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-10,25413.0,0.762272991095866,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-11,25073.0,0.752074556555568,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2017-12,24250.0,0.7273883458889053,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-01,27317.0,0.8193842245215351,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-02,22329.0,0.6697671907362213,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-03,25866.0,0.7758609053510278,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-04,23546.0,0.706271587311347,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-05,23809.0,0.7141603763822246,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-06,24235.0,0.7269384149533039,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-07,22785.0,0.6834450911785034,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-08,19168.0,0.5749517449071562,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-09,23397.0,0.70180227335104,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-10,27272.0,0.818034431714731,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-11,24869.0,0.7459554958313891,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2018-12,23417.0,0.7024021812651751,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-01,28297.0,0.8487797123141589,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-02,24349.0,0.7303578900638744,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-03,24502.0,0.7349471856070086,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-04,24645.0,0.7392365271930751,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-05,23540.0,0.7060916149371065,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-06,23210.0,0.696193134353876,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-07,23493.0,0.7046818313388887,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-08,18259.0,0.5476859302097122,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-09,23560.0,0.7066915228512416,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-10,25110.0,0.753184386196718,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-11,22956.0,0.6885743038443592,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2019-12,21362.0,0.6407616430877854,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-01,27673.0,0.8300625853931414,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-02,23774.0,0.7131105375324881,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-03,17513.0,0.52530936501247,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-04,10903.0,0.3270397993907932,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-05,14449.0,0.43340347256696055,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-06,19597.0,0.5878197696653558,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-07,20182.0,0.6053670761538098,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-08,17395.0,0.5217699083190726,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-09,23209.0,0.6961631389581692,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-10,21936.0,0.657979000223465,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-11,19968.0,0.5989480614725634,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2020-12,19176.0,0.5751917080728103,0.7031014807023725,Predictor c(t),Model f(t)
8312022130,HOSPITAL 1,All,2021-01,27233.0,0.8168646112821674,0.7031014807023725,Predictor c(t),Model f(t)
