speed,x,pred
70,27,2463.1992308776585
70,28,2457.1031956917377
70,29,2451.267304486253
70,30,2445.691036305008
70,31,2440.373870191804
70,32,2435.3152851904447
70,33,2430.514760344733
70,34,2425.971774698472
70,35,2421.685807295464
70,36,2417.656337179512
70,37,2413.8828433944195
70,38,2410.3648049839885
70,39,2407.1017009920224
70,40,2404.093010462324
70,41,2401.3382124386967
70,42,2398.836785964943
70,43,2396.588210084865
70,44,2394.591963842266
70,45,2392.84752628095
70,46,2391.3543764447186
70,47,2390.111993377375
70,48,2389.119856122722
70,49,2388.377443724563
70,50,2387.8842352267
70,51,2387.639709672937
70,52,2387.643346107076
70,53,2387.89462357292
70,54,2388.3930211142715
70,55,2389.1380177749347
70,56,2390.1290925987114
70,57,2391.3657246294047
70,58,2392.8473929108177
70,59,2394.5735764867527
70,60,2396.5437544010138
70,61,2398.757405697402
70,62,2401.2140094197225
70,63,2403.9130446117765
70,64,2406.853990317367
70,65,2410.0363255802968
70,66,2413.45952944437
70,67,2417.1230809533886
70,68,2421.0264591511554
70,69,2425.169143081473
70,70,2429.550611788145
70,71,2434.170344314974
70,72,2439.027819705763
70,73,2444.1225170043144
70,74,2449.453915254432
70,75,2455.021493499917
70,76,2460.824730784574
70,77,2466.863106152205
70,78,2473.1360986466134
70,79,2479.643187311602
70,80,2486.383851190973
70,81,2493.35756932853
70,82,2500.5638207680763
70,83,2508.002084553413
70,84,2515.671839728345
70,85,2523.572565336673
70,86,2531.703740422203
70,87,2540.064844028735
70,88,2548.655355200073
70,89,2557.47475298002
70,90,2566.522516412378
70,91,2575.798124540951
70,92,2585.3010564095416
70,93,2595.0307910619526
70,94,2604.9868075419863
70,95,2615.168584893446
70,96,2625.5756021601355
70,97,2636.207338385856
70,98,2647.063272614412
70,99,2658.1428838896054
70,100,2669.4456512552388
80,0,2754.1479028429703
80,1,2739.618684934096
80,2,2725.364940143929
80,3,2711.3867574990736
80,4,2697.684226026136
80,5,2684.257434751723
80,6,2671.1064727024404
80,7,2658.2314289048923
80,8,2645.6323923856867
80,9,2633.309452171429
80,10,2621.262697288724
80,11,2609.4922167641785
80,12,2597.9980996243976
80,13,2586.7804348959885
80,14,2575.8393116055563
80,15,2565.1748187797066
80,16,2554.7870454450454
80,17,2544.676080628179
80,18,2534.8420133557133
80,19,2525.284932654253
80,20,2516.004927550406
80,21,2507.0020870707767
80,22,2498.276500241971
80,23,2489.828256090595
80,24,2481.657443643256
80,25,2473.7641519265567
80,26,2466.148469967106
80,27,2458.810486791508
80,28,2451.750291426369
80,29,2444.967972898296
80,30,2438.463620233893
80,31,2432.237322459768
80,32,2426.289168602524
80,33,2420.61924768877
80,34,2415.22764874511
80,35,2410.11446079815
80,36,2405.2797728744963
80,37,2400.7236740007543
80,38,2396.446253203532
80,39,2392.4475995094317
80,40,2388.7278019450614
80,41,2385.286949537027
80,42,2382.1251313119337
80,43,2379.242436296388
80,44,2376.638953516995
80,45,2374.314772000362
80,46,2372.2699807730933
80,47,2370.504668861796
80,48,2369.0189252930745
80,49,2367.812839093536
80,50,2366.886499289786
80,51,2366.2399949084306
80,52,2365.873414976075
80,53,2365.7868485193258
80,54,2365.980384564788
80,55,2366.4541121390685
80,56,2367.2081202687727
80,57,2368.2424979805064
80,58,2369.557334300875
80,59,2371.152718256486
80,60,2373.028738873944
80,61,2375.185485179854
80,62,2377.623046200824
80,63,2380.3415109634584
80,64,2383.340968494364
80,65,2386.621507820146
80,66,2390.1832179674097
80,67,2394.0261879627624
80,68,2398.1505068328097
80,69,2402.5562636041564
80,70,2407.2435473034093
80,71,2412.212446957174
80,72,2417.4630515920567
80,73,2422.9954502346627
80,74,2428.809731911598
80,75,2434.905985649469
80,76,2441.284300474881
80,77,2447.944765414441
80,78,2454.887469494753
80,79,2462.112501742424
80,80,2469.61995118406
80,81,2477.409906846266
80,82,2485.482457755649
80,83,2493.8376929388146
80,84,2502.475701422368
80,85,2511.396572232916
80,86,2520.6003943970627
80,87,2530.0872569414164
80,88,2539.857248892581
80,89,2549.910459277164
80,90,2560.2469771217707
80,91,2570.8668914530062
80,92,2581.770291297477
80,93,2592.9572656817886
80,94,2604.427903632548
80,95,2616.1822941763594
80,96,2628.22052633983
80,97,2640.5426891495654
80,98,2653.148871632171
80,99,2666.039162814253
80,100,2679.213651722417
90,0,2806.3027994562235
90,1,2787.519260911692
90,2,2769.193365095465
90,3,2751.322194395516
90,4,2733.902831199817
90,5,2716.932357896341
90,6,2700.407856873061
90,7,2684.3264105179505
90,8,2668.685101218982
90,9,2653.4810113641274
90,10,2638.7112233413595
90,11,2624.372819538652
90,12,2610.462882343977
90,13,2596.978494145309
90,14,2583.916737330618
90,15,2571.274694287878
90,16,2559.049447405064
90,17,2547.2380790701445
90,18,2535.8376716710954
90,19,2524.845307595889
90,20,2514.2580692324977
90,21,2504.0730389688943
90,22,2494.287299193052
90,23,2484.897932292943
90,24,2475.902020656541
90,25,2467.296646671817
90,26,2459.0788927267463
90,27,2451.245841209299
90,28,2443.7945745074503
90,29,2436.722175009172
90,30,2430.025725102437
90,31,2423.7023071752174
90,32,2417.749003615487
90,33,2412.162896811218
90,34,2406.941069150384
90,35,2402.0806030209565
90,36,2397.5785808109085
90,37,2393.432084908214
90,38,2389.638197700845
90,39,2386.1940015767746
90,40,2383.096578923976
90,41,2380.3430121304204
90,42,2377.930383584081
90,43,2375.855775672933
90,44,2374.1162707849458
90,45,2372.7089513080946
90,46,2371.630899630351
90,47,2370.8791981396885
90,48,2370.45092922408
90,49,2370.3431752714964
90,50,2370.553018669913
90,51,2371.0775418073013
90,52,2371.9138270716344
90,53,2373.0589568508854
90,54,2374.5100135330263
90,55,2376.2640795060306
90,56,2378.318237157871
90,57,2380.6695688765203
90,58,2383.315157049951
90,59,2386.2520840661355
90,60,2389.477432313048
90,61,2392.98828417866
90,62,2396.781722050945
90,63,2400.854828317876
90,64,2405.2046853674246
90,65,2409.828375587565
90,66,2414.722981366268
90,67,2419.885585091509
90,68,2425.313269151259
90,69,2431.003115933492
90,70,2436.95220782618
90,71,2443.157627217295
90,72,2449.616456494812
90,73,2456.325778046702
90,74,2463.2826742609386
90,75,2470.4842275254937
90,76,2477.927520228341
90,77,2485.609634757453
90,78,2493.527653500804
90,79,2501.678658846364
90,80,2510.059733182107
90,81,2518.667958896006
90,82,2527.500418376034
90,83,2536.5541940101634
90,84,2545.8263681863677
90,85,2555.314023292618
90,86,2565.014241716889
90,87,2574.9241058471525
90,88,2585.040698071382
90,89,2595.3611007775494
90,90,2605.882396353628
90,91,2616.6016671875905
90,92,2627.51599566741
90,93,2638.622464181059
90,94,2649.91815511651
90,95,2661.4001508617366
90,96,2673.065533804711
90,97,2684.911386333405
90,98,2696.9347908357945
90,99,2709.132829699849
90,100,2721.502585313543
100,0,2874.746173299597
100,1,2857.805402822061
100,2,2841.155043920004
100,3,2824.796630085324
100,4,2808.7316948099183
100,5,2792.9617715856866
100,6,2777.488393904525
100,7,2762.3130952583315
100,8,2747.437409139005
100,9,2732.862869038442
100,10,2718.5910084485413
100,11,2704.623360861201
100,12,2690.961459768319
100,13,2677.6068386617926
100,14,2664.56103103352
100,15,2651.8255703753985
100,16,2639.4019901793263
100,17,2627.291823937202
100,18,2615.496605140922
100,19,2604.017867282386
100,20,2592.85714385349
100,21,2582.0159683461334
100,22,2571.495874252213
100,23,2561.298395063628
100,24,2551.4250642722745
100,25,2541.8774153700515
100,26,2532.656981848857
100,27,2523.765297200588
100,28,2515.203894917144
100,29,2506.9743084904203
100,30,2499.078071412317
100,31,2491.516717174732
100,32,2484.291779269561
100,33,2477.404791188704
100,34,2470.857286424058
100,35,2464.650798467521
100,36,2458.786860810992
100,37,2453.2670069463666
100,38,2448.092770365544
100,39,2443.265684560422
100,40,2438.787283022899
100,41,2434.659099244871
100,42,2430.8826667182384
100,43,2427.459518934898
100,44,2424.391189386746
100,45,2421.6792115656835
100,46,2419.3251189636057
100,47,2417.330445072412
100,48,2415.696723383999
100,49,2414.425487390266
100,50,2413.51827058311
100,51,2412.9766064544287
100,52,2412.802028496121
100,53,2412.996070200083
100,54,2413.560265058215
100,55,2414.496146562413
100,56,2415.805248204575
100,57,2417.4891034766
100,58,2419.5492458703848
100,59,2421.987208877828
100,60,2424.8045259908267
100,61,2428.002730701279
100,62,2431.5833565010835
100,63,2435.547936882137
100,64,2439.8980053363384
100,65,2444.635095355585
100,66,2449.760740431775
100,67,2455.276474056806
100,68,2461.183829722576
100,69,2467.4843409209825
100,70,2474.1795411439234
100,71,2481.2709638832976
100,72,2488.7601426310016
100,73,2496.6486108789345
100,74,2504.9379021189934
100,75,2513.6295498430763
100,76,2522.7250875430814
100,77,2532.226048710906
100,78,2542.133966838448
100,79,2552.4503754176058
100,80,2563.1768079402773
100,81,2574.31479789836
100,82,2585.865878783752
100,83,2597.8315840883506
100,84,2610.2134473040546
100,85,2623.0130019227613
100,86,2636.2317814363687
100,87,2649.8713193367744
100,88,2663.933149115877
100,89,2678.4188042655733
100,90,2693.329818277762
100,91,2708.667724644341
100,92,2724.4340568572084
100,93,2740.630348408261
100,94,2757.258132789397
100,95,2774.3189434925152
100,96,2791.8143140095126
100,97,2809.745777832288
100,98,2828.114868452737
100,99,2846.9231193627606
100,100,2866.1720640542544
120,0,3061.123049471543
120,1,3039.4738022832867
120,2,3018.179890471618
120,3,2997.243935826998
120,4,2976.668560139885
120,5,2956.4563852007404
120,6,2936.610032800023
120,7,2917.132124728193
120,8,2898.025282775711
120,9,2879.2921287330355
120,10,2860.9352843906267
120,11,2842.9573715389456
120,12,2825.3610119684517
120,13,2808.148827469603
120,14,2791.323439832862
120,15,2774.8874708486865
120,16,2758.843542307538
120,17,2743.194275999876
120,18,2727.942293716159
120,19,2713.090217246848
120,20,2698.6406683824034
120,21,2684.5962689132843
120,22,2670.9596406299506
120,23,2657.733405322863
120,24,2644.92018478248
120,25,2632.522600799261
120,26,2620.543275163669
120,27,2608.984829666161
120,28,2597.8498860971977
120,29,2587.1410662472395
120,30,2576.8609919067453
120,31,2567.012284866176
120,32,2557.5975669159902
120,33,2548.6194598466486
120,34,2540.080585448612
120,35,2531.9835655123384
120,36,2524.3310218282886
120,37,2517.1255761869224
120,38,2510.3698503787
120,39,2504.0664661940805
120,40,2498.218045423525
120,41,2492.827209857492
120,42,2487.896581286442
120,43,2483.4287815008347
120,44,2479.4264322911304
120,45,2475.892155447789
120,46,2472.8285727612697
120,47,2470.238306022032
120,48,2468.123977020537
120,49,2466.488207547245
120,50,2465.3336193926148
120,51,2464.6628343471057
120,52,2464.4784742011784
120,53,2464.783160745293
120,54,2465.5795157699085
120,55,2466.8701610654857
120,56,2468.6577184224843
120,57,2470.944809631364
120,58,2473.7340564825845
120,59,2477.0280807666054
120,60,2480.829504273888
120,61,2485.14094879489
120,62,2489.9650361200725
120,63,2495.3043880398964
120,64,2501.1616263448195
120,65,2507.5393728253025
120,66,2514.440249271806
120,67,2521.8668774747894
120,68,2529.821879224712
120,69,2538.3078763120343
120,70,2547.3274905272165
120,71,2556.883343660717
120,72,2566.978057502997
120,73,2577.6142538445165
120,74,2588.7945544757345
120,75,2600.521581187112
120,76,2612.797955769107
120,77,2625.626300012181
120,78,2639.009235706794
120,79,2652.9493846434043
120,80,2667.4493686124733
120,81,2682.51180940446
120,82,2698.1393288098247
120,83,2714.334548619027
120,84,2731.100090622528
120,85,2748.438576610785
120,86,2766.35262837426
120,87,2784.844867703412
120,88,2803.917916388701
120,89,2823.574396220588
120,90,2843.816928989531
120,91,2864.648136485991
120,92,2886.070640500428
120,93,2908.087062823301
120,94,2930.70002524507
120,95,2953.912149556196
120,96,2977.7260575471373
120,97,3002.1443710083554
120,98,3027.169711730309
120,99,3052.804701503458
120,100,3079.051962118263
130,0,3181.778032988444
130,1,3157.359135620169
130,2,3133.343085403602
130,3,3109.7327260543107
130,4,3086.5309012878606
130,5,3063.740454819821
130,6,3041.364230365757
130,7,3019.4050716412385
130,8,2997.8658223618304
130,9,2976.7493262431017
130,10,2956.058427000618
130,11,2935.7959683499485
130,12,2915.964794006659
130,13,2896.567747686317
130,14,2877.60767310449
130,15,2859.087413976745
130,16,2841.0098140186506
130,17,2823.377716945773
130,18,2806.1939664736783
130,19,2789.4614063179365
130,20,2773.182880194112
130,21,2757.3612318177748
130,22,2741.99930490449
130,23,2727.0999431698256
130,24,2712.6659903293494
130,25,2698.700290098629
130,26,2685.2056861932297
130,27,2672.1850223287206
130,28,2659.641142220669
130,29,2647.57688958464
130,30,2635.995108136204
130,31,2624.8986415909258
130,32,2614.290333664373
130,33,2604.173028072116
130,34,2594.549568529717
130,35,2585.422798752747
130,36,2576.795562456772
130,37,2568.67070335736
130,38,2561.051065170076
130,39,2553.93949161049
130,40,2547.3388263941683
130,41,2541.2519132366783
130,42,2535.6815958535863
130,43,2530.630717960461
130,44,2526.102123272869
130,45,2522.0986555063773
130,46,2518.6231583765543
130,47,2515.6784755989656
130,48,2513.26745088918
130,49,2511.392927962764
130,50,2510.0577505352844
130,51,2509.2647623223097
130,52,2509.016807039406
130,53,2509.316728402141
130,54,2510.167370126084
130,55,2511.5715759267982
130,56,2513.532189519853
130,57,2516.0520546208177
130,58,2519.134014945256
130,59,2522.780914208738
130,60,2526.9955961268283
130,61,2531.7809044150968
130,62,2537.139682789109
130,63,2543.0747749644333
130,64,2549.5890246566364
130,65,2556.6852755812856
130,66,2564.366371453948
130,67,2572.6351559901914
130,68,2581.494472905583
130,69,2590.9471659156893
130,70,2600.9960787360787
130,71,2611.644055082317
130,72,2622.893938669973
130,73,2634.7485732146138
130,74,2647.210802431806
130,75,2660.283470037117
130,76,2673.969419746114
130,77,2688.2714952743645
130,78,2703.1925403374366
130,79,2718.735398650896
130,80,2734.9029139303107
130,81,2751.697929891248
130,82,2769.123290249275
130,83,2787.18183871996
130,84,2805.876419018869
130,85,2825.209874861569
130,86,2845.1850499636294
130,87,2865.804788040615
130,88,2887.0719328080945
130,89,2908.9893279816347
130,90,2931.559817276803
130,91,2954.7862444091666
130,92,2978.671453094293
130,93,3003.218287047749
130,94,3028.4295899851027
130,95,3054.3082056219205
130,96,3080.8569776737704
130,97,3108.078749856219
130,98,3135.976365884834
130,99,3164.552669475183
130,100,3193.810504342832
142,0,3227.7256261491884
142,1,3201.128164042227
142,2,3174.9441780012567
142,3,3149.1775781687425
142,4,3123.8322746871486
142,5,3098.912177698942
142,6,3074.421197346587
142,7,3050.363243772551
142,8,3026.742227119297
142,9,3003.5620575292924
142,10,2980.8266451450013
142,11,2958.539900108891
142,12,2936.705732563425
142,13,2915.32805265107
142,14,2894.4107705142906
142,15,2873.9577962955536
142,16,2853.973040137323
142,17,2834.4604121820653
142,18,2815.4238225722456
142,19,2796.86718145033
142,20,2778.794398958783
142,21,2761.20938524007
142,22,2744.116050436658
142,23,2727.518304691011
142,24,2711.420058145595
142,25,2695.825220942875
142,26,2680.737703225318
142,27,2666.161415135388
142,28,2652.10026681555
142,29,2638.5581684082717
142,30,2625.539030056016
142,31,2613.046761901252
142,32,2601.08527408644
142,33,2589.6584767540494
142,34,2578.7702800465454
142,35,2568.4245941063923
142,36,2558.625329076056
142,37,2549.376395098001
142,38,2540.6817023146955
142,39,2532.5451608686026
142,40,2524.970680902188
142,41,2517.9621725579173
142,42,2511.523545978257
142,43,2505.658711305672
142,44,2500.3715786826274
142,45,2495.666058251589
142,46,2491.5460601550226
142,47,2488.0154945353925
142,48,2485.0782715351656
142,49,2482.738301296806
142,50,2480.999493962782
142,51,2479.865759675555
142,52,2479.3410085775936
142,53,2479.429150811362
142,54,2480.1340965193262
142,55,2481.459755843951
142,56,2483.4100389277023
142,57,2485.988855913046
142,58,2489.2001169424466
142,59,2493.0477321583703
142,60,2497.535611703283
142,61,2502.667665719649
142,62,2508.4478043499344
142,63,2514.879937736605
142,64,2521.967976022126
142,65,2529.715829348963
142,66,2538.1274078595807
142,67,2547.206621696446
142,68,2556.957381002024
142,69,2567.383595918778
142,70,2578.489176589176
142,71,2590.2780331556837
142,72,2602.754075760765
142,73,2615.921214546886
142,74,2629.783359656512
142,75,2644.344421232109
142,76,2659.6083094161427
142,77,2675.5789343510774
142,78,2692.26020617938
142,79,2709.6560350435143
142,80,2727.770331085947
142,81,2746.607004449144
142,82,2766.1699652755697
142,83,2786.463123707689
142,84,2807.4903898879697
142,85,2829.255673958876
142,86,2851.7628860628724
142,87,2875.015936342426
142,88,2899.0187349400017
142,89,2923.775191998064
142,90,2949.28921765908
142,91,2975.5647220655146
142,92,3002.605615359833
142,93,3030.4158076845006
142,94,3058.999209181984
142,95,3088.3597299947464
142,96,3118.501280265256
142,97,3149.427770135976
142,98,3181.1431097493733
142,99,3213.6512092479124
142,100,3246.95597877406
