date,download_count
2021-04-19T00:00:00,2216.0
2021-04-18T00:00:00,1712.0
2021-04-17T00:00:00,2006.0
2021-04-16T00:00:00,2762.0
2021-04-15T00:00:00,2211.0
2021-04-14T00:00:00,2875.0
2021-04-13T00:00:00,2579.0
2021-04-12T00:00:00,2222.0
2021-04-11T00:00:00,1805.0
2021-04-10T00:00:00,1606.0
2021-04-09T00:00:00,2459.0
2021-04-08T00:00:00,2286.0
2021-04-07T00:00:00,2185.0
2021-04-06T00:00:00,2906.0
2021-04-05T00:00:00,2201.0
2021-04-04T00:00:00,2110.0
2021-04-03T00:00:00,2049.0
2021-04-02T00:00:00,1877.0
2021-04-01T00:00:00,3090.0
2021-03-31T00:00:00,2222.0
2021-03-30T00:00:00,2358.0
2021-03-29T00:00:00,2177.0
2021-03-28T00:00:00,1740.0
2021-03-27T00:00:00,1650.0
2021-03-26T00:00:00,2812.0
2021-03-25T00:00:00,1730.0
2021-03-24T00:00:00,2851.0
2021-03-23T00:00:00,2751.0
2021-03-22T00:00:00,3415.0
2021-03-21T00:00:00,2167.0
2021-03-20T00:00:00,2833.0
2021-03-19T00:00:00,2393.0
2021-03-18T00:00:00,4281.0
2021-03-17T00:00:00,3505.0
2021-03-16T00:00:00,4412.0
2021-03-15T00:00:00,4093.0
2021-03-14T00:00:00,2155.0
2021-03-13T00:00:00,2190.0
2021-03-12T00:00:00,2815.0
2021-03-11T00:00:00,3492.0
2021-03-10T00:00:00,3203.0
2021-03-09T00:00:00,3273.0
2021-03-08T00:00:00,3282.0
2021-03-07T00:00:00,1618.0
2021-03-06T00:00:00,1924.0
2021-03-05T00:00:00,2274.0
2021-03-04T00:00:00,2063.0
2021-03-03T00:00:00,2513.0
2021-03-02T00:00:00,2368.0
2021-03-01T00:00:00,2277.0
2021-02-28T00:00:00,1208.0
2021-02-27T00:00:00,1092.0
2021-02-26T00:00:00,1895.0
2021-02-25T00:00:00,1905.0
2021-02-24T00:00:00,2367.0
2021-02-23T00:00:00,2526.0
2021-02-22T00:00:00,2605.0
2021-02-21T00:00:00,1341.0
2021-02-20T00:00:00,1242.0
2021-02-19T00:00:00,2070.0
2021-02-18T00:00:00,2079.0
2021-02-17T00:00:00,2342.0
2021-02-16T00:00:00,2183.0
2021-02-15T00:00:00,2064.0
2021-02-14T00:00:00,1723.0
2021-02-13T00:00:00,1291.0
2021-02-12T00:00:00,1919.0
2021-02-11T00:00:00,2121.0
2021-02-10T00:00:00,2165.0
2021-02-09T00:00:00,1994.0
2021-02-08T00:00:00,2676.0
2021-02-07T00:00:00,2102.0
2021-02-06T00:00:00,1267.0
2021-02-05T00:00:00,2489.0
2021-02-04T00:00:00,3353.0
2021-02-03T00:00:00,2830.0
2021-02-02T00:00:00,2132.0
2021-02-01T00:00:00,2129.0
2021-01-31T00:00:00,1418.0
2021-01-30T00:00:00,1759.0
2021-01-29T00:00:00,1677.0
2021-01-28T00:00:00,1787.0
2021-01-27T00:00:00,1783.0
2021-01-26T00:00:00,1668.0
2021-01-25T00:00:00,2347.0
2021-01-24T00:00:00,1401.0
2021-01-23T00:00:00,1400.0
2021-01-22T00:00:00,1594.0
2021-01-21T00:00:00,1721.0
2021-01-20T00:00:00,1719.0
2021-01-19T00:00:00,1833.0
2021-01-18T00:00:00,1570.0
2021-01-17T00:00:00,1034.0
2021-01-16T00:00:00,1129.0
2021-01-15T00:00:00,1560.0
2021-01-14T00:00:00,1337.0
2021-01-13T00:00:00,1452.0
2021-01-12T00:00:00,1656.0
2021-01-11T00:00:00,1597.0
2021-01-10T00:00:00,1014.0
2021-01-09T00:00:00,967.0
2021-01-08T00:00:00,1827.0
2021-01-07T00:00:00,1594.0
2021-01-06T00:00:00,1491.0
2021-01-05T00:00:00,1455.0
2021-01-04T00:00:00,1358.0
2021-01-03T00:00:00,910.0
2021-01-02T00:00:00,943.0
2021-01-01T00:00:00,828.0
2020-12-31T00:00:00,1134.0
2020-12-30T00:00:00,1285.0
2020-12-29T00:00:00,1226.0
2020-12-28T00:00:00,1034.0
2020-12-27T00:00:00,1008.0
2020-12-26T00:00:00,964.0
2020-12-25T00:00:00,969.0
2020-12-24T00:00:00,1261.0
2020-12-23T00:00:00,1372.0
2020-12-22T00:00:00,1423.0
2020-12-21T00:00:00,1303.0
2020-12-20T00:00:00,1010.0
2020-12-19T00:00:00,1157.0
2020-12-18T00:00:00,1535.0
2020-12-17T00:00:00,1871.0
2020-12-16T00:00:00,2080.0
2020-12-15T00:00:00,2318.0
2020-12-14T00:00:00,2209.0
2020-12-13T00:00:00,1595.0
2020-12-12T00:00:00,1101.0
2020-12-11T00:00:00,1559.0
2020-12-10T00:00:00,1575.0
2020-12-09T00:00:00,1646.0
2020-12-08T00:00:00,1529.0
2020-12-07T00:00:00,1667.0
2020-12-06T00:00:00,965.0
2020-12-05T00:00:00,982.0
2020-12-04T00:00:00,1505.0
2020-12-03T00:00:00,1656.0
2020-12-02T00:00:00,1724.0
2020-12-01T00:00:00,1341.0
2020-11-30T00:00:00,1516.0
2020-11-29T00:00:00,928.0
2020-11-28T00:00:00,878.0
2020-11-27T00:00:00,1788.0
2020-11-26T00:00:00,1490.0
2020-11-25T00:00:00,1749.0
2020-11-24T00:00:00,1838.0
2020-11-23T00:00:00,1839.0
2020-11-22T00:00:00,1164.0
2020-11-21T00:00:00,985.0
2020-11-20T00:00:00,1516.0
2020-11-19T00:00:00,1480.0
2020-11-18T00:00:00,1585.0
2020-11-17T00:00:00,1659.0
2020-11-16T00:00:00,1491.0
2020-11-15T00:00:00,1283.0
2020-11-14T00:00:00,1228.0
2020-11-13T00:00:00,1474.0
2020-11-12T00:00:00,1314.0
2020-11-11T00:00:00,1365.0
2020-11-10T00:00:00,1448.0
2020-11-09T00:00:00,1688.0
2020-11-08T00:00:00,1209.0
2020-11-07T00:00:00,1062.0
2020-11-06T00:00:00,1500.0
2020-11-05T00:00:00,1357.0
2020-11-04T00:00:00,1254.0
2020-11-03T00:00:00,1786.0
2020-11-02T00:00:00,1534.0
2020-11-01T00:00:00,894.0
2020-10-31T00:00:00,885.0
2020-10-30T00:00:00,1284.0
2020-10-29T00:00:00,1277.0
2020-10-28T00:00:00,1454.0
2020-10-27T00:00:00,1388.0
2020-10-26T00:00:00,1440.0
2020-10-25T00:00:00,1233.0
2020-10-24T00:00:00,1197.0
2020-10-23T00:00:00,1452.0
2020-10-22T00:00:00,1202.0
2020-10-21T00:00:00,1384.0
2020-10-20T00:00:00,1338.0
2020-10-19T00:00:00,1168.0
2020-10-18T00:00:00,1056.0
2020-10-17T00:00:00,982.0
2020-10-16T00:00:00,1150.0
2020-10-15T00:00:00,1162.0
2020-10-14T00:00:00,1203.0
2020-10-13T00:00:00,1163.0
2020-10-12T00:00:00,1204.0
2020-10-11T00:00:00,918.0
2020-10-10T00:00:00,849.0
2020-10-09T00:00:00,1224.0
2020-10-08T00:00:00,1079.0
2020-10-07T00:00:00,1295.0
2020-10-06T00:00:00,1225.0
2020-10-05T00:00:00,1182.0
2020-10-04T00:00:00,1020.0
2020-10-03T00:00:00,905.0
2020-10-02T00:00:00,988.0
2020-10-01T00:00:00,1163.0
2020-09-30T00:00:00,1172.0
2020-09-29T00:00:00,1258.0
2020-09-28T00:00:00,1025.0
2020-09-27T00:00:00,902.0
2020-09-26T00:00:00,895.0
2020-09-25T00:00:00,832.0
2020-09-24T00:00:00,1028.0
2020-09-23T00:00:00,978.0
2020-09-22T00:00:00,1283.0
2020-09-21T00:00:00,1108.0
2020-09-20T00:00:00,1033.0
2020-09-19T00:00:00,776.0
2020-09-18T00:00:00,1154.0
2020-09-17T00:00:00,1062.0
2020-09-16T00:00:00,1144.0
2020-09-15T00:00:00,1191.0
2020-09-14T00:00:00,1090.0
2020-09-13T00:00:00,862.0
2020-09-12T00:00:00,923.0
2020-09-11T00:00:00,1086.0
2020-09-10T00:00:00,1141.0
2020-09-09T00:00:00,1408.0
2020-09-08T00:00:00,1361.0
2020-09-07T00:00:00,1166.0
2020-09-06T00:00:00,949.0
2020-09-05T00:00:00,830.0
2020-09-04T00:00:00,1162.0
2020-09-03T00:00:00,1193.0
2020-09-02T00:00:00,1165.0
2020-09-01T00:00:00,1233.0
2020-08-31T00:00:00,1331.0
2020-08-30T00:00:00,752.0
2020-08-29T00:00:00,926.0
2020-08-28T00:00:00,1189.0
2020-08-27T00:00:00,1161.0
2020-08-26T00:00:00,1215.0
2020-08-25T00:00:00,1447.0
2020-08-24T00:00:00,1224.0
2020-08-23T00:00:00,897.0
2020-08-22T00:00:00,914.0
2020-08-21T00:00:00,1136.0
2020-08-20T00:00:00,1160.0
2020-08-19T00:00:00,1116.0
2020-08-18T00:00:00,1139.0
2020-08-17T00:00:00,1338.0
2020-08-16T00:00:00,1049.0
2020-08-15T00:00:00,949.0
2020-08-14T00:00:00,1121.0
2020-08-13T00:00:00,1116.0
2020-08-12T00:00:00,1233.0
2020-08-11T00:00:00,1156.0
2020-08-10T00:00:00,1098.0
2020-08-09T00:00:00,923.0
2020-08-08T00:00:00,901.0
2020-08-07T00:00:00,1131.0
2020-08-06T00:00:00,1151.0
2020-08-05T00:00:00,1218.0
2020-08-04T00:00:00,1324.0
2020-08-03T00:00:00,1176.0
2020-08-02T00:00:00,917.0
2020-08-01T00:00:00,878.0
2020-07-31T00:00:00,931.0
2020-07-30T00:00:00,1043.0
2020-07-29T00:00:00,972.0
2020-07-28T00:00:00,822.0
2020-07-27T00:00:00,788.0
2020-07-26T00:00:00,476.0
2020-07-25T00:00:00,451.0
2020-07-24T00:00:00,721.0
2020-07-23T00:00:00,583.0
2020-07-22T00:00:00,627.0
2020-07-21T00:00:00,626.0
2020-07-20T00:00:00,537.0
2020-07-19T00:00:00,52.0
2020-07-18T00:00:00,83.0
2020-07-17T00:00:00,276.0
2020-07-16T00:00:00,330.0
2020-07-15T00:00:00,414.0
2020-07-14T00:00:00,452.0
2020-07-13T00:00:00,253.0
2020-07-12T00:00:00,73.0
2020-07-11T00:00:00,99.0
2020-07-10T00:00:00,281.0
2020-07-09T00:00:00,262.0
2020-07-08T00:00:00,239.0
2020-07-07T00:00:00,367.0
2020-07-06T00:00:00,312.0
2020-07-05T00:00:00,100.0
2020-07-04T00:00:00,71.0
2020-07-03T00:00:00,128.0
2020-07-02T00:00:00,380.0
2020-07-01T00:00:00,228.0
2020-06-30T00:00:00,152.0
2020-06-29T00:00:00,110.0
2020-06-28T00:00:00,55.0
2020-06-27T00:00:00,105.0
2020-06-26T00:00:00,290.0
2020-06-25T00:00:00,251.0
2020-06-24T00:00:00,221.0
2020-06-23T00:00:00,315.0
2020-06-22T00:00:00,259.0
2020-06-21T00:00:00,136.0
2020-06-20T00:00:00,114.0
2020-06-19T00:00:00,233.0
2020-06-18T00:00:00,423.0
2020-06-17T00:00:00,253.0
2020-06-16T00:00:00,149.0
2020-06-15T00:00:00,190.0
2020-06-14T00:00:00,17.0
2020-06-13T00:00:00,54.0
2020-06-12T00:00:00,289.0
2020-06-11T00:00:00,325.0
2020-06-10T00:00:00,223.0
2020-06-09T00:00:00,247.0
2020-06-08T00:00:00,220.0
2020-06-07T00:00:00,151.0
2020-06-06T00:00:00,176.0
2020-06-05T00:00:00,190.0
2020-06-04T00:00:00,116.0
2020-06-03T00:00:00,138.0
2020-06-02T00:00:00,163.0
2020-06-01T00:00:00,118.0
2020-05-31T00:00:00,93.0
2020-05-30T00:00:00,25.0
2020-05-29T00:00:00,134.0
2020-05-28T00:00:00,157.0
2020-05-27T00:00:00,207.0
2020-05-26T00:00:00,135.0
2020-05-25T00:00:00,80.0
2020-05-24T00:00:00,30.0
2020-05-23T00:00:00,48.0
2020-05-22T00:00:00,86.0
2020-05-21T00:00:00,112.0
2020-05-20T00:00:00,142.0
2020-05-19T00:00:00,190.0
2020-05-18T00:00:00,354.0
2020-05-17T00:00:00,148.0
2020-05-16T00:00:00,34.0
2020-05-15T00:00:00,213.0
2020-05-14T00:00:00,43.0
2020-05-13T00:00:00,30.0
2020-05-12T00:00:00,5.0
2020-05-11T00:00:00,7.0
2020-05-09T00:00:00,21.0
2020-05-08T00:00:00,1.0
2020-05-07T00:00:00,14.0
2020-05-04T00:00:00,14.0
2020-05-03T00:00:00,13.0
2020-05-02T00:00:00,8.0
2020-05-01T00:00:00,16.0
2020-04-30T00:00:00,21.0
2020-04-29T00:00:00,6.0
2020-04-28T00:00:00,13.0
2020-04-27T00:00:00,33.0
2020-04-26T00:00:00,12.0
2020-04-25T00:00:00,8.0
2020-04-24T00:00:00,16.0
2020-04-23T00:00:00,1.0
2020-04-22T00:00:00,17.0
2020-04-21T00:00:00,22.0
2020-04-19T00:00:00,18.0
2020-04-18T00:00:00,40.0
2020-04-17T00:00:00,36.0
2020-04-16T00:00:00,16.0
2020-04-15T00:00:00,24.0
2020-04-14T00:00:00,13.0
2020-04-13T00:00:00,9.0
2020-04-12T00:00:00,13.0
2020-04-11T00:00:00,14.0
2020-04-10T00:00:00,25.0
2020-04-09T00:00:00,2.0
2020-04-08T00:00:00,17.0
2020-04-07T00:00:00,9.0
2020-04-05T00:00:00,18.0
2020-04-04T00:00:00,8.0
2020-04-03T00:00:00,12.0
2020-04-02T00:00:00,50.0
2020-04-01T00:00:00,60.0
2020-03-31T00:00:00,16.0
2020-03-30T00:00:00,2.0
2020-03-29T00:00:00,33.0
2020-03-28T00:00:00,8.0
2020-03-27T00:00:00,28.0
2020-03-26T00:00:00,36.0
2020-03-25T00:00:00,17.0
2020-03-24T00:00:00,24.0
2020-03-23T00:00:00,42.0
2020-03-22T00:00:00,37.0
2020-03-21T00:00:00,16.0
2020-03-20T00:00:00,57.0
2020-03-19T00:00:00,70.0
2020-03-18T00:00:00,163.0
2020-03-17T00:00:00,347.0
2020-03-16T00:00:00,237.0
2020-03-15T00:00:00,91.0
2020-03-14T00:00:00,191.0
2020-03-13T00:00:00,348.0
