rowid,date,currency_code,name,local_price,dollar_ex,dollar_price
7758,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
7772,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
7814,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
7828,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
7870,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
7884,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
7926,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
7940,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
7981,2000-04-01,ARS,Argentina,2.5,1.0,2.5
7990,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
8009,2001-04-01,ARS,Argentina,2.5,1.0,2.5
8018,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
8037,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
8046,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
8069,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
8079,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
8100,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
8112,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
8140,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
8152,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
8179,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
8189,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
8211,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
8223,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
8251,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
8263,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
8291,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
8303,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
8331,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
8343,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
8371,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
8383,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
8412,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
8424,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
8453,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
8465,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
8494,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
8506,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
8536,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
8548,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
8578,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
8589,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
8618,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
8630,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
8660,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
8672,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
8702,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
8714,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
8744,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
8756,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
8787,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
8799,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
8830,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
8842,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
8873,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
8885,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
8916,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
8928,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
8959,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
8971,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
9002,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
9014,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
9045,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
9057,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
9088,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
9102,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
9144,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
9158,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
9200,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
9214,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
9256,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
9270,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
9311,2000-04-01,ARS,Argentina,2.5,1.0,2.5
9320,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
9339,2001-04-01,ARS,Argentina,2.5,1.0,2.5
9348,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
9367,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
9376,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
9399,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
9409,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
9430,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
9442,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
9470,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
9482,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
9509,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
9519,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
9541,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
9553,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
9581,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
9593,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
9621,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
9633,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
9661,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
9673,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
9701,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
9713,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
9742,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
9754,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
9783,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
9795,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
9824,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
9836,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
9866,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
9878,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
9908,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
9919,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
9948,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
9960,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
9990,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
10002,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
10032,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
10044,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
10074,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
10086,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
10117,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
10129,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
10160,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
10172,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
10203,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
10215,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
10246,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
10258,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
10289,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
10301,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
10332,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
10344,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
10375,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
10387,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
10418,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
10432,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
10474,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
10488,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
10530,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
10544,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
10586,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
10600,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
10641,2000-04-01,ARS,Argentina,2.5,1.0,2.5
10650,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
10669,2001-04-01,ARS,Argentina,2.5,1.0,2.5
10678,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
10697,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
10706,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
10729,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
10739,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
10760,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
10772,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
10800,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
10812,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
10839,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
10849,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
10871,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
10883,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
10911,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
10923,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
10951,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
10963,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
10991,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
11003,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
11031,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
11043,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
11072,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
11084,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
11113,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
11125,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
11154,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
11166,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
11196,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
11208,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
11238,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
11249,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
11278,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
11290,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
11320,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
11332,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
11362,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
11374,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
11404,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
11416,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
11447,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
11459,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
11490,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
11502,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
11533,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
11545,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
11576,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
11588,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
11619,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
11631,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
11662,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
11674,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
11705,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
11717,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
11748,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
11762,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
11804,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
11818,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
11860,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
11874,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
11916,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
11930,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
11971,2000-04-01,ARS,Argentina,2.5,1.0,2.5
11980,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
11999,2001-04-01,ARS,Argentina,2.5,1.0,2.5
12008,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
12027,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
12036,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
12059,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
12069,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
12090,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
12102,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
12130,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
12142,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
12169,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
12179,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
12201,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
12213,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
12241,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
12253,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
12281,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
12293,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
12321,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
12333,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
12361,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
12373,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
12402,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
12414,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
12443,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
12455,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
12484,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
12496,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
12526,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
12538,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
12568,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
12579,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
12608,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
12620,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
12650,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
12662,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
12692,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
12704,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
12734,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
12746,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
12777,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
12789,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
12820,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
12832,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
12863,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
12875,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
12906,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
12918,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
12949,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
12961,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
12992,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
13004,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
13035,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
13047,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
13078,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
13092,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
13134,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
13148,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
13190,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
13204,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
13246,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
13260,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
13301,2000-04-01,ARS,Argentina,2.5,1.0,2.5
13310,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
13329,2001-04-01,ARS,Argentina,2.5,1.0,2.5
13338,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
13357,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
13366,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
13389,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
13399,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
13420,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
13432,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
13460,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
13472,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
13499,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
13509,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
13531,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
13543,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
13571,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
13583,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
13611,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
13623,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
13651,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
13663,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
13691,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
13703,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
13732,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
13744,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
13773,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
13785,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
13814,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
13826,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
13856,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
13868,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
13898,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
13909,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
13938,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
13950,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
13980,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
13992,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
14022,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
14034,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
14064,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
14076,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
14107,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
14119,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
14150,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
14162,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
14193,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
14205,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
14236,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
14248,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
14279,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
14291,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
14322,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
14334,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
14365,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
14377,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
14408,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
14422,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
14464,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
14478,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
14520,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
14534,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
14576,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
14590,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
14631,2000-04-01,ARS,Argentina,2.5,1.0,2.5
14640,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
14659,2001-04-01,ARS,Argentina,2.5,1.0,2.5
14668,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
14687,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
14696,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
14719,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
14729,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
14750,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
14762,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
14790,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
14802,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
14829,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
14839,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
14861,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
14873,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
14901,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
14913,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
14941,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
14953,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
14981,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
14993,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
15021,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
15033,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
15062,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
15074,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
15103,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
15115,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
15144,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
15156,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
15186,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
15198,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
15228,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
15239,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
15268,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
15280,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
15310,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
15322,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
15352,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
15364,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
15394,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
15406,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
15437,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
15449,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
15480,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
15492,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
15523,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
15535,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
