symbol,date,price
GBP,18/03/2021,6.548925992
GBP,19/03/2021,6.661802387
GBP,22/03/2021,6.547095798
GBP,23/03/2021,6.366464281
GBP,24/03/2021,6.951762695
GBP,25/03/2021,6.766523808
GBP,26/03/2021,6.970268455
GBP,29/03/2021,6.381141467
GBP,30/03/2021,6.34978748
GBP,31/03/2021,6.310844973
GBP,01/04/2021,6.37258123
GBP,02/04/2021,6.503982462
GBP,05/04/2021,6.461173401
GBP,06/04/2021,6.720902139
GBP,07/04/2021,7.012154022
GBP,08/04/2021,7.115796372
GBP,09/04/2021,7.003964734
GBP,12/04/2021,6.780898419
GBP,13/04/2021,6.799139327
GBP,14/04/2021,6.782820045
GBP,15/04/2021,6.811021521
GBP,16/04/2021,6.499594964
GBP,19/04/2021,6.485884195
GBP,20/04/2021,7.487779919
GBP,21/04/2021,7.619578303
GBP,22/04/2021,6.741511949
GBP,23/04/2021,7.093642092
GBP,26/04/2021,6.973628356
GBP,27/04/2021,6.936526086
GBP,28/04/2021,6.914675912
GBP,29/04/2021,6.946145064
GBP,30/04/2021,6.908707043
GBP,03/05/2021,7.653797584
GBP,04/05/2021,7.939644005
GBP,05/05/2021,7.671864921
GBP,06/05/2021,7.382961178
GBP,07/05/2021,6.997316288
GBP,10/05/2021,7.737321526
GBP,11/05/2021,7.885299307
GBP,12/05/2021,7.869389165
GBP,13/05/2021,8.192775977
GBP,14/05/2021,8.219028025
GBP,17/05/2021,8.268903669
GBP,18/05/2021,8.293717483
GBP,19/05/2021,7.205607048
GBP,20/05/2021,7.380422164
GBP,21/05/2021,7.570476859
GBP,24/05/2021,7.219770151
GBP,25/05/2021,7.21310686
GBP,26/05/2021,7.228206493
GBP,27/05/2021,7.293275256
GBP,28/05/2021,7.464270905
GBP,31/05/2021,7.504929402
GBP,01/06/2021,6.528188466
GBP,02/06/2021,6.643060727
GBP,03/06/2021,6.603766547
GBP,04/06/2021,6.852458199
GBP,07/06/2021,6.914504531
GBP,08/06/2021,6.030331574
GBP,09/06/2021,5.674605053
GBP,10/06/2021,5.748927288
GBP,11/06/2021,5.59568161
GBP,14/06/2021,5.747358472
GBP,15/06/2021,5.619422009
GBP,16/06/2021,5.528843194
GBP,17/06/2021,5.81639575
GBP,18/06/2021,5.628847114
GBP,21/06/2021,5.83708385
GBP,22/06/2021,6.58164475
GBP,23/06/2021,6.614177786
GBP,24/06/2021,6.648204032
GBP,25/06/2021,6.715772939
GBP,28/06/2021,6.237283799
GBP,29/06/2021,6.23363709
GBP,30/06/2021,6.054124629
GBP,01/07/2021,5.910417306
GBP,02/07/2021,6.005714884
GBP,05/07/2021,6.316742569
GBP,06/07/2021,6.158774136
GBP,07/07/2021,6.18076833
GBP,08/07/2021,6.184502887
GBP,09/07/2021,6.162716646
GBP,12/07/2021,6.677954678
GBP,13/07/2021,6.606840137
GBP,14/07/2021,6.834089394
GBP,15/07/2021,7.020377478
GBP,16/07/2021,6.728346001
GBP,19/07/2021,6.799878622
GBP,20/07/2021,6.538206814
GBP,21/07/2021,5.828563777
GBP,22/07/2021,6.239445806
GBP,23/07/2021,6.45742969
GBP,26/07/2021,6.371024013
GBP,27/07/2021,6.656330523
GBP,28/07/2021,6.793975682
GBP,29/07/2021,6.748763627
GBP,30/07/2021,6.864986185
GBP,02/08/2021,6.849094118
GBP,03/08/2021,6.631589226
GBP,04/08/2021,6.631826655
GBP,05/08/2021,6.533463198
GBP,06/08/2021,6.580017692
GBP,09/08/2021,6.768758605
GBP,10/08/2021,6.197382762
GBP,11/08/2021,6.197960588
GBP,12/08/2021,5.891001116
GBP,13/08/2021,5.914747794
GBP,16/08/2021,6.023731747
GBP,17/08/2021,5.792000054
GBP,18/08/2021,5.883709408
GBP,19/08/2021,5.786345264
GBP,20/08/2021,6.151262413
GBP,23/08/2021,5.914805596
GBP,24/08/2021,6.492468413
GBP,25/08/2021,6.203007454
GBP,26/08/2021,6.134363218
GBP,27/08/2021,6.253469824
GBP,30/08/2021,6.282390804
GBP,31/08/2021,6.094889438
GBP,01/09/2021,6.094386656
GBP,02/09/2021,6.073850471
GBP,03/09/2021,6.307817709
GBP,06/09/2021,6.258208653
GBP,07/09/2021,6.104205336
GBP,08/09/2021,6.264489858
GBP,09/09/2021,6.263677619
GBP,10/09/2021,6.493154062
GBP,13/09/2021,6.335833623
GBP,14/09/2021,6.19315591
GBP,15/09/2021,6.209938774
GBP,16/09/2021,5.680845174
GBP,17/09/2021,5.858317584
GBP,20/09/2021,5.341354587
GBP,21/09/2021,5.638134023
GBP,22/09/2021,5.003929097
GBP,23/09/2021,5.090204483
GBP,24/09/2021,5.70915169
GBP,27/09/2021,5.638458252
GBP,28/09/2021,5.474239461
GBP,29/09/2021,6.767646048
GBP,30/09/2021,7.288555781
GBP,01/10/2021,7.398800849
GBP,04/10/2021,7.724318708
GBP,05/10/2021,7.777434993
GBP,06/10/2021,7.81658975
GBP,07/10/2021,7.739772123
GBP,08/10/2021,7.796043742
GBP,11/10/2021,7.514504867
GBP,12/10/2021,7.517486942
GBP,13/10/2021,7.513485736
GBP,14/10/2021,7.937285523
GBP,15/10/2021,7.84999263
GBP,18/10/2021,8.160607548
GBP,19/10/2021,8.00236149
GBP,20/10/2021,7.913729534
GBP,21/10/2021,7.928864958
GBP,22/10/2021,7.895200173
GBP,25/10/2021,7.503312263
GBP,26/10/2021,7.358194053
GBP,27/10/2021,7.32039981
GBP,28/10/2021,6.002878322
GBP,29/10/2021,5.141546418
GBP,01/11/2021,6.114060872
GBP,02/11/2021,5.666760486
GBP,03/11/2021,5.692817161
GBP,04/11/2021,6.003808602
GBP,05/11/2021,7.663952155
GBP,08/11/2021,7.621646346
GBP,09/11/2021,7.888520136
GBP,10/11/2021,7.864033329
GBP,11/11/2021,8.71163407
GBP,12/11/2021,8.351606264
GBP,15/11/2021,8.513650291
GBP,16/11/2021,8.049436136
GBP,17/11/2021,8.089976697
GBP,18/11/2021,8.164709925
GBP,19/11/2021,8.104954156
GBP,22/11/2021,8.198146734
GBP,23/11/2021,8.210168268
GBP,24/11/2021,8.194788946
GBP,25/11/2021,8.204894377
GBP,26/11/2021,8.198966068
GBP,29/11/2021,7.971080183
GBP,30/11/2021,7.565181549
GBP,01/12/2021,7.560664212
GBP,02/12/2021,7.540464269
GBP,03/12/2021,7.192133552
GBP,06/12/2021,5.794081183
GBP,07/12/2021,5.884843426
GBP,08/12/2021,5.433059858
GBP,09/12/2021,5.451936717
GBP,10/12/2021,4.211705602
GBP,13/12/2021,4.221843483
GBP,14/12/2021,4.049434377
GBP,15/12/2021,4.109117548
GBP,16/12/2021,4.202010759
GBP,17/12/2021,4.133926274
GBP,20/12/2021,4.678633066
GBP,21/12/2021,4.468242978
GBP,22/12/2021,4.766583819
GBP,23/12/2021,5.267915716
GBP,24/12/2021,5.312694028
GBP,27/12/2021,5.287293741
GBP,28/12/2021,5.329344878
GBP,29/12/2021,5.278597032
GBP,30/12/2021,5.447807434
GBP,31/12/2021,5.410848431
GBP,03/01/2022,5.416127939
GBP,04/01/2022,5.214427394
GBP,05/01/2022,5.283610799
GBP,06/01/2022,5.221346619
GBP,07/01/2022,5.132992321
GBP,10/01/2022,5.248976189
GBP,11/01/2022,5.282814444
GBP,12/01/2022,5.104994825
GBP,13/01/2022,5.299499416
GBP,14/01/2022,5.313980391
GBP,17/01/2022,5.419130781
GBP,18/01/2022,4.653868181
GBP,19/01/2022,4.86501888
GBP,20/01/2022,4.73581143
GBP,21/01/2022,4.416420094
GBP,24/01/2022,4.456765308
GBP,25/01/2022,4.838088911
GBP,26/01/2022,4.773239243
GBP,27/01/2022,4.909400664
GBP,28/01/2022,5.019228591
GBP,31/01/2022,5.045589776
GBP,01/02/2022,5.138102881
GBP,02/02/2022,5.469976702
GBP,03/02/2022,5.423920882
GBP,04/02/2022,5.454802958
GBP,07/02/2022,5.689506546
GBP,08/02/2022,5.470664733
GBP,09/02/2022,5.473318351
GBP,10/02/2022,5.281924415
GBP,11/02/2022,4.866575333
GBP,14/02/2022,4.902239968
GBP,15/02/2022,4.889079749
GBP,16/02/2022,4.876517929
GBP,17/02/2022,4.889701722
GBP,18/02/2022,4.96453109
GBP,21/02/2022,5.000587287
GBP,22/02/2022,4.874611481
GBP,23/02/2022,4.523711744
GBP,24/02/2022,4.66207365
GBP,25/02/2022,6.395035774
GBP,28/02/2022,6.06220278
GBP,01/03/2022,6.189442687
GBP,02/03/2022,6.488257974
GBP,03/03/2022,6.341688565
GBP,04/03/2022,6.297218154
GBP,07/03/2022,7.00967054
GBP,08/03/2022,7.247235699
GBP,09/03/2022,7.219719882
GBP,10/03/2022,7.72048345
GBP,11/03/2022,7.90954922
GBP,14/03/2022,7.881354309
GBP,15/03/2022,7.807371367
GBP,16/03/2022,7.965637226
GBP,17/03/2022,8.522311471
GBP,18/03/2022,8.422336456
GBP,21/03/2022,8.317672689
GBP,22/03/2022,8.351537679
GBP,23/03/2022,8.89613758
GBP,24/03/2022,8.968730506
GBP,25/03/2022,8.944982056
GBP,28/03/2022,7.898756506
GBP,29/03/2022,8.067066321
GBP,30/03/2022,7.887917443
GBP,31/03/2022,7.789035359
GBP,01/04/2022,7.563963658
GBP,04/04/2022,7.558107446
GBP,05/04/2022,6.728822955
GBP,06/04/2022,6.267726547
GBP,07/04/2022,6.260803929
GBP,08/04/2022,5.772131279
GBP,11/04/2022,5.447785859
GBP,12/04/2022,5.273875749
GBP,13/04/2022,5.204556498
GBP,14/04/2022,6.02018106
GBP,15/04/2022,5.615176972
GBP,18/04/2022,5.583993945
GBP,19/04/2022,5.695738018
GBP,20/04/2022,5.689912838
GBP,21/04/2022,5.211201619
GBP,22/04/2022,5.108309764
GBP,25/04/2022,7.155778801
GBP,26/04/2022,7.430515985
GBP,27/04/2022,8.213474091
GBP,28/04/2022,8.215944194
GBP,29/04/2022,8.08430522
GBP,02/05/2022,8.933666133
GBP,03/05/2022,9.028627078
GBP,04/05/2022,9.003306674
GBP,05/05/2022,9.861519121
GBP,06/05/2022,11.76417734
GBP,09/05/2022,11.73096208
GBP,10/05/2022,11.80337209
GBP,11/05/2022,11.7815787
GBP,12/05/2022,11.83348836
GBP,13/05/2022,11.01950179
GBP,16/05/2022,11.33684335
GBP,17/05/2022,11.69271346
GBP,18/05/2022,12.8721098
GBP,19/05/2022,13.22562097
GBP,20/05/2022,13.66919013
GBP,23/05/2022,13.79996629
GBP,24/05/2022,13.12850759
GBP,25/05/2022,12.94588342
GBP,26/05/2022,12.30508292
GBP,27/05/2022,12.27012142
GBP,30/05/2022,12.03872902
GBP,31/05/2022,11.67493313
GBP,01/06/2022,11.51548356
GBP,02/06/2022,12.07135903
GBP,03/06/2022,11.91681178
GBP,06/06/2022,9.766912862
GBP,07/06/2022,9.702883566
GBP,08/06/2022,9.818407863
GBP,09/06/2022,9.886826272
GBP,10/06/2022,9.710354752
GBP,13/06/2022,11.62470296
GBP,14/06/2022,12.11638845
GBP,15/06/2022,12.44181367
GBP,16/06/2022,12.51589777
GBP,17/06/2022,13.11615155
GBP,20/06/2022,13.12130599
GBP,21/06/2022,13.07191019
GBP,22/06/2022,12.91500843
GBP,23/06/2022,12.91183293
GBP,24/06/2022,12.82687985
GBP,27/06/2022,12.8031825
GBP,28/06/2022,12.77934485
GBP,29/06/2022,12.84606001
GBP,30/06/2022,12.88198929
GBP,01/07/2022,12.60272809
GBP,04/07/2022,12.22573287
GBP,05/07/2022,12.1166479
GBP,06/07/2022,12.73793944
GBP,07/07/2022,12.45744217
GBP,08/07/2022,13.04879212
GBP,11/07/2022,13.03657749
GBP,12/07/2022,12.08303378
GBP,13/07/2022,11.61647997
GBP,14/07/2022,11.04810753
GBP,15/07/2022,9.813898968
GBP,18/07/2022,8.180536641
GBP,19/07/2022,7.900162897
GBP,20/07/2022,8.082708657
GBP,21/07/2022,8.061668486
GBP,22/07/2022,8.136879671
GBP,25/07/2022,8.111006506
GBP,26/07/2022,8.391509061
GBP,27/07/2022,8.393581215
GBP,28/07/2022,9.01185224
GBP,29/07/2022,8.854384067
GBP,01/08/2022,8.819245651
GBP,02/08/2022,8.962387272
GBP,03/08/2022,9.568781816
GBP,04/08/2022,8.145252691
GBP,05/08/2022,8.080109416
GBP,08/08/2022,8.14240524
GBP,09/08/2022,8.159894031
GBP,10/08/2022,7.336542882
GBP,11/08/2022,8.148932579
GBP,12/08/2022,8.157149693
GBP,15/08/2022,8.431080278
GBP,16/08/2022,8.694553807
GBP,17/08/2022,8.610225937
GBP,18/08/2022,8.645825394
GBP,19/08/2022,9.216779427
GBP,22/08/2022,9.741285607
GBP,23/08/2022,9.823674619
GBP,24/08/2022,9.818890445
GBP,25/08/2022,9.857999802
GBP,26/08/2022,9.064060297
GBP,29/08/2022,9.616179748
GBP,30/08/2022,9.721089556
GBP,31/08/2022,9.233399437
GBP,01/09/2022,8.971948934
GBP,02/09/2022,8.975151993
GBP,05/09/2022,8.956119821
GBP,06/09/2022,9.458046534
GBP,07/09/2022,9.382430287
GBP,08/09/2022,9.42815508
GBP,09/09/2022,8.081981934
GBP,12/09/2022,8.965309563
GBP,13/09/2022,9.325344809
GBP,14/09/2022,10.44961632
GBP,15/09/2022,10.44601031
GBP,16/09/2022,10.6152686
GBP,19/09/2022,10.30848799
GBP,20/09/2022,9.967943516
GBP,21/09/2022,10.01529741
GBP,22/09/2022,10.16358876
GBP,23/09/2022,10.21087696
GBP,26/09/2022,17.09077313
GBP,27/09/2022,16.92734183
GBP,28/09/2022,16.77161607
GBP,29/09/2022,17.47570818
GBP,30/09/2022,21.00777921
GBP,03/10/2022,20.990685
GBP,04/10/2022,21.89997529
GBP,05/10/2022,22.02830038
GBP,06/10/2022,22.15457034
GBP,07/10/2022,22.87051928
GBP,10/10/2022,22.97155735
GBP,11/10/2022,22.68118795
GBP,12/10/2022,22.61501874
GBP,13/10/2022,22.72324163
GBP,14/10/2022,23.64888816
GBP,17/10/2022,23.56558811
GBP,18/10/2022,23.84538514
GBP,19/10/2022,23.84184012
GBP,20/10/2022,24.11095533
GBP,21/10/2022,23.82147837
GBP,24/10/2022,24.12835321
GBP,25/10/2022,18.58295281
GBP,26/10/2022,18.91001958
GBP,27/10/2022,19.17933033
GBP,28/10/2022,19.34669535
GBP,31/10/2022,16.62761992
GBP,01/11/2022,17.16087292
GBP,02/11/2022,16.17002878
GBP,03/11/2022,16.11506947
GBP,04/11/2022,17.15756348
GBP,07/11/2022,16.82506901
GBP,08/11/2022,17.3354352
GBP,09/11/2022,17.33018863
GBP,10/11/2022,17.99130812
GBP,11/11/2022,19.9325329
GBP,14/11/2022,19.3041286
GBP,15/11/2022,19.24545233
GBP,16/11/2022,19.30454686
GBP,17/11/2022,19.27467233
GBP,18/11/2022,18.76373016
GBP,21/11/2022,18.75394819
GBP,22/11/2022,18.68774365
GBP,23/11/2022,18.62726711
GBP,24/11/2022,18.73561102
GBP,25/11/2022,18.15877308
GBP,28/11/2022,18.08802628
GBP,29/11/2022,18.40282923
GBP,30/11/2022,17.86214376
GBP,01/12/2022,18.12764959
GBP,02/12/2022,18.11414445
GBP,05/12/2022,16.18261494
GBP,06/12/2022,16.39125566
GBP,07/12/2022,15.93989356
GBP,08/12/2022,16.00099012
GBP,09/12/2022,14.48686504
GBP,12/12/2022,11.32923847
GBP,13/12/2022,11.07131051
GBP,14/12/2022,10.99366469
GBP,15/12/2022,10.61086656
GBP,16/12/2022,12.81982532
GBP,19/12/2022,12.71625068
GBP,20/12/2022,12.72464987
GBP,21/12/2022,12.5472524
GBP,22/12/2022,13.59206201
EUR,22/01/2018,7.416839597
EUR,23/01/2018,7.412288245
EUR,24/01/2018,7.475489141
EUR,25/01/2018,7.572687516
EUR,26/01/2018,7.581777907
EUR,29/01/2018,7.570327638
EUR,30/01/2018,7.710286825
EUR,31/01/2018,7.707784816
EUR,01/02/2018,7.645934075
EUR,02/02/2018,7.607319209
EUR,05/02/2018,7.898106563
EUR,06/02/2018,8.243856128
EUR,07/02/2018,7.858191129
EUR,08/02/2018,8.544420875
EUR,09/02/2018,8.563025983
EUR,12/02/2018,8.300884625
EUR,13/02/2018,7.281688014
EUR,14/02/2018,7.100840007
EUR,15/02/2018,7.729013743
EUR,16/02/2018,7.201624242
EUR,19/02/2018,7.691694133
EUR,20/02/2018,7.70781479
EUR,21/02/2018,7.954494469
EUR,22/02/2018,7.964404155
EUR,23/02/2018,7.718444299
EUR,26/02/2018,7.784606077
EUR,27/02/2018,7.756879868
EUR,28/02/2018,8.002501199
EUR,01/03/2018,7.979829316
EUR,02/03/2018,8.365039853
EUR,05/03/2018,8.015530947
EUR,06/03/2018,7.899254266
EUR,07/03/2018,7.933252366
EUR,08/03/2018,7.92718016
EUR,09/03/2018,7.862917755
EUR,12/03/2018,7.858184041
EUR,13/03/2018,7.891712707
EUR,14/03/2018,7.898884543
EUR,15/03/2018,7.799978991
EUR,16/03/2018,7.279350109
EUR,19/03/2018,7.185564639
EUR,20/03/2018,7.009643101
EUR,21/03/2018,7.374103018
EUR,22/03/2018,7.717265876
EUR,23/03/2018,7.585195943
EUR,26/03/2018,7.524702259
EUR,27/03/2018,7.932181215
EUR,28/03/2018,8.065740985
EUR,29/03/2018,8.180117731
EUR,30/03/2018,8.088723383
EUR,02/04/2018,7.78615481
EUR,03/04/2018,7.707541825
EUR,04/04/2018,7.68708474
EUR,05/04/2018,7.303433561
EUR,06/04/2018,7.347744304
EUR,09/04/2018,6.75987654
EUR,10/04/2018,6.920832629
EUR,11/04/2018,6.961593077
EUR,12/04/2018,6.799665315
EUR,13/04/2018,6.884225505
EUR,16/04/2018,6.619133047
EUR,17/04/2018,6.708875269
EUR,18/04/2018,6.549090872
EUR,19/04/2018,6.026239541
EUR,20/04/2018,5.500036009
EUR,23/04/2018,5.83488674
EUR,24/04/2018,6.007232983
EUR,25/04/2018,5.222223484
EUR,26/04/2018,5.384894566
EUR,27/04/2018,5.002659451
EUR,30/04/2018,5.044529589
EUR,01/05/2018,5.093466503
EUR,02/05/2018,5.572222795
EUR,03/05/2018,5.624354254
EUR,04/05/2018,5.800268824
EUR,07/05/2018,5.799938349
EUR,08/05/2018,5.713143599
EUR,09/05/2018,5.525518786
EUR,10/05/2018,5.207746528
EUR,11/05/2018,5.829278095
EUR,14/05/2018,6.014528803
EUR,15/05/2018,5.982435614
EUR,16/05/2018,6.156613218
EUR,17/05/2018,6.176821728
EUR,18/05/2018,6.102085447
EUR,21/05/2018,6.100397054
EUR,22/05/2018,6.143631757
EUR,23/05/2018,6.040517373
EUR,24/05/2018,6.063766552
EUR,25/05/2018,6.011155286
EUR,28/05/2018,5.904584929
EUR,29/05/2018,5.942259225
EUR,30/05/2018,6.233763207
EUR,31/05/2018,7.436472233
EUR,01/06/2018,7.492089453
EUR,04/06/2018,7.337975664
EUR,05/06/2018,7.442357025
EUR,06/06/2018,7.51828418
EUR,07/06/2018,7.577993844
EUR,08/06/2018,7.56994432
EUR,11/06/2018,7.23610349
EUR,12/06/2018,7.127460972
EUR,13/06/2018,7.137292373
EUR,14/06/2018,6.686967006
EUR,15/06/2018,9.778704707
EUR,18/06/2018,9.849670714
EUR,19/06/2018,9.916541459
EUR,20/06/2018,9.918735451
EUR,21/06/2018,9.917070528
EUR,22/06/2018,9.739425878
EUR,25/06/2018,9.894929287
EUR,26/06/2018,9.929731153
EUR,27/06/2018,9.877742184
EUR,28/06/2018,9.868034612
EUR,29/06/2018,9.033937336
EUR,02/07/2018,9.691872874
EUR,03/07/2018,9.725447379
EUR,04/07/2018,9.688627879
EUR,05/07/2018,9.652466242
EUR,06/07/2018,9.530802153
EUR,09/07/2018,9.691778019
EUR,10/07/2018,9.689389917
EUR,11/07/2018,9.723658458
EUR,12/07/2018,9.804911738
EUR,13/07/2018,9.611249314
EUR,16/07/2018,6.259853134
EUR,17/07/2018,6.262399465
EUR,18/07/2018,6.445982899
EUR,19/07/2018,6.310137586
EUR,20/07/2018,6.301081677
EUR,23/07/2018,6.738300408
EUR,24/07/2018,6.737079169
EUR,25/07/2018,6.626617472
EUR,26/07/2018,6.597499536
EUR,27/07/2018,6.69384598
EUR,30/07/2018,6.704433644
EUR,31/07/2018,5.908006659
EUR,01/08/2018,5.82257743
EUR,02/08/2018,5.852245633
EUR,03/08/2018,6.31911271
EUR,06/08/2018,6.235888093
EUR,07/08/2018,5.92607344
EUR,08/08/2018,6.133365525
EUR,09/08/2018,6.107743549
EUR,10/08/2018,6.452624873
EUR,13/08/2018,7.434315016
EUR,14/08/2018,7.418839389
EUR,15/08/2018,7.402890582
EUR,16/08/2018,7.316435939
EUR,17/08/2018,7.424113141
EUR,20/08/2018,7.783057705
EUR,21/08/2018,7.465863976
EUR,22/08/2018,7.920403134
EUR,23/08/2018,7.930090205
EUR,24/08/2018,7.797658086
EUR,27/08/2018,8.041418715
EUR,28/08/2018,8.091529856
EUR,29/08/2018,7.968916286
EUR,30/08/2018,7.969959247
EUR,31/08/2018,8.055574348
EUR,03/09/2018,7.918347122
EUR,04/09/2018,7.889845379
EUR,05/09/2018,7.943918048
EUR,06/09/2018,7.963190647
EUR,07/09/2018,7.975673868
EUR,10/09/2018,7.727497149
EUR,11/09/2018,6.562008748
EUR,12/09/2018,6.568078664
EUR,13/09/2018,6.250735127
EUR,14/09/2018,6.394353576
EUR,17/09/2018,6.802826001
EUR,18/09/2018,6.642087674
EUR,19/09/2018,6.502725679
EUR,20/09/2018,6.047174796
EUR,21/09/2018,6.688382124
EUR,24/09/2018,6.586326326
EUR,25/09/2018,5.863190101
EUR,26/09/2018,5.792673497
EUR,27/09/2018,5.816347075
EUR,28/09/2018,6.69430269
EUR,01/10/2018,6.630966188
EUR,02/10/2018,6.407793723
EUR,03/10/2018,6.429311138
EUR,04/10/2018,6.752391552
EUR,05/10/2018,6.706638534
EUR,08/10/2018,6.706211943
EUR,09/10/2018,6.534944434
EUR,10/10/2018,6.447208958
EUR,11/10/2018,6.51217205
EUR,12/10/2018,6.675340065
EUR,15/10/2018,6.447046157
EUR,16/10/2018,6.297884369
EUR,17/10/2018,6.158635517
EUR,18/10/2018,6.482517871
EUR,19/10/2018,6.554365367
EUR,22/10/2018,5.900123779
EUR,23/10/2018,5.955749185
EUR,24/10/2018,5.964869652
EUR,25/10/2018,6.188866083
EUR,26/10/2018,6.189524407
EUR,29/10/2018,5.562300912
EUR,30/10/2018,5.537731302
EUR,31/10/2018,5.545713932
EUR,01/11/2018,5.558448055
EUR,02/11/2018,5.924457147
EUR,05/11/2018,5.74878505
EUR,06/11/2018,5.776872728
EUR,07/11/2018,5.800031656
EUR,08/11/2018,5.779400724
EUR,09/11/2018,5.992751921
EUR,12/11/2018,5.719239443
EUR,13/11/2018,6.174818446
EUR,14/11/2018,6.665739828
EUR,15/11/2018,6.677117857
EUR,16/11/2018,6.423708738
EUR,19/11/2018,6.980580481
EUR,20/11/2018,6.926592474
EUR,21/11/2018,7.255472092
EUR,22/11/2018,7.276768924
EUR,23/11/2018,6.945052029
EUR,26/11/2018,7.20654076
EUR,27/11/2018,7.169662973
EUR,28/11/2018,7.211409306
EUR,29/11/2018,7.494345188
EUR,30/11/2018,7.458299986
EUR,03/12/2018,7.133832964
EUR,04/12/2018,7.148706008
EUR,05/12/2018,7.132557346
EUR,06/12/2018,7.080696926
EUR,07/12/2018,7.139249817
EUR,10/12/2018,6.897295778
EUR,11/12/2018,6.903053925
EUR,12/12/2018,6.332773919
EUR,13/12/2018,6.06522041
EUR,14/12/2018,6.077504368
EUR,17/12/2018,6.335651285
EUR,18/12/2018,5.841822566
EUR,19/12/2018,5.747893859
EUR,20/12/2018,5.187629883
EUR,21/12/2018,5.553358171
EUR,24/12/2018,6.134324029
EUR,25/12/2018,5.846984456
EUR,26/12/2018,5.847600788
EUR,27/12/2018,6.00041411
EUR,28/12/2018,5.996140126
EUR,31/12/2018,5.961310688
EUR,01/01/2019,5.899676674
EUR,02/01/2019,6.009247582
EUR,03/01/2019,7.516442346
EUR,04/01/2019,7.849205733
EUR,07/01/2019,7.832769003
EUR,08/01/2019,8.067167218
EUR,09/01/2019,7.970219665
EUR,10/01/2019,8.350317896
EUR,11/01/2019,8.411853905
EUR,14/01/2019,8.572012653
EUR,15/01/2019,8.337335396
EUR,16/01/2019,8.469008413
EUR,17/01/2019,8.462300756
EUR,18/01/2019,8.453924158
EUR,21/01/2019,8.211031197
EUR,22/01/2019,7.809501145
EUR,23/01/2019,7.746032387
EUR,24/01/2019,7.776923886
EUR,25/01/2019,7.938022008
EUR,28/01/2019,8.249599575
EUR,29/01/2019,8.262431027
EUR,30/01/2019,8.089805607
EUR,31/01/2019,8.200470593
EUR,01/02/2019,6.916927808
EUR,04/02/2019,6.5789056
EUR,05/02/2019,6.589740599
EUR,06/02/2019,6.267616947
EUR,07/02/2019,6.361898
EUR,08/02/2019,5.48855244
EUR,11/02/2019,5.383078085
EUR,12/02/2019,5.354957048
EUR,13/02/2019,5.675341154
EUR,14/02/2019,5.812780164
EUR,15/02/2019,5.911724271
EUR,18/02/2019,5.916200333
EUR,19/02/2019,5.895997697
EUR,20/02/2019,5.983120397
EUR,21/02/2019,5.983227849
EUR,22/02/2019,5.929535922
EUR,25/02/2019,5.454936046
EUR,26/02/2019,4.544504835
EUR,27/02/2019,4.587765559
EUR,28/02/2019,4.594054807
EUR,01/03/2019,4.250818557
EUR,04/03/2019,4.126882731
EUR,05/03/2019,4.249645896
EUR,06/03/2019,4.298827534
EUR,07/03/2019,4.26651574
EUR,08/03/2019,5.360575861
EUR,11/03/2019,5.474383952
EUR,12/03/2019,5.550875147
EUR,13/03/2019,5.457126892
EUR,14/03/2019,5.348607501
EUR,15/03/2019,4.92223446
EUR,18/03/2019,4.847807708
EUR,19/03/2019,4.870209032
EUR,20/03/2019,4.8837227
EUR,21/03/2019,5.276291457
EUR,22/03/2019,5.553133872
EUR,25/03/2019,6.07483602
EUR,26/03/2019,6.112807219
EUR,27/03/2019,6.166781353
EUR,28/03/2019,6.114360915
EUR,29/03/2019,6.129471084
EUR,01/04/2019,6.129523718
EUR,02/04/2019,6.130469599
EUR,03/04/2019,6.054268308
EUR,04/04/2019,6.187355364
EUR,05/04/2019,6.203534908
EUR,08/04/2019,5.055782617
EUR,09/04/2019,5.074172964
EUR,10/04/2019,5.01655482
EUR,11/04/2019,4.946061284
EUR,12/04/2019,4.754920025
EUR,15/04/2019,4.927338923
EUR,16/04/2019,4.913367532
EUR,17/04/2019,4.91474934
EUR,18/04/2019,4.891404571
EUR,19/04/2019,4.570924877
EUR,22/04/2019,4.379183656
EUR,23/04/2019,3.738371748
EUR,24/04/2019,3.801087681
EUR,25/04/2019,4.187854341
EUR,26/04/2019,4.166526207
EUR,29/04/2019,4.171154011
EUR,30/04/2019,4.33886765
EUR,01/05/2019,4.41815535
EUR,02/05/2019,4.444419565
EUR,03/05/2019,4.28811173
EUR,06/05/2019,4.275022013
EUR,07/05/2019,4.307737271
EUR,08/05/2019,4.138672601
EUR,09/05/2019,4.129276983
EUR,10/05/2019,4.196432054
EUR,13/05/2019,4.205111567
EUR,14/05/2019,3.941384003
EUR,15/05/2019,4.011706848
EUR,16/05/2019,3.987630963
EUR,17/05/2019,4.056943356
EUR,20/05/2019,3.646646915
EUR,21/05/2019,3.63286738
EUR,23/05/2019,3.595532695
EUR,24/05/2019,2.901099511
EUR,27/05/2019,2.9249876
EUR,28/05/2019,2.967869254
EUR,29/05/2019,2.858076897
EUR,30/05/2019,2.833581836
EUR,31/05/2019,2.810123423
EUR,03/06/2019,3.054481138
EUR,04/06/2019,3.806373163
EUR,05/06/2019,3.785278381
EUR,06/06/2019,3.863893452
EUR,07/06/2019,4.121928691
EUR,10/06/2019,4.265473724
EUR,11/06/2019,4.258596951
EUR,12/06/2019,4.255804582
