Date,y1,y3,y5,y10,y20,us10y,german10y
1987-04-02,9.136756396,8.967094621,8.983360719,9.243420796,8.681699929,7.59,
1987-04-03,9.1065168,8.979221414,8.997246702,9.277615522,8.726509258,7.59,
1987-04-06,9.015405693,8.829202199,8.829295718,9.080867044,8.605581355,7.54,
1987-04-07,8.992496504,8.832234457,8.843526354,9.103755624,8.656142959,7.62,
1987-04-08,9.015048101,8.836497398,8.835080303,9.075952478,8.627632706,7.61,
1987-04-09,9.03466379,8.898548259,8.906467676,9.136324075,8.704314427,7.78,
1987-04-10,9.106021022,9.108514979,9.152277079,9.315136884,8.788328268,7.98,
1987-04-13,9.122776482,9.125720617,9.145817113,9.303653435,8.798846188,8.07,
1987-04-14,9.175014638,9.079121291,9.092253625,9.249078815,8.641861251,8.28,
1987-04-15,9.154780334,9.086276151,9.118254611,9.253437378,8.697579059,8.1,
1987-04-16,9.066878026,8.982181047,9.010648765,9.178495073,8.60846442,8.03,
1987-04-17,,,,,,.,
1987-04-20,,,,,,8.2,
1987-04-21,9.064685019,8.977218984,9.02049436,9.201423991,8.64198505,8.19,
1987-04-22,9.037820224,8.929458837,8.956069466,9.098409661,8.556263047,8.24,
1987-04-23,8.968591825,8.87036771,8.899089706,9.06514704,8.468011301,8.39,
1987-04-24,8.877118876,8.757313182,8.758694131,8.929818165,8.357333187,8.47,
1987-04-27,8.836597788,8.74703289,8.766300289,9.009583011,8.439231582,8.37,
1987-04-28,8.829475103,8.709535796,8.727760664,9.001748259,8.392906103,8.28,
1987-04-29,8.692894958,8.601155575,8.656063562,8.908680463,8.333071246,8.35,
1987-04-30,8.559579489,8.57681547,8.651931734,8.934368453,8.354494365,8.21,
1987-05-01,8.368705949,8.531265943,8.647928668,8.927042652,8.358767312,8.39,
1987-05-04,,,,,,8.52,
1987-05-05,8.111681199,8.334112439,8.470193866,8.816944199,8.284203132,8.45,
1987-05-06,8.16783912,8.349876207,8.471915045,8.8076021,8.344616932,8.54,
1987-05-07,8.205898491,8.35070175,8.46167256,8.811114559,8.352494807,8.5,
1987-05-08,8.040383723,8.163690839,8.329972623,8.736786288,8.33676313,8.43,
1987-05-11,8.103485827,8.202701985,8.369353069,8.799248019,8.378873,8.57,
1987-05-12,8.165391874,8.248062868,8.391880845,8.806311899,8.301673693,8.55,
1987-05-13,8.192331923,8.29180046,8.420900832,8.818662208,8.349847884,8.55,
1987-05-14,8.213637215,8.344108702,8.458287718,8.82782635,8.336388265,8.57,
1987-05-15,8.195690548,8.386727232,8.508331112,8.880416588,8.384097278,8.8,
1987-05-18,8.271723571,8.511582576,8.608180514,8.941433917,8.419913492,8.73,
1987-05-19,8.253321455,8.453037084,8.544908924,8.882405645,8.345917026,8.89,
1987-05-20,8.365316406,8.536896243,8.601469863,8.927737523,8.380158023,8.92,
1987-05-21,8.397372795,8.586903656,8.641283864,8.919237263,8.371455171,8.87,
1987-05-22,8.484742036,8.647109595,8.697013045,8.971784334,8.404105181,8.78,
1987-05-25,,,,,,.,
1987-05-26,8.66177056,8.875111223,8.898345102,9.075568793,8.500869716,8.55,
1987-05-27,8.778927695,8.852757336,8.882469969,9.085028751,8.428832958,8.6,
1987-05-28,8.530088002,8.631853794,8.696435303,8.93163611,8.327447072,8.56,
1987-05-29,8.463572664,8.551289263,8.591770614,8.836523112,8.283743633,8.49,
1987-06-01,8.459379574,8.573580524,8.62523759,8.858716287,8.29828934,8.45,
1987-06-02,8.411361531,8.571839826,8.633495707,8.856373122,8.286039707,8.72,
1987-06-03,8.417805653,8.589275711,8.656432897,8.897755794,8.304816813,8.64,
1987-06-04,8.533997723,8.700875683,8.764433641,8.999695256,8.38125318,8.58,
1987-06-05,8.459698326,8.625204979,8.699141665,8.941339672,8.298004307,8.5,
1987-06-08,8.431834576,8.59444993,8.682226918,8.907502973,8.30462547,8.53,
1987-06-09,8.345876429,8.467302833,8.561559376,8.818914159,8.169304393,8.56,
1987-06-10,8.365684426,8.491668626,8.58850439,8.852181134,8.172423733,8.56,
1987-06-11,8.314161641,8.491068637,8.601410164,8.867146654,8.202550856,8.52,
1987-06-12,8.262211169,8.434743174,8.552032351,8.814224916,8.177600085,8.32,
1987-06-15,8.408230654,8.577212176,8.683353456,8.952881853,8.31819745,8.28,
1987-06-16,8.394063108,8.536121046,8.634097005,8.912350839,8.268316418,8.28,
1987-06-17,8.361211983,8.491393141,8.590466778,8.87464268,8.266738004,8.23,
1987-06-18,8.437935115,8.615508859,8.724468932,8.977084427,8.319378476,8.27,
1987-06-19,8.675268669,8.84145176,8.913806419,9.092360893,8.446525355,8.3,
1987-06-22,8.910112068,9.01401276,9.07645254,9.245792853,8.531048842,8.23,
1987-06-23,8.840365364,8.90606463,8.956315915,9.190244849,8.454179317,8.23,
1987-06-24,8.768896505,8.805398275,8.875306373,9.124393385,8.400274599,8.31,
1987-06-25,8.794857311,8.823274598,8.899068516,9.153651825,8.457878407,8.25,
1987-06-26,8.886417069,8.922605988,8.966109798,9.203391012,8.542370582,8.37,
1987-06-29,9.014540146,9.024538365,9.052790528,9.294971236,8.588382029,8.34,
1987-06-30,8.940882382,8.957914551,8.975086418,9.218630384,8.550761302,8.38,
1987-07-01,9.003734116,9.049521298,9.054180763,9.251801086,8.605639486,8.36,
1987-07-02,9.049236676,9.094268975,9.097625424,9.286744456,8.632092562,8.3,
1987-07-03,9.088939334,9.050688371,9.066344009,9.296400767,8.62617417,.,
1987-07-06,8.950270011,8.903287168,8.947590776,9.178508695,8.482586005,8.29,
1987-07-07,8.918896093,8.88094349,8.913122355,9.180161244,8.518039011,8.28,
1987-07-08,8.904736812,8.868989493,8.896531836,9.145712681,8.513208156,8.32,
1987-07-09,8.910424102,8.882892588,8.906710057,9.157648196,8.529597208,8.37,
1987-07-10,8.899572303,8.894263981,8.918863895,9.14819545,8.50939711,8.32,
1987-07-13,8.891839498,8.853280137,8.888876434,9.131956719,8.512628437,8.38,
1987-07-14,8.921252679,8.890074641,8.920124505,9.150385574,8.536982009,8.33,
1987-07-15,8.84806477,8.819555582,8.851868772,9.078905862,8.454399863,8.43,
1987-07-16,8.802963639,8.782414404,8.826201775,9.061652606,8.469458841,8.41,
1987-07-17,8.772567256,8.764040095,8.813180118,9.038926815,8.453714732,8.36,
1987-07-20,8.879544173,8.913798615,8.955961726,9.163039633,8.573364487,8.41,
1987-07-21,8.964608541,8.964717314,9.015731184,9.222343932,8.619833003,8.49,
1987-07-22,9.19696698,9.260599412,9.283105528,9.447717272,8.7634988,8.54,
1987-07-23,9.169117854,9.129780947,9.173066232,9.428882194,8.723469555,8.56,
1987-07-24,9.134730188,9.093550564,9.165216546,9.444207547,8.717987579,8.58,
1987-07-27,9.354865182,9.376238795,9.441431829,9.625111799,8.855422557,8.6,
1987-07-28,9.316188801,9.27570559,9.335616007,9.575543006,8.796394964,8.62,
1987-07-29,9.318323991,9.259127818,9.323109179,9.565159141,8.776946953,8.61,
1987-07-30,9.468675503,9.395835646,9.452568494,9.692136442,8.891499345,8.61,
1987-07-31,9.506736417,9.49373967,9.571955428,9.82677795,8.989155134,8.66,
1987-08-03,9.56299663,9.590283289,9.659878003,9.867778515,9.027222466,8.81,
1987-08-04,9.463874174,9.497536021,9.591215843,9.828926707,8.924978321,8.81,
1987-08-05,9.395254667,9.402876557,9.517719375,9.780824034,8.879008543,8.71,
1987-08-06,9.858598001,9.892156747,9.936019004,10.05395419,9.078401784,8.73,
1987-08-07,9.910529867,9.931739054,9.958590635,10.0444395,9.052202042,8.7,
1987-08-10,10.0579465,10.02691992,9.993536696,10.02363523,9.038510349,8.74,
1987-08-11,9.99365422,9.878010181,9.863063212,9.912680411,8.961941074,8.73,
1987-08-12,9.958127067,9.847518756,9.847894773,9.919623213,8.964220678,8.72,
1987-08-13,9.963461161,9.879228184,9.875378261,9.927911083,8.989071213,8.63,
1987-08-14,9.906662406,9.812511438,9.791378141,9.828108357,8.934797621,8.58,
1987-08-17,9.971172887,9.925301439,9.890300467,9.890872823,9.027273019,8.56,
1987-08-18,10.02572556,9.976762968,9.944679415,9.934513257,9.036806491,8.73,
1987-08-19,10.01405493,9.977324648,9.943432147,9.934453149,9.030607048,8.77,
1987-08-20,10.30059997,10.32544136,10.28395953,10.23677982,9.294748788,8.74,
1987-08-21,10.21103676,10.23266499,10.21255474,10.17467662,9.217250806,8.77,
1987-08-24,10.11865523,10.16602919,10.15930743,10.10838502,9.16732322,8.78,
1987-08-25,10.20618625,10.25973739,10.24004554,10.18326506,9.210365302,8.73,
1987-08-26,10.29673788,10.29634114,10.27835189,10.23809409,9.225332475,8.79,
1987-08-27,10.29848727,10.25110801,10.23121105,10.24680674,9.232409524,8.92,
1987-08-28,10.31615403,10.23003126,10.21068139,10.23080186,9.194828167,9.02,
1987-08-31,,,,,,9,
1987-09-01,10.25583004,10.14449515,10.12022282,10.14142171,9.134171044,9.05,
1987-09-02,10.12309424,10.04635052,10.07245225,10.12908326,9.12008482,9.28,
1987-09-03,10.05050296,9.959098981,9.984883249,10.05561853,9.062517474,9.29,
1987-09-04,10.04879989,10.01538861,10.04090812,10.09542702,9.106093944,9.3,
1987-09-07,10.05438382,9.985991495,10.01687305,10.08346423,9.085291496,.,
1987-09-08,10.06763523,10.01322631,10.03654567,10.0937515,9.13205959,9.5,
1987-09-09,10.18847207,10.17011397,10.18557688,10.20457662,9.231453663,9.48,
1987-09-10,10.15591241,10.12302736,10.13687916,10.1616538,9.167298652,9.42,
1987-09-11,10.10725608,10.09472976,10.12417879,10.13508824,9.180997446,9.33,
1987-09-14,10.09224897,10.06587397,10.1008328,10.14864091,9.197421669,9.34,
1987-09-15,10.09768567,10.02767179,10.08786299,10.17469795,9.199265238,9.44,
1987-09-16,10.07786377,10.01653738,10.08631781,10.19104864,9.201868447,9.52,
1987-09-17,10.01286877,9.847921574,9.921436978,10.05931375,9.115635035,9.48,
1987-09-18,9.863846073,9.697695039,9.758501518,9.87636698,8.975981179,9.38,
1987-09-21,9.88105995,9.762303674,9.806016513,9.858588024,8.990862483,9.45,
1987-09-22,9.895650276,9.757258138,9.80031127,9.898630744,9.009320877,9.37,
1987-09-23,9.897086754,9.79246326,9.840811761,9.969260583,9.066547972,9.4,
1987-09-24,10.04094129,10.00847788,10.07195527,10.16538168,9.203018896,9.51,
1987-09-25,10.01736161,9.958646178,10.03271064,10.14328619,9.182800864,9.53,
1987-09-28,9.929584155,9.852516954,9.937892099,10.10064289,9.113459743,9.52,
1987-09-29,9.971968359,9.92753159,10.02222835,10.18316873,9.168064152,9.64,
1987-09-30,9.966430617,9.929813063,10.00575589,10.13936617,9.108838605,9.63,
1987-10-01,9.979829947,9.959734541,10.04469037,10.19705471,9.167254362,9.66,
1987-10-02,10.00323749,9.946139401,10.02057729,10.16302353,9.15865986,9.6,
1987-10-05,9.932212714,9.918178709,9.985925556,10.12994755,9.116683619,9.69,
1987-10-06,9.957565624,9.948185417,10.01605535,10.15574952,9.181357093,9.72,
1987-10-07,9.952990107,9.915633382,9.979297068,10.1371073,9.124751703,9.71,
1987-10-08,9.96801209,9.93984238,10.00353528,10.15524448,9.148977263,9.86,
1987-10-09,9.989690682,9.971795446,10.02938112,10.17087769,9.193337132,9.94,
1987-10-12,9.979264932,9.953479052,10.00228387,10.13670735,9.156490002,.,
1987-10-13,9.926105603,9.950649579,9.993000824,10.10669341,9.153749512,9.9,
1987-10-14,9.922197606,9.991754057,10.03778082,10.1558017,9.210411158,10.13,
1987-10-15,9.975726642,10.0588977,10.13696132,10.31029588,9.291704478,10.18,
1987-10-16,9.97411681,10.07105882,10.14230873,10.29901641,9.312498955,10.23,
1987-10-19,10.19801267,10.26767422,10.35265251,10.55770894,9.525929904,10.15,
1987-10-20,9.759825355,9.839075117,9.990049505,10.28285391,9.213204192,9.4,
1987-10-21,9.681033376,9.84797315,10.00593907,10.24625267,9.147055442,9.3,
1987-10-22,9.654275858,9.75827078,9.912561483,10.13012199,9.02033821,8.97,
1987-10-23,9.32977605,9.353701042,9.542356329,9.845336272,8.820746945,8.98,
1987-10-26,8.919858278,9.040256629,9.224588192,9.571887482,8.623725973,8.8,
1987-10-27,9.032389637,9.103677857,9.28747491,9.624124241,8.705559793,8.92,
1987-10-28,8.866538651,8.995750614,9.190632042,9.519019268,8.668680011,9.01,
1987-10-29,8.830521246,8.9366236,9.103281527,9.408611405,8.632882653,8.89,
1987-10-30,8.943881857,8.967467805,9.11100379,9.424600791,8.709204477,8.88,
1987-11-02,8.931903711,8.959776516,9.106611587,9.440739273,8.696739361,8.98,
1987-11-03,8.818831005,8.873091712,9.02453541,9.347137053,8.654133441,8.91,
1987-11-04,8.719811591,8.800355232,8.966941354,9.282142826,8.644774696,8.85,
1987-11-05,8.537431048,8.551144237,8.693153026,9.135559386,8.627083475,8.72,
1987-11-06,8.481011785,8.498056109,8.655130709,9.098848228,8.642392159,8.76,
1987-11-09,8.154545641,8.132308435,8.325062156,8.903794983,8.529401878,8.78,
1987-11-10,8.205204159,8.32866624,8.526977345,8.984697485,8.624304285,8.79,
1987-11-11,8.526834942,8.618917176,8.748319401,9.190098556,8.707925643,.,
1987-11-12,8.551004696,8.60947783,8.7218042,9.171318524,8.678979052,8.8,
1987-11-13,8.571144556,8.677911571,8.826037814,9.279722819,8.772665507,8.84,
1987-11-16,8.616027132,8.690646192,8.831539582,9.305280325,8.754429454,8.82,
1987-11-17,8.538387313,8.588211223,8.728353269,9.190286169,8.676634432,8.86,
1987-11-18,8.564354451,8.6320973,8.768337139,9.20700016,8.684244629,8.85,
1987-11-19,8.564746016,8.604870696,8.747408231,9.208254939,8.675972167,8.83,
1987-11-20,8.52635875,8.58861505,8.73728856,9.218053178,8.725722997,8.79,
1987-11-23,8.65711706,8.748902071,8.884592184,9.343566326,8.818645428,8.8,
1987-11-24,8.645619871,8.719372194,8.877321457,9.35205263,8.789056552,8.89,
1987-11-25,8.672140935,8.768680414,8.943807239,9.44700867,8.790545762,8.98,
1987-11-26,8.626291701,8.73516006,8.924350567,9.431027619,8.801912901,.,
1987-11-27,8.556210591,8.669974546,8.872799088,9.381755642,8.765819015,9.11,
1987-11-30,8.473120514,8.600830586,8.817165326,9.371528195,8.77108077,8.99,
1987-12-01,8.481613803,8.620129211,8.847501631,9.427207773,8.788932442,9.01,
1987-12-02,8.432721138,8.576695343,8.825142915,9.419557621,8.783440612,9.01,
1987-12-03,8.422995064,8.559151782,8.800514573,9.399896064,8.846964102,8.94,
1987-12-04,8.468076764,8.671115983,8.92092733,9.57613058,9.027011215,8.94,
1987-12-07,8.410546742,8.62415013,8.909644883,9.614245886,8.981229887,9.07,
1987-12-08,8.442449084,8.648883289,8.936554567,9.637379768,9.022996779,9.09,
1987-12-09,8.450901236,8.622376453,8.913269189,9.625208147,8.988535181,9.05,
1987-12-10,8.51508485,8.731556609,9.023918568,9.68798141,8.999531745,9.23,
1987-12-11,8.590955568,8.879229713,9.187786069,9.847644318,9.113691465,9.28,
1987-12-14,8.604539409,8.895236835,9.210468123,9.814908559,9.065600687,9.23,
1987-12-15,8.736860944,9.052370527,9.329099435,9.864451566,9.119767888,9.09,
1987-12-16,8.944701742,9.189918758,9.404959429,9.883391193,9.114424983,9,
1987-12-17,9.028558439,9.216382661,9.392596363,9.856860966,9.077564538,9.03,
1987-12-18,8.994289053,9.117754757,9.312401333,9.821186001,8.982087238,8.89,
1987-12-21,8.973595597,9.040913332,9.242199602,9.749403942,8.923102127,8.88,
1987-12-22,8.947167556,9.025435139,9.233348673,9.741379579,8.946859166,8.95,
1987-12-23,8.963197413,9.012788426,9.220160193,9.727769325,8.926116016,8.83,
1987-12-24,8.883679513,8.873249655,9.104188449,9.644450918,8.874469628,8.82,
1987-12-25,,,,,,.,
1987-12-28,,,,,,8.93,
1987-12-29,8.842282506,8.840924958,9.073588598,9.598084669,8.877505496,8.85,
1987-12-30,8.895763072,8.925643849,9.157585757,9.674959873,8.950100818,8.78,
1987-12-31,8.867316456,8.885406596,9.135477763,9.661390829,8.875927075,8.83,
1988-01-01,,,,,,.,
1988-01-04,8.946242468,8.975214829,9.20238694,9.712640882,8.925917172,8.83,
1988-01-05,8.960603312,9.022586699,9.277671534,9.7938829,8.916151682,8.76,
1988-01-06,9.063903423,9.095789124,9.32824255,9.842415401,8.966078721,8.82,
1988-01-07,9.104076593,9.20000607,9.418540874,9.874267869,9.007976912,8.83,
1988-01-08,9.197273631,9.299497304,9.502584969,9.934357743,9.068456251,8.97,
1988-01-11,9.136551407,9.229971678,9.44973139,9.894238909,9.018162352,8.94,
1988-01-12,9.133782558,9.25490331,9.465372804,9.896365358,9.014595112,8.93,
1988-01-13,9.193951178,9.355282624,9.593547714,10.04786847,9.110304462,8.87,
1988-01-14,9.106932885,9.211494888,9.464496787,9.927561063,8.986947295,8.86,
1988-01-15,9.19432801,9.173729529,9.386566197,9.813180265,8.899041421,8.6,
1988-01-18,9.028262437,9.097162291,9.31262505,9.692682558,8.826759751,.,
1988-01-19,9.071474569,9.176680046,9.376834851,9.760990154,8.88181764,8.65,
1988-01-20,9.038906691,9.149912015,9.342935699,9.69385809,8.849403732,8.61,
1988-01-21,9.00302764,9.131337231,9.296984226,9.634389186,8.828977061,8.53,
1988-01-22,8.849374423,9.017611665,9.197634355,9.572384963,8.767023132,8.49,
1988-01-25,8.783176277,8.904093899,9.094565578,9.503083301,8.743434274,8.45,
1988-01-26,8.870093492,9.001685698,9.193361398,9.604541305,8.841425958,8.54,
1988-01-27,8.827096453,8.945667587,9.139487907,9.566493779,8.788564953,8.38,
1988-01-28,8.731688886,8.838656531,9.02328507,9.438199056,8.731109411,8.33,
1988-01-29,8.864121352,8.902187062,9.025705103,9.393771204,8.703168442,8.26,
1988-02-01,9.090908124,9.053702559,9.147627431,9.489760516,8.759595989,8.26,
1988-02-02,9.054168457,9.045699665,9.134037648,9.439350432,8.715148157,8.18,
1988-02-03,9.034112809,9.061381083,9.164071228,9.441545821,8.72100512,8.21,
1988-02-04,9.080970251,9.102078038,9.200779229,9.486840646,8.748457361,8.24,
1988-02-05,9.14423612,9.148380128,9.259353217,9.562798906,8.821064957,8.12,
1988-02-08,9.320964631,9.336707478,9.431764762,9.697911034,8.899793732,8.19,
1988-02-09,9.204884638,9.225190859,9.353461213,9.638676016,8.815467222,8.16,
1988-02-10,9.15065957,9.185936407,9.326548646,9.613128823,8.777263429,8.11,
1988-02-11,9.238842835,9.283625581,9.398596539,9.641768074,8.830157414,8.16,
1988-02-12,9.298492007,9.310577099,9.410413871,9.656472502,8.823459045,8.28,
1988-02-15,9.316682814,9.316303833,9.410651061,9.669117641,8.838164014,.,
1988-02-16,9.23875666,9.266228175,9.374597818,9.649010334,8.810270767,8.31,
1988-02-17,9.206301021,9.228148059,9.334003701,9.569574716,8.747446211,8.32,
1988-02-18,9.181825554,9.202205786,9.300442405,9.532161846,8.692615543,8.28,
1988-02-19,9.129419159,9.134797363,9.207664402,9.422654532,8.597178784,8.26,
1988-02-22,9.144331243,9.156857745,9.230436783,9.428983038,8.613747031,8.24,
1988-02-23,9.106154689,9.124989719,9.187585698,9.376133124,8.587950675,8.17,
1988-02-24,9.10766537,9.090210866,9.146377183,9.355603425,8.597144406,8.18,
1988-02-25,9.073653395,9.002472549,9.077260412,9.287156946,8.549894772,8.23,
1988-02-26,9.080343897,9.015502777,9.093585038,9.318805399,8.561500984,8.18,
1988-02-29,9.041335021,8.978716717,9.043803194,9.244589631,8.517940786,8.16,
1988-03-01,8.992744588,8.926555896,8.99089428,9.215316794,8.527154414,8.15,
1988-03-02,8.949559827,8.942224906,9.012024505,9.233984462,8.561139968,8.13,
1988-03-03,8.924514701,8.911266459,8.986820216,9.220075836,8.546022246,8.12,
1988-03-04,8.938515983,8.927464929,9.003419161,9.288048663,8.608112459,8.28,
1988-03-07,8.83822214,8.844499007,8.931098772,9.190496464,8.517292711,8.3,
1988-03-08,8.868170647,8.880693588,8.955326368,9.182650871,8.516144615,8.33,
1988-03-09,8.859816928,8.872284176,8.94300097,9.16113416,8.473215619,8.32,
1988-03-10,8.877264363,8.916095101,8.99278137,9.210003764,8.498425112,8.35,
1988-03-11,8.847405653,8.938163408,9.037257653,9.199239045,8.451724386,8.29,
1988-03-14,8.775260488,8.859285221,8.957048282,9.133473965,8.421563916,8.29,
1988-03-15,8.869982032,8.926743527,8.988235796,9.117360305,8.489044961,8.3,
1988-03-16,8.844791307,8.896433531,9.011486609,9.213449873,8.461418724,8.36,
1988-03-17,8.663174816,8.802572416,8.983842476,9.249549878,8.491779202,8.3,
1988-03-18,8.617611029,8.740190753,8.947423938,9.282361978,8.564374372,8.41,
1988-03-21,8.588063601,8.75874177,8.979423669,9.321672255,8.57486407,8.47,
1988-03-22,8.560435183,8.726741173,8.938101249,9.290867255,8.543349858,8.46,
1988-03-23,8.515960539,8.695389807,8.91241627,9.259527004,8.532599665,8.47,
1988-03-24,8.542870304,8.70673663,8.912289172,9.248432166,8.528509577,8.51,
1988-03-25,8.661422797,8.790571132,8.976265242,9.326040042,8.579301103,8.47,
1988-03-28,8.657919906,8.774155652,8.962954217,9.308383211,8.549210241,8.58,
1988-03-29,8.549918628,8.691788975,8.907764174,9.272217423,8.474646441,8.56,
1988-03-30,8.510176418,8.662247477,8.874739153,9.212942068,8.463568141,8.57,
1988-03-31,8.403066063,8.573602013,8.802703904,9.134108293,8.419173886,8.57,
1988-04-01,,,,,,.,
1988-04-04,,,,,,8.68,
1988-04-05,8.44146664,8.597865103,8.811043932,9.141256314,8.42378129,8.67,
1988-04-06,8.458781526,8.636939114,8.846106819,9.1949673,8.482882026,8.61,
1988-04-07,8.487754918,8.659802908,8.862763871,9.196414029,8.478101181,8.6,
1988-04-08,8.296827481,8.416628813,8.710518367,9.18262836,8.497380923,8.52,
1988-04-11,8.276759929,8.443295167,8.709605232,9.191115564,8.524336768,8.59,
1988-04-12,8.293375155,8.444666202,8.703093841,9.183034114,8.47791111,8.57,
1988-04-13,8.307333539,8.471047669,8.710055703,9.187505582,8.470790338,8.56,
1988-04-14,8.294911557,8.443759523,8.697042975,9.180845632,8.481282834,8.67,
1988-04-15,8.176659725,8.3571845,8.629083279,9.147816086,8.472115953,8.74,
1988-04-18,8.045169953,8.294143992,8.5860221,9.122090887,8.474971455,8.81,
1988-04-19,8.064662965,8.298941446,8.598144126,9.156262045,8.523039763,8.81,
1988-04-20,8.113755648,8.363064361,8.661991831,9.186215539,8.545923044,8.83,
1988-04-21,8.175588332,8.395668915,8.682041919,9.209683336,8.54313182,8.82,
1988-04-22,8.406780301,8.662255479,8.907696347,9.35154421,8.593236467,8.78,
1988-04-25,8.608128157,8.828910355,9.014459892,9.402471078,8.618822694,8.78,
1988-04-26,8.635018647,8.811672516,8.988130339,9.390856232,8.611193856,8.8,
1988-04-27,8.625550561,8.824220121,9.005413007,9.394306483,8.59452235,8.8,
1988-04-28,8.73119553,8.928571092,9.097465166,9.44176126,8.621645575,8.86,
1988-04-29,8.528643045,8.730355988,8.961799753,9.388438039,8.582060743,8.87,
1988-05-02,,,,,,8.94,
1988-05-03,8.714988332,8.897279811,9.10170522,9.456288976,8.645858636,8.89,
1988-05-04,8.668822081,8.871712836,9.08671058,9.453561438,8.617991922,8.9,
1988-05-05,8.657308773,8.861674625,9.078822101,9.437860567,8.616293784,8.92,
1988-05-06,8.684275109,8.887126978,9.101680343,9.443063165,8.634430023,9.01,
1988-05-09,8.545325953,8.819020539,9.064103525,9.440286784,8.614774631,9.03,
1988-05-10,8.540922918,8.820838041,9.060604423,9.430420977,8.626292093,9.07,
1988-05-11,8.574831733,8.84146939,9.08134318,9.445442834,8.621151299,9.05,
1988-05-12,8.533974598,8.828887282,9.074034325,9.436764206,8.62561742,9.04,
1988-05-13,8.423113774,8.732394961,8.986337298,9.375993697,8.580078319,9,
1988-05-16,8.314030718,8.659764908,8.935970967,9.372409426,8.59421118,9.01,
1988-05-17,8.199196448,8.622775953,8.928886993,9.445400479,8.678475266,9.12,
1988-05-18,8.242563823,8.658228847,8.959623433,9.456523093,8.673982983,9.19,
1988-05-19,8.183697219,8.641052017,8.95222927,9.482628879,8.70248406,9.18,
1988-05-20,8.180298726,8.627176136,8.92626788,9.435466673,8.658407006,9.22,
1988-05-23,8.158985932,8.577175113,8.889607197,9.42131848,8.658859456,9.23,
1988-05-24,8.162035631,8.588663232,8.893701183,9.412459065,8.622016582,9.22,
1988-05-25,8.203801655,8.596147837,8.895106876,9.411869152,8.613056602,9.2,
1988-05-26,8.246424237,8.672875708,8.948421256,9.445047867,8.621671498,9.21,
1988-05-27,8.295801466,8.711190641,8.984192785,9.45346262,8.603645837,9.24,
1988-05-30,,,,,,.,
1988-05-31,8.380029488,8.752695196,9.024319629,9.478869849,8.630489587,9.2,
1988-06-01,8.647192747,8.886176655,9.082390739,9.472447452,8.599541586,9.03,
1988-06-02,8.862095631,9.000910375,9.155109832,9.462021443,8.628085957,9.07,
1988-06-03,8.884852613,9.006850044,9.17223898,9.459755351,8.608231883,8.97,
1988-06-06,8.784120364,8.941198775,9.119479869,9.402270623,8.556075592,8.97,
1988-06-07,8.710055679,8.90750328,9.107992384,9.401165275,8.570900117,9.02,
1988-06-08,8.637952988,8.88768701,9.10102348,9.391555289,8.565451091,8.92,
1988-06-09,8.571762926,8.843879152,9.061247534,9.364941755,8.560665116,8.96,
1988-06-10,8.585525731,8.865419836,9.08634299,9.386454194,8.566425393,8.92,
1988-06-13,8.535929583,8.850044923,9.078256683,9.396270557,8.576665062,8.91,
1988-06-14,8.659467073,8.851687478,9.028969025,9.292581464,8.480286414,8.69,
1988-06-15,8.679667808,8.850746835,9.016942373,9.281258464,8.509822933,8.71,
1988-06-16,8.816090191,8.949694191,9.098016422,9.37576779,8.578171678,8.89,
1988-06-17,8.976567272,9.038905274,9.171637744,9.441002413,8.599152153,9.02,
1988-06-20,9.172242228,9.157474845,9.2302289,9.472016693,8.620144203,9.02,
1988-06-21,9.049774383,9.11619287,9.231922248,9.486568572,8.618662059,9.03,
1988-06-22,9.044517338,9.122845839,9.239436277,9.481989482,8.607751021,8.9,
1988-06-23,9.190614547,9.248187502,9.327279902,9.550463913,8.655514691,8.88,
1988-06-24,9.419603621,9.405836949,9.440845212,9.604019923,8.682753519,8.85,
1988-06-27,9.609226114,9.53614424,9.565590617,9.706264514,8.720272763,8.94,
1988-06-28,9.470985262,9.476850132,9.514713799,9.663029843,8.668754637,8.87,
1988-06-29,9.52058544,9.495122204,9.549188791,9.70253574,8.72953782,8.88,
1988-06-30,9.567792813,9.512496602,9.55871799,9.703891045,8.726353599,8.82,
1988-07-01,9.635395331,9.538797467,9.569447341,9.706353068,8.742725836,8.77,
1988-07-04,9.864861999,9.688471176,9.669853153,9.768787277,8.76638402,.,
1988-07-05,9.616322407,9.465581313,9.479281853,9.635358499,8.646191488,8.82,
1988-07-06,9.648567501,9.516156477,9.531418962,9.669104232,8.674751933,8.91,
1988-07-07,9.720268291,9.574866655,9.574004507,9.683874374,8.676922671,8.95,
1988-07-08,9.821802842,9.653035577,9.626892028,9.660042018,8.628498892,9.04,
1988-07-11,9.824115332,9.686989514,9.68029248,9.702439092,8.612667818,9.02,
1988-07-12,9.901362826,9.725601794,9.713696388,9.702739106,8.59056477,9.08,
1988-07-13,9.865339153,9.701607705,9.691995219,9.70938744,8.588706654,9.12,
1988-07-14,9.942903628,9.7609173,9.730484649,9.703625761,8.584241392,9.12,
1988-07-15,10.22167675,9.9310882,9.850676064,9.742839161,8.591244885,9.08,
1988-07-18,10.29030584,10.00947935,9.89787406,9.739382019,8.580235414,9.15,
1988-07-19,10.07079487,9.865422536,9.789369479,9.683331167,8.557881213,9.1,
1988-07-20,10.06703259,9.840389845,9.780975636,9.688634329,8.556178051,9.11,
