Unnamed: 0,DATE,Under,Total,underpct,cont
500,1997-01-01,4189.0,135456,0.0309251712733286,US
501,1997-02-01,4242.0,135400,0.0313293943870014,US
502,1997-03-01,4112.0,135891,0.0302595462539829,US
503,1997-04-01,4396.0,136016,0.0323197270909304,US
504,1997-05-01,4032.0,136119,0.0296211403257443,US
505,1997-06-01,3998.0,136211,0.0293515208022846,US
506,1997-07-01,4040.0,136477,0.0296020574895403,US
507,1997-08-01,4049.0,136618,0.0296373830681169,US
508,1997-09-01,4004.0,136675,0.0292957746478873,US
509,1997-10-01,3973.0,136633,0.0290778947984747,US
510,1997-11-01,3962.0,136961,0.0289279429910704,US
511,1997-12-01,3848.0,137155,0.0280558492216834,US
512,1998-01-01,3922.0,137095,0.0286078996316422,US
513,1998-02-01,3866.0,137112,0.0281959274170021,US
514,1998-03-01,3859.0,137236,0.0281194438776997,US
515,1998-04-01,3775.0,137150,0.0275246080933284,US
516,1998-05-01,3727.0,137372,0.0271307107707538,US
517,1998-06-01,3766.0,137455,0.0273980575461059,US
518,1998-07-01,3796.0,137588,0.0275896153734337,US
519,1998-08-01,3537.0,137570,0.0257105473577088,US
520,1998-09-01,3448.0,138286,0.0249338327813372,US
521,1998-10-01,3433.0,138279,0.0248266186478062,US
522,1998-11-01,3339.0,138381,0.0241290350553905,US
523,1998-12-01,3420.0,138634,0.0246692730499011,US
524,1999-01-01,3449.0,139003,0.0248124141205585,US
525,1999-02-01,3425.0,138967,0.0246461390114199,US
526,1999-03-01,3550.0,138730,0.0255892741296042,US
527,1999-04-01,3443.0,138959,0.024777092523694,US
528,1999-05-01,3393.0,139107,0.0243912959089046,US
529,1999-06-01,3411.0,139329,0.0244816226341967,US
530,1999-07-01,3350.0,139439,0.0240248424042054,US
531,1999-08-01,3286.0,139430,0.0235673814817471,US
532,1999-09-01,3279.0,139622,0.0234848376330377,US
533,1999-10-01,3153.0,139771,0.022558327550064,US
534,1999-11-01,3225.0,140025,0.0230316014997321,US
535,1999-12-01,3283.0,140177,0.0234203899355814,US
536,2000-01-01,3208.0,142267,0.0225491505408843,US
537,2000-02-01,3167.0,142456,0.0222314258437693,US
538,2000-03-01,3231.0,142434,0.0226841905724756,US
539,2000-04-01,3186.0,142751,0.0223185827069512,US
540,2000-05-01,3283.0,142388,0.0230567182627749,US
541,2000-06-01,3209.0,142591,0.0225049266784018,US
542,2000-07-01,3144.0,142278,0.0220975836039303,US
543,2000-08-01,3211.0,142514,0.0225311197496386,US
544,2000-09-01,3217.0,142518,0.0225725873223031,US
545,2000-10-01,3179.0,142622,0.0222896888278105,US
546,2000-11-01,3467.0,142962,0.0242511996194793,US
547,2000-12-01,3243.0,143248,0.0226390595331173,US
548,2001-01-01,3332.0,143800,0.0231710709318497,US
549,2001-02-01,3296.0,143701,0.0229365140117327,US
550,2001-03-01,3280.0,143924,0.0227898057308023,US
551,2001-04-01,3289.0,143569,0.0229088452242475,US
552,2001-05-01,3439.0,143318,0.0239955902259311,US
553,2001-06-01,3792.0,143357,0.0264514463890845,US
554,2001-07-01,3556.0,143654,0.0247539226196277,US
555,2001-08-01,3380.0,143284,0.0235895145305826,US
556,2001-09-01,4233.0,143989,0.0293980790199251,US
557,2001-10-01,4437.0,144086,0.0307941090737476,US
558,2001-11-01,4317.0,144240,0.0299292845257903,US
559,2001-12-01,4393.0,144305,0.0304424656110321,US
560,2002-01-01,4112.0,143883,0.0285787758109019,US
561,2002-02-01,4289.0,144653,0.0296502664998306,US
562,2002-03-01,4101.0,144481,0.0283843550363023,US
563,2002-04-01,4199.0,144725,0.029013646571083,US
564,2002-05-01,4103.0,144938,0.0283086561150284,US
565,2002-06-01,4048.0,144808,0.0279542566709021,US
566,2002-07-01,4145.0,144803,0.0286250975463215,US
567,2002-08-01,4301.0,145009,0.0296602279858491,US
568,2002-09-01,4329.0,145552,0.0297419478949104,US
569,2002-10-01,4314.0,145314,0.0296874354845369,US
570,2002-11-01,4329.0,145041,0.0298467329927399,US
571,2002-12-01,4321.0,145066,0.0297864420332814,US
572,2003-01-01,4607.0,145937,0.0315684165084933,US
573,2003-02-01,4844.0,146100,0.0331553730321697,US
574,2003-03-01,4652.0,146022,0.0318582131459643,US
575,2003-04-01,4798.0,146474,0.032756666712181,US
576,2003-05-01,4570.0,146500,0.0311945392491467,US
577,2003-06-01,4592.0,147056,0.0312261995430312,US
578,2003-07-01,4648.0,146485,0.0317302112844318,US
579,2003-08-01,4419.0,146445,0.0301751510806104,US
580,2003-09-01,4882.0,146530,0.0333174094042175,US
581,2003-10-01,4813.0,146716,0.0328048747239564,US
582,2003-11-01,4862.0,147000,0.0330748299319727,US
583,2003-12-01,4750.0,146729,0.03237260527912,US
584,2004-01-01,4705.0,146842,0.0320412416066248,US
585,2004-02-01,4549.0,146709,0.0310069593549134,US
586,2004-03-01,4742.0,146944,0.0322707970383275,US
587,2004-04-01,4568.0,146850,0.0311065713312904,US
588,2004-05-01,4588.0,147065,0.0311970897222316,US
589,2004-06-01,4443.0,147460,0.030130204801302,US
590,2004-07-01,4449.0,147692,0.0301235002572922,US
591,2004-08-01,4474.0,147564,0.0303190480062887,US
592,2004-09-01,4487.0,147415,0.0304378794559576,US
593,2004-10-01,4820.0,147793,0.0326131819504306,US
594,2004-11-01,4547.0,148162,0.0306893805429192,US
595,2004-12-01,4427.0,148059,0.0299002424709068,US
596,2005-01-01,4389.0,148029,0.0296495956873315,US
597,2005-02-01,4250.0,148364,0.0286457631231295,US
598,2005-03-01,4388.0,148391,0.0295705265144112,US
599,2005-04-01,4278.0,148926,0.0287256758390072,US
600,2005-05-01,4315.0,149261,0.0289090921272134,US
601,2005-06-01,4432.0,149238,0.0296975301196746,US
602,2005-07-01,4400.0,149432,0.0294448310937416,US
603,2005-08-01,4491.0,149779,0.0299841766869854,US
604,2005-09-01,4675.0,149954,0.0311762273763954,US
605,2005-10-01,4269.0,150001,0.0284598102679315,US
606,2005-11-01,4219.0,150065,0.0281144837237197,US
607,2005-12-01,4115.0,150030,0.0274278477637805,US
608,2006-01-01,4123.0,150214,0.0274475082216038,US
609,2006-02-01,4174.0,150641,0.0277082600354485,US
610,2006-03-01,3972.0,150813,0.0263372520936524,US
611,2006-04-01,3900.0,150881,0.0258481849934716,US
612,2006-05-01,4111.0,151069,0.027212730606544,US
613,2006-06-01,4318.0,151354,0.0285291435971299,US
614,2006-07-01,4303.0,151377,0.0284257185701923,US
615,2006-08-01,4195.0,151716,0.0276503467004139,US
616,2006-09-01,4115.0,151662,0.0271327029842676,US
617,2006-10-01,4352.0,152041,0.0286238580382923,US
618,2006-11-01,4190.0,152406,0.0274923559439917,US
619,2006-12-01,4187.0,152732,0.0274140324228059,US
620,2007-01-01,4279.0,153144,0.0279410228281878,US
621,2007-02-01,4220.0,152983,0.0275847643202185,US
622,2007-03-01,4253.0,153051,0.0277881229132772,US
623,2007-04-01,4313.0,152435,0.0282940269623118,US
624,2007-05-01,4473.0,152670,0.0292984869325997,US
625,2007-06-01,4342.0,153041,0.0283714821518416,US
626,2007-07-01,4410.0,153054,0.0288133599905915,US
627,2007-08-01,4576.0,152749,0.0299576429305592,US
628,2007-09-01,4521.0,153414,0.0294692792052876,US
629,2007-10-01,4325.0,153183,0.0282342035343347,US
630,2007-11-01,4494.0,153835,0.0292131179510514,US
631,2007-12-01,4618.0,153918,0.0300029886043217,US
632,2008-01-01,4846.0,154063,0.0314546646501755,US
633,2008-02-01,4902.0,153653,0.0319030542846543,US
634,2008-03-01,4904.0,153908,0.0318631909972191,US
635,2008-04-01,5220.0,153769,0.033947024432753,US
636,2008-05-01,5286.0,154303,0.0342572730277441,US
637,2008-06-01,5540.0,154313,0.0359010582387744,US
638,2008-07-01,5930.0,154469,0.0383895797862354,US
639,2008-08-01,5851.0,154641,0.0378360202016282,US
640,2008-09-01,6148.0,154570,0.0397748592870544,US
641,2008-10-01,6690.0,154876,0.0431958470001807,US
642,2008-11-01,7311.0,154639,0.0472778535815674,US
643,2008-12-01,8029.0,154655,0.0519155539749765,US
644,2009-01-01,8046.0,154210,0.0521756046948965,US
645,2009-02-01,8796.0,154538,0.0569180395760266,US
646,2009-03-01,9145.0,154133,0.0593318757177243,US
647,2009-04-01,8908.0,154509,0.0576535994666977,US
648,2009-05-01,9113.0,154747,0.0588896715283656,US
649,2009-06-01,9024.0,154716,0.0583262235321492,US
650,2009-07-01,8891.0,154502,0.0575461806319659,US
651,2009-08-01,9029.0,154307,0.0585132236385906,US
652,2009-09-01,8847.0,153827,0.0575126603262106,US
653,2009-10-01,8979.0,153784,0.058387088383707,US
654,2009-11-01,9114.0,153878,0.0592287396508922,US
655,2009-12-01,9098.0,153111,0.0594209429760108,US
656,2010-01-01,8530.0,153484,0.055575825493211,US
657,2010-02-01,8936.0,153694,0.058141501945424,US
658,2010-03-01,9233.0,153954,0.0599724593060264,US
659,2010-04-01,9178.0,154622,0.0593576593240289,US
660,2010-05-01,8845.0,154091,0.05740114607602,US
661,2010-06-01,8577.0,153616,0.0558340277054473,US
662,2010-07-01,8500.0,153691,0.0553057758749699,US
663,2010-08-01,8800.0,154086,0.0571109640071129,US
664,2010-09-01,9246.0,153975,0.0600487092060399,US
665,2010-10-01,8837.0,153635,0.0575194454388648,US
666,2010-11-01,8873.0,154125,0.0575701540957015,US
667,2010-12-01,8935.0,153650,0.0581516433452652,US
668,2011-01-01,8470.0,153263,0.0552644800114835,US
669,2011-02-01,8464.0,153214,0.0552429934601276,US
670,2011-03-01,8645.0,153376,0.0563647506780721,US
671,2011-04-01,8652.0,153543,0.0563490357749946,US
672,2011-05-01,8576.0,153479,0.0558773512988747,US
673,2011-06-01,8427.0,153346,0.0549541559610293,US
674,2011-07-01,8281.0,153288,0.0540224936068054,US
675,2011-08-01,8788.0,153760,0.0571540062434963,US
676,2011-09-01,9166.0,154131,0.0594688933439736,US
677,2011-10-01,8657.0,153961,0.0562285254057845,US
678,2011-11-01,8447.0,154128,0.054805097062182,US
679,2011-12-01,8171.0,153995,0.0530601642910484,US
680,2012-01-01,8305.0,154381,0.0537954800137322,US
681,2012-02-01,8238.0,154671,0.0532614387958958,US
682,2012-03-01,7775.0,154749,0.0502426510025912,US
683,2012-04-01,7913.0,154545,0.0512019152997508,US
684,2012-05-01,8101.0,154866,0.05230973874188,US
685,2012-06-01,8072.0,155083,0.0520495476615747,US
686,2012-07-01,8082.0,154948,0.0521594341327413,US
687,2012-08-01,7974.0,154763,0.051523943061326,US
688,2012-09-01,8671.0,155160,0.0558842485176591,US
689,2012-10-01,8203.0,155554,0.0527340987695591,US
690,2012-11-01,8166.0,155338,0.0525692361173698,US
691,2012-12-01,7943.0,155628,0.0510383735574575,US
692,2013-01-01,8151.0,155763,0.0523295005874309,US
693,2013-02-01,8178.0,155312,0.0526553002987534,US
694,2013-03-01,7722.0,155005,0.0498177478145866,US
695,2013-04-01,7964.0,155394,0.0512503700271567,US
696,2013-05-01,7937.0,155536,0.0510299866268902,US
697,2013-06-01,8103.0,155749,0.0520260162184026,US
698,2013-07-01,8099.0,155599,0.0520504630492483,US
699,2013-08-01,7816.0,155605,0.0502297484014009,US
700,2013-09-01,7764.0,155687,0.0498692890222048,US
701,2013-10-01,7936.0,154673,0.0513082438434633,US
702,2013-11-01,7718.0,155265,0.0497085627797636,US
703,2013-12-01,7827.0,155182,0.0504375507468649,US
704,2014-01-01,7296.0,155352,0.0469643133014058,US
705,2014-02-01,7299.0,155483,0.0469440388981432,US
706,2014-03-01,7435.0,156028,0.0476517035403901,US
707,2014-04-01,7509.0,155369,0.0483301044609928,US
708,2014-05-01,7254.0,155684,0.0465943834947714,US
709,2014-06-01,7422.0,155707,0.0476664504485989,US
710,2014-07-01,7402.0,156007,0.0474465889351118,US
711,2014-08-01,7177.0,156130,0.0459681035034906,US
712,2014-09-01,7020.0,156040,0.044988464496283,US
713,2014-10-01,7025.0,156417,0.0449119980564772,US
714,2014-11-01,6898.0,156494,0.0440783672217465,US
715,2014-12-01,6856.0,156332,0.0438553846941125,US
716,2015-01-01,6808.0,157030,0.0433547729733172,US
717,2015-02-01,6665.0,156644,0.0425487091749444,US
718,2015-03-01,6633.0,156643,0.0423446946240815,US
719,2015-04-01,6611.0,157060,0.042092194065962,US
720,2015-05-01,6634.0,157651,0.0420802912763001,US
721,2015-06-01,6388.0,157062,0.0406718365995594,US
722,2015-07-01,6253.0,156997,0.0398287865373223,US
723,2015-08-01,6418.0,157172,0.0408342452854198,US
724,2015-09-01,6042.0,156733,0.038549635367153,US
725,2015-10-01,5813.0,157167,0.036986135766414,US
726,2015-11-01,6170.0,157463,0.0391838082597181,US
727,2015-12-01,6075.0,158035,0.0384408517100642,US
728,2016-01-01,5937.0,158280,0.0375094768764215,US
729,2016-02-01,5938.0,158640,0.0374306606152294,US
730,2016-03-01,6057.0,159179,0.0380515017684493,US
731,2016-04-01,6011.0,159141,0.0377715359335432,US
732,2016-05-01,6488.0,158784,0.0408605401047964,US
733,2016-06-01,5791.0,158967,0.0364289443721023,US
734,2016-07-01,5950.0,159194,0.0373757804942397,US
735,2016-08-01,6033.0,159562,0.0378097542021283,US
736,2016-09-01,5882.0,159714,0.0368283306410208,US
737,2016-10-01,5949.0,159605,0.0372732683813163,US
738,2016-11-01,5685.0,159506,0.0356412924905646,US
739,2016-12-01,5607.0,159678,0.0351144177657535,US
740,2017-01-01,5762.0,159620,0.0360982333040972,US
741,2017-02-01,5562.0,159859,0.0347931614735485,US
742,2017-03-01,5462.0,160137,0.0341082947726009,US
743,2017-04-01,5272.0,160345,0.0328791044310705,US
744,2017-05-01,5259.0,160068,0.0328547867156458,US
745,2017-06-01,5381.0,160192,0.0335909408709548,US
746,2017-07-01,5320.0,160462,0.0331542670538819,US
747,2017-08-01,5301.0,160586,0.0330103495946097,US
748,2017-09-01,5138.0,161140,0.0318853171155516,US
749,2017-10-01,4857.0,160309,0.0302977374944638,US
750,2017-11-01,4745.0,160579,0.0295493184040254,US
751,2017-12-01,4940.0,160535,0.0307721057713271,US
752,2018-01-01,5033.0,160914,0.0312775768422884,US
753,2018-02-01,5119.0,161778,0.0316421268652103,US
754,2018-03-01,4983.0,161686,0.0308189948418539,US
755,2018-04-01,4946.0,161771,0.0305740831174932,US
756,2018-05-01,4940.0,161848,0.0305224655232069,US
757,2018-06-01,4835.0,162210,0.0298070402564576,US
758,2018-07-01,4607.0,162341,0.0283785365372887,US
759,2018-08-01,4400.0,161660,0.0272176172213287,US
760,2018-09-01,4625.0,162087,0.0285340588696194,US
761,2018-10-01,4553.0,162602,0.0280008855979631,US
762,2018-11-01,4665.0,162836,0.0286484561153553,US
763,2018-12-01,4627.0,163206,0.028350673382106,US
764,2019-01-01,5198.0,162968,0.0318958323106376,US
765,2019-02-01,4349.0,163023,0.0266772173251627,US
766,2019-03-01,4523.0,162937,0.0277591952717921,US
767,2019-04-01,4694.0,162594,0.0288694539773915,US
768,2019-05-01,4362.0,162756,0.0268008552680085,US
769,2019-06-01,4395.0,163073,0.0269511200505295,US
770,2019-07-01,3944.0,163533,0.0241174564155246,US
771,2019-08-01,4397.0,163763,0.0268497768116119,US
772,2019-09-01,4312.0,164077,0.0262803439848363,US
773,2019-10-01,4353.0,164432,0.0264729493042716,US
774,2019-11-01,4218.0,164553,0.0256330787041257,US
775,2019-12-01,4134.0,164704,0.0250995725665436,US
776,2020-01-01,4290.0,164348,0.0261031469807968,US
777,2020-02-01,4389.0,164458,0.0266876649357282,US
778,2020-03-01,5782.0,162635,0.0355520029513942,US
779,2020-04-01,10896.0,156308,0.0697085241958185,US
780,2020-05-01,10631.0,158067,0.0672562900542175,US
781,2020-06-01,9099.0,159900,0.0569043151969981,US
782,2020-07-01,8413.0,160102,0.0525477508088593,US
783,2020-08-01,7569.0,160722,0.0470937395005039,US
784,2020-09-01,6275.0,160224,0.0391639205112842,US
785,2020-10-01,6645.0,160944,0.0412876528481956,US
786,2020-11-01,6599.0,160687,0.0410674167792042,US
787,2020-12-01,6132.0,160757,0.0381445286985947,US
788,2021-01-01,5962.0,160025,0.0372566786439618,US
789,2021-02-01,6098.0,160187,0.0380680080156317,US
790,2021-03-01,5815.0,160463,0.0362388837302057,US
791,2021-04-01,5243.0,160908,0.0325838367265766,US
792,2021-05-01,5248.0,160740,0.032648998382481,US
793,2021-06-01,4630.0,161192,0.0287235098516055,US
794,2021-07-01,4446.0,161486,0.0275317984221542,US
795,2021-08-01,4465.0,161535,0.0276410684990868,US
796,2021-09-01,4450.0,161544,0.0275466745902045,US
797,2021-10-01,4401.0,161740,0.0272103375788302,US
798,2021-11-01,4271.0,162315,0.0263130332994486,US
799,2021-12-01,3936.0,162410,0.0242349609014223,US
800,2022-01-01,3735.0,163633,0.0228254691902,US
801,2022-02-01,4137.0,163862,0.0252468540601237,US
802,2022-03-01,4168.0,164301,0.0253680744487252,US
803,2022-04-01,4034.0,163950,0.0246050625190606,US
804,2022-05-01,4317.0,164278,0.0262786252571859,US
805,2022-06-01,3631.0,164002,0.0221399739027572,US
806,2022-07-01,3925.0,163990,0.0239343862430636,US
807,2022-08-01,4140.0,164714,0.0251344755151353,US
808,2022-09-01,3843.0,164619,0.0233448143895905,US
809,2022-10-01,3664.0,164646,0.0222538051334377,US
810,2022-11-01,3688.0,164527,0.0224157737027965,US
811,2022-12-01,3878.0,164966,0.023507874349866,US
812,2023-01-01,4050.0,165832,0.0244223069130204,US
813,2023-02-01,4067.0,166251,0.0244630107488075,US
0,2002-01-01 00:00:00,2292.897,27797,0.0824872108500917,UK
1,2002-04-01 00:00:00,2340.576,27933,0.0837925034904951,UK
2,2002-07-01 00:00:00,2434.227,27935,0.0871389654555217,UK
3,2002-10-01 00:00:00,2301.72,28110,0.0818826040554962,UK
4,2003-01-01 00:00:00,2288.03,28099,0.0814274529342681,UK
5,2003-04-01 00:00:00,2288.392,28226,0.0810739034932331,UK
6,2003-07-01 00:00:00,2399.196,28256,0.0849092582106455,UK
7,2003-10-01 00:00:00,2354.459,28304,0.0831846735443753,UK
8,2004-01-01 00:00:00,2337.039,28459,0.0821195052531712,UK
9,2004-04-01 00:00:00,2242.884,28470,0.0787806111696522,UK
10,2004-07-01 00:00:00,2358.718,28518,0.0827097973209902,UK
11,2004-10-01 00:00:00,2269.537,28673,0.0791524081888885,UK
12,2005-01-01 00:00:00,2301.581,28789,0.0799465420820452,UK
13,2005-04-01 00:00:00,2341.483,28802,0.0812958475105895,UK
14,2005-07-01 00:00:00,2400.561,28928,0.0829839947455752,UK
15,2005-10-01 00:00:00,2356.61,28880,0.0816000692520775,UK
16,2006-01-01 00:00:00,2458.925,29048,0.0846504062241806,UK
17,2006-04-01 00:00:00,2406.858,29106,0.0826928468357039,UK
18,2006-07-01 00:00:00,2611.707,29183,0.089494123290957,UK
19,2006-10-01 00:00:00,2543.38,29214,0.0870603135482987,UK
20,2007-01-01 00:00:00,2601.505,29194,0.0891109474549565,UK
21,2007-04-01 00:00:00,2486.814,29322,0.0848105177000204,UK
22,2007-07-01 00:00:00,2707.353,29420,0.09202423521414,UK
23,2007-10-01 00:00:00,2650.646,29576,0.0896215174465783,UK
24,2008-01-01 00:00:00,2730.254,29684,0.0919772941652068,UK
25,2008-04-01 00:00:00,2649.936,29722,0.0891573918309669,UK
26,2008-07-01 00:00:00,2879.512,29580,0.097346585530764,UK
27,2008-10-01 00:00:00,2951.498,29528,0.0999559062584665,UK
28,2009-01-01 00:00:00,3208.916,29366,0.1092731730572771,UK
29,2009-04-01 00:00:00,3309.364,29087,0.1137746759720837,UK
30,2009-07-01 00:00:00,3495.641,29069,0.1202532250851422,UK
31,2009-10-01 00:00:00,3389.01,29102,0.116452821111951,UK
32,2010-01-01 00:00:00,3478.573,29013,0.119897046151725,UK
33,2010-04-01 00:00:00,3434.3,29192,0.1176452452726774,UK
34,2010-07-01 00:00:00,3771.081,29385,0.1283335375191424,UK
35,2010-10-01 00:00:00,3684.193,29324,0.1256374641931524,UK
36,2011-01-01 00:00:00,3633.352,29441,0.1234112971706124,UK
37,2011-04-01 00:00:00,3538.187,29447,0.1201544130132101,UK
38,2011-07-01 00:00:00,3691.973,29281,0.1260876677709094,UK
39,2011-10-01 00:00:00,3715.711,29342,0.1266345511553404,UK
40,2012-01-01 00:00:00,3783.615,29454,0.1284584436748828,UK
41,2012-04-01 00:00:00,3817.364,29667,0.1286737452388175,UK
42,2012-07-01 00:00:00,3888.217,29759,0.1306568433079068,UK
43,2012-10-01 00:00:00,3827.63,29908,0.1279801390932192,UK
44,2013-01-01 00:00:00,3863.967,29839,0.1294938503301049,UK
45,2013-04-01 00:00:00,3824.173,29938,0.1277364219386732,UK
46,2013-07-01 00:00:00,3892.007,30106,0.1292767886799973,UK
47,2013-10-01 00:00:00,3874.627,30290,0.1279176956091119,UK
48,2014-01-01 00:00:00,3934.684,30532,0.1288708240534521,UK
49,2014-04-01 00:00:00,3748.503,30705,0.1220811919882755,UK
50,2014-07-01 00:00:00,3697.598,30833,0.1199233937664191,UK
51,2014-10-01 00:00:00,3639.019,30944,0.1176001486556359,UK
52,2015-01-01 00:00:00,3745.099,31156,0.1202047438695596,UK
53,2015-04-01 00:00:00,3547.154,31110,0.1140197364191578,UK
54,2015-07-01 00:00:00,3636.935,31333,0.1160736284428557,UK
55,2015-10-01 00:00:00,3554.04,31540,0.1126835764109067,UK
56,2016-01-01 00:00:00,3559.566,31572,0.1127443937666286,UK
57,2016-04-01 00:00:00,3439.573,31747,0.1083432450310265,UK
58,2016-07-01 00:00:00,3516.875,31810,0.1105587865451116,UK
59,2016-10-01 00:00:00,3363.402,31845,0.1056178991992463,UK
60,2017-01-01 00:00:00,3496.123,31946,0.1094385212546171,UK
61,2017-04-01 00:00:00,3271.371,32065,0.1020231093092156,UK
62,2017-07-01 00:00:00,3354.785,32063,0.104631038892181,UK
63,2017-10-01 00:00:00,3259.469,32154,0.1013705604279405,UK
64,2018-01-01 00:00:00,3271.81,32343,0.1011597563615001,UK
65,2018-04-01 00:00:00,3159.029,32386,0.0975430432903106,UK
66,2018-07-01 00:00:00,3289.676,32431,0.1014361567635903,UK
67,2018-10-01 00:00:00,3196.544,32597,0.0980625210908979,UK
68,2019-01-01 00:00:00,3216.623,32697,0.0983767012264122,UK
69,2019-04-01 00:00:00,3251.446,32811,0.0990962177318582,UK
70,2019-07-01 00:00:00,3290.113,32753,0.1004522639147559,UK
71,2019-10-01 00:00:00,3307.399,32934,0.1004250622457035,UK
72,2020-01-01 00:00:00,3367.968,32984,0.1021091438273102,UK
73,2020-04-01 00:00:00,3596.681,32560,0.1104631756756756,UK
74,2020-07-01 00:00:00,3524.318,32333,0.1090006494912318,UK
75,2020-10-01 00:00:00,3574.886,32159,0.1111628471034547,UK
76,2021-01-01 00:00:00,3346.471,32165,0.1040407585885279,UK
77,2021-04-01 00:00:00,3028.07,32303,0.0937395907500851,UK
78,2021-07-01 00:00:00,3008.495,32592,0.0923077749140893,UK
79,2021-10-01 00:00:00,3009.014,32567,0.0923945711916971,UK
80,2022-01-01 00:00:00,2986.045,32632,0.0915066499141946,UK
81,2022-04-01 00:00:00,2826.62,32792,0.0861984630397658,UK
82,2022-07-01 00:00:00,2895.171,32739,0.088431870246495,UK
83,2022-10-01 00:00:00,3130.108,32813,0.0953923140218815,UK
