speed,x,pred
70,26,2806.836572144393
70,27,2814.59850921093
70,28,2822.7894572520045
70,29,2831.4071863901995
70,30,2840.449466748096
70,31,2849.9140684482745
70,32,2859.7987616133178
70,33,2870.101316365808
70,34,2880.8195028283258
70,35,2891.9510911234524
70,36,2903.4938513737707
70,37,2915.4455537018616
70,38,2927.803968230308
70,39,2940.566865081689
70,40,2953.732014378588
70,41,2967.2971862435866
70,42,2981.2601507992663
70,43,2995.618678168208
70,44,3010.370538472994
70,45,3025.5135018362057
70,46,3041.0453383804247
70,47,3056.9638182282333
70,48,3073.2667115022123
70,49,3089.951788324944
70,50,3107.016818819009
70,51,3124.4595731069903
70,52,3142.277821311468
70,53,3160.469333555025
70,54,3179.031879960242
70,55,3197.963230649701
70,56,3217.261155745985
70,57,3236.9234253716736
70,58,3256.947809649349
70,59,3277.3320787015928
70,60,3298.0740026509875
70,61,3319.171351620114
70,62,3340.6218957315536
70,63,3362.423405107888
70,64,3384.5736498717
70,65,3407.07040014557
70,66,3429.91142605208
70,67,3453.0944977138115
70,68,3476.6173852533466
70,69,3500.4778587932665
70,70,3524.673688456153
70,71,3549.2026443645877
70,72,3574.0624966411515
70,73,3599.2510154084275
70,74,3624.765970788996
70,75,3650.60513290544
70,76,3676.766271880339
70,77,3703.247157836277
70,78,3730.0455608958346
70,79,3757.159251181593
70,80,3784.585998816134
70,81,3812.32357392204
70,82,3840.369746621892
70,83,3868.722287038272
70,84,3897.3789652937608
70,85,3926.33755151094
70,86,3955.595815812393
70,87,3985.1515283207
70,88,4015.0024591584415
70,89,4045.1463784482025
70,90,4075.581056312561
70,91,4106.304262874102
70,92,4137.313768255404
70,93,4168.60734257905
70,94,4200.182755967623
70,95,4232.037778543702
70,96,4264.17018042987
70,97,4296.577731748708
70,98,4329.2582026228
70,99,4362.209363174724
70,100,4395.428983527065
80,0,2776.8800037282217
80,1,2775.1380117716367
80,2,2773.705015652701
80,3,2772.5833262074702
80,4,2771.7752542720004
80,5,2771.283110682348
80,6,2771.1092062745674
80,7,2771.255851884716
80,8,2771.725358348849
80,9,2772.5200365030223
80,10,2773.6421971832924
80,11,2775.0941512257145
80,12,2776.8782094663443
80,13,2778.996682741239
80,14,2781.4518818864526
80,15,2784.246117738043
80,16,2787.381701132065
80,17,2790.8609429045746
80,18,2794.686153891628
80,19,2798.859644929281
80,20,2803.3837268535885
80,21,2808.2607105006086
80,22,2813.492906706395
80,23,2819.082626307005
80,24,2825.032180138494
80,25,2831.3438790369178
80,26,2838.020033838332
80,27,2845.062955378793
80,28,2852.474954494357
80,29,2860.25834202108
80,30,2868.415428795017
80,31,2876.9485256522244
80,32,2885.859943428758
80,33,2895.151992960674
80,34,2904.8269850840275
80,35,2914.887230634876
80,36,2925.335040449273
80,37,2936.1727253632766
80,38,2947.4025962129417
80,39,2959.0269638343243
80,40,2971.048139063481
80,41,2983.468432736466
80,42,2996.290155689337
80,43,3009.515618758149
80,44,3023.1471327789586
80,45,3037.187008587821
80,46,3051.6375570207924
80,47,3066.501088913928
80,48,3081.779915103285
80,49,3097.4763464249186
80,50,3113.5926937148843
80,51,3130.131267809239
80,52,3147.0943795440376
80,53,3164.484339755337
80,54,3182.303459279192
80,55,3200.5540489516598
80,56,3219.238419608794
80,57,3238.358882086653
80,58,3257.9177472212928
80,59,3277.917325848767
80,60,3298.3599288051337
80,61,3319.247866926447
80,62,3340.5834510487643
80,63,3362.3689920081406
80,64,3384.606800640632
80,65,3407.2991877822947
80,66,3430.448464269185
80,67,3454.056940937357
80,68,3478.1269286228685
80,69,3502.660738161774
80,70,3527.660680390132
80,71,3553.1290661439944
80,72,3579.06820625942
80,73,3605.4804115724646
80,74,3632.367992919183
80,75,3659.733261135632
80,76,3687.578527057866
80,77,3715.906101521943
80,78,3744.718295363917
80,79,3774.017419419845
80,80,3803.805784525784
80,81,3834.085701517786
80,82,3864.859481231912
80,83,3896.1294345042143
80,84,3927.89787217075
80,85,3960.167105067575
80,86,3992.939444030745
80,87,4026.217199896316
80,88,4060.002683500344
80,89,4094.2982056788846
80,90,4129.106077267994
80,91,4164.428609103728
80,92,4200.268112022142
80,93,4236.626896859294
80,94,4273.507274451237
80,95,4310.911555634028
80,96,4348.842051243724
80,97,4387.30107211638
80,98,4426.2909290880525
80,99,4465.813932994795
80,100,4505.872394672668
90,0,2831.054546029888
90,1,2832.0834634283
90,2,2833.2809960800014
90,3,2834.652381567162
90,4,2836.202857471949
90,5,2837.9376613765303
90,6,2839.862030863075
90,7,2841.98120351375
90,8,2844.300416910725
90,9,2846.8249086361666
90,10,2849.559916272244
90,11,2852.5106774011256
90,12,2855.682429604979
90,13,2859.080410465972
90,14,2862.709857566273
90,15,2866.576008488051
90,16,2870.684100813474
90,17,2875.0393721247087
90,18,2879.647060003925
90,19,2884.5124020332905
90,20,2889.640635794973
90,21,2895.036998871141
90,22,2900.706728843963
90,23,2906.6550632956064
90,24,2912.88723980824
90,25,2919.408495964032
90,26,2926.22406934515
90,27,2933.3391975337627
90,28,2940.759118112038
90,29,2948.4890686621443
90,30,2956.53428676625
90,31,2964.900010006522
90,32,2973.59147596513
90,33,2982.6139222242414
90,34,2991.972586366025
90,35,3001.672705972648
90,36,3011.7195186262798
90,37,3022.118261909087
90,38,3032.87417340324
90,39,3043.992490690904
90,40,3055.47845135425
90,41,3067.337292975444
90,42,3079.5742531366564
90,43,3092.194569420053
90,44,3105.203479407804
90,45,3118.606220682076
90,46,3132.408030825038
90,47,3146.6141474188585
90,48,3161.2298080457053
90,49,3176.2602502877457
90,50,3191.7107117271494
90,51,3207.586429946084
90,52,3223.892642526717
90,53,3240.634587051217
90,54,3257.817501101752
90,55,3275.446622260491
90,56,3293.5271881096023
90,57,3312.0644362312523
90,58,3331.0636042076103
90,59,3350.529929620845
90,60,3370.4686500531243
90,61,3390.885003086616
90,62,3411.784226303488
90,63,3433.1715572859084
90,64,3455.052233616046
90,65,3477.43149287607
90,66,3500.314572648146
90,67,3523.706710514444
90,68,3547.613144057132
90,69,3572.039110858378
90,70,3596.9898485003496
90,71,3622.470594565216
90,72,3648.4865866351447
90,73,3675.043062292304
90,74,3702.1452591188618
90,75,3729.7984146969866
90,76,3758.007766608847
90,77,3786.7785524366095
90,78,3816.1160097624456
90,79,3846.02537616852
90,80,3876.5118892370015
90,81,3907.580786550061
90,82,3939.237305689864
90,83,3971.4866842385786
90,84,4004.334159778374
90,85,4037.7849698914183
90,86,4071.84435215988
90,87,4106.517544165927
90,88,4141.809783491726
90,89,4177.726307719447
90,90,4214.272354431258
90,91,4251.453161209326
90,92,4289.273965635821
90,93,4327.740005292909
90,94,4366.85651776276
90,95,4406.628740627541
90,96,4447.061911469421
90,97,4488.161267870568
90,98,4529.932047413149
90,99,4572.379487679335
90,100,4615.508826251291
100,0,2899.3521235439034
100,1,2897.12394505649
100,2,2895.175163351703
100,3,2893.5097101091737
100,4,2892.131517008535
100,5,2891.044515729417
100,6,2890.2526379514534
100,7,2889.759815354274
100,8,2889.5699796175118
100,9,2889.687062420796
100,10,2890.114995443761
100,11,2890.857710366039
100,12,2891.919138867259
100,13,2893.3032126270537
100,14,2895.013863325056
100,15,2897.055022640895
100,16,2899.430622254205
100,17,2902.1445938446163
100,18,2905.200869091761
100,19,2908.6033796752718
100,20,2912.356057274778
100,21,2916.4628335699126
100,22,2920.927640240308
100,23,2925.754408965595
100,24,2930.947071425405
100,25,2936.50955929937
100,26,2942.4458042671217
100,27,2948.7597380082925
100,28,2955.455292202513
100,29,2962.536398529416
100,30,2970.006988668631
100,31,2977.8709942997925
100,32,2986.1323471025307
100,33,2994.7949787564776
100,34,3003.862820941264
100,35,3013.3398053365227
100,36,3023.2298636218848
100,37,3033.536927476982
100,38,3044.2649285814464
100,39,3055.4177986149098
100,40,3066.9994692570026
100,41,3079.0138721873577
100,42,3091.4649390856066
100,43,3104.3566016313807
100,44,3117.692791504312
100,45,3131.4774403840315
100,46,3145.714479950172
100,47,3160.407841882364
100,48,3175.5614578602404
100,49,3191.1792595634315
100,50,3207.26517867157
100,51,3223.8231468642875
100,52,3240.857095821215
100,53,3258.370957221985
100,54,3276.368662746229
100,55,3294.854144073578
100,56,3313.8313328836643
100,57,3333.30416085612
100,58,3353.276559670575
100,59,3373.752461006663
100,60,3394.735796544014
100,61,3416.230497962262
100,62,3438.2404969410363
100,63,3460.7697251599698
100,64,3483.822114298694
100,65,3507.40159603684
100,66,3531.5121020540405
100,67,3556.1575640299266
100,68,3581.34191364413
100,69,3607.069082576282
100,70,3633.343002506015
100,71,3660.16760511296
100,72,3687.54682207675
100,73,3715.4845850770143
100,74,3743.9848257933872
100,75,3773.051475905499
100,76,3802.6884670929808
100,77,3832.8997310354657
100,78,3863.689199412585
100,79,3895.06080390397
100,80,3927.018476189252
100,81,3959.5661479480623
100,82,3992.707750860035
100,83,4026.447216604799
100,84,4060.788476861988
100,85,4095.735463311232
100,86,4131.2921076321645
100,87,4167.462341504416
100,88,4204.250096607619
100,89,4241.659304621403
100,90,4279.693897225403
100,91,4318.357806099248
100,92,4357.654962922571
100,93,4397.589299375003
100,94,4438.164747136176
100,95,4479.385237885722
100,96,4521.254703303272
100,97,4563.7770750684585
100,98,4606.956284860912
100,99,4650.796264360265
100,100,4695.30094524615
120,0,3104.4424248216023
120,1,3098.144202106286
120,2,3092.25975932189
120,3,3086.7910148758883
120,4,3081.7398871757564
120,5,3077.1082946289675
120,6,3072.8981556429985
120,7,3069.1113886253224
120,8,3065.749911983415
120,9,3062.81564412475
120,10,3060.3105034568043
120,11,3058.2364083870502
120,12,3056.595277322964
120,13,3055.38902867202
120,14,3054.6195808416924
120,15,3054.288852239457
120,16,3054.398761272787
120,17,3054.9512263491592
120,18,3055.948165876047
120,19,3057.391498260925
120,20,3059.283141911269
120,21,3061.6250152345533
120,22,3064.419036638252
120,23,3067.6671245298407
120,24,3071.3711973167938
120,25,3075.533173406586
120,26,3080.1549712066926
120,27,3085.238509124587
120,28,3090.785705567745
120,29,3096.798478943642
120,30,3103.2787476597514
120,31,3110.228430123549
120,32,3117.6494447425084
120,33,3125.5437099241053
120,34,3133.9131440758147
120,35,3142.7596656051105
120,36,3152.0851929194678
120,37,3161.8916444263605
120,38,3172.180938533265
120,39,3182.954993647655
120,40,3194.215728177006
120,41,3205.965060528792
120,42,3218.204909110488
120,43,3230.9371923295685
120,44,3244.163828593509
120,45,3257.8867363097834
120,46,3272.107833885867
120,47,3286.8290397292344
120,48,3302.05227224736
120,49,3317.77944984772
120,50,3334.012490937787
120,51,3350.753313925037
120,52,3368.0038372169447
120,53,3385.7659792209847
120,54,3404.0416583446317
120,55,3422.8327929953603
120,56,3442.141301580646
120,57,3461.9691025079624
120,58,3482.318114184786
120,59,3503.1902550185896
120,60,3524.5874434168486
120,61,3546.5115977870387
120,62,3568.9646365366334
120,63,3591.948478073108
120,64,3615.4650408039374
120,65,3639.516243136596
120,66,3664.104003478559
120,67,3689.2302402373007
120,68,3714.896871820296
120,69,3741.105816635019
120,70,3767.8589930889466
120,71,3795.158319589551
120,72,3823.005714544309
120,73,3851.403096360694
120,74,3880.35238344618
120,75,3909.855494208244
120,76,3939.91434705436
120,77,3970.5308603920016
120,78,4001.7069526286455
120,79,4033.444542171764
120,80,4065.7455474288345
120,81,4098.611886807329
120,82,4132.045478714725
120,83,4166.048241558495
120,84,4200.622093746115
120,85,4235.76895368506
120,86,4271.490739782804
120,87,4307.7893704468215
120,88,4344.666764084587
120,89,4382.124839103578
120,90,4420.165513911265
120,91,4458.790706915128
120,92,4498.002336522636
120,93,4537.802321141267
120,94,4578.192579178497
120,95,4619.175029041797
120,96,4660.751589138646
120,97,4702.924177876514
120,98,4745.694713662879
120,99,4789.065114905215
120,100,4833.037300010998
130,0,3244.7844902129823
130,1,3235.599623059564
130,2,3226.95054091139
130,3,3218.8368860899745
130,4,3211.2583009168293
130,5,3204.214427713468
130,6,3197.704908801403
130,7,3191.7293865021484
130,8,3186.2875031372164
130,9,3181.3789010281203
130,10,3177.0032224963725
130,11,3173.1601098634865
130,12,3169.849205450976
130,13,3167.070151580352
130,14,3164.82259057313
130,15,3163.1061647508213
130,16,3161.92051643494
130,17,3161.265287946998
130,18,3161.1401216085087
130,19,3161.544659740985
130,20,3162.4785446659407
130,21,3163.9414187048887
130,22,3165.9329241793407
130,23,3168.452703410811
130,24,3171.5003987208124
130,25,3175.075652430857
130,26,3179.178106862459
130,27,3183.8074043371307
130,28,3188.9631871763854
130,29,3194.645097701736
130,30,3200.8527782346955
130,31,3207.5858710967764
130,32,3214.8440186094927
130,33,3222.626863094357
130,34,3230.9340468728824
130,35,3239.7652122665813
130,36,3249.1200015969675
130,37,3258.998057185553
130,38,3269.3990213538523
130,39,3280.322536423377
130,40,3291.768244715641
130,41,3303.735788552157
130,42,3316.2248102544377
130,43,3329.2349521439965
130,44,3342.7658565423467
130,45,3356.8171657710004
130,46,3371.3885221514715
130,47,3386.479568005272
130,48,3402.0899456539164
130,49,3418.2192974189165
130,50,3434.867265621785
130,51,3452.0334925840366
130,52,3469.7176206271824
130,53,3487.919292072737
130,54,3506.638149242212
130,55,3525.873834457121
130,56,3545.6259900389778
130,57,3565.8942583092944
130,58,3586.6782815895835
130,59,3607.97770220136
130,60,3629.792162466134
130,61,3652.121304705421
130,62,3674.964771240733
130,63,3698.322204393583
130,64,3722.193246485485
130,65,3746.57753983795
130,66,3771.474726772493
130,67,3796.884449610625
130,68,3822.806350673861
130,69,3849.240072283713
130,70,3876.185256761694
130,71,3903.641546429317
130,72,3931.608583608096
130,73,3960.0860106195423
130,74,3989.0734697851694
130,75,4018.570603426493
130,76,4048.577053865022
130,77,4079.092463422272
130,78,4110.116474419754
130,79,4141.648729178984
130,80,4173.688870021471
130,81,4206.236539268732
130,82,4239.291379242278
130,83,4272.853032263622
130,84,4306.921140654277
130,85,4341.495346735756
130,86,4376.575292829573
130,87,4412.160621257241
130,88,4448.250974340271
130,89,4484.845994400177
130,90,4521.945323758473
130,91,4559.548604736671
130,92,4597.655479656285
130,93,4636.265590838827
130,94,4675.37858060581
130,95,4714.994091278748
130,96,4755.111765179153
130,97,4795.731244628537
130,98,4836.852171948416
130,99,4878.4741894603
130,100,4920.596939485706
142,0,3292.6673508531053
142,1,3281.045377760242
142,2,3270.00294029766
142,3,3259.539743753485
142,4,3249.6554934158435
142,5,3240.3498945728634
142,6,3231.6226525126717
142,7,3223.473472523394
142,8,3215.902059893157
142,9,3208.9081199100897
142,10,3202.4913578623177
142,11,3196.6514790379674
142,12,3191.388188725165
142,13,3186.70119221204
142,14,3182.590194786717
142,15,3179.054901737323
142,16,3176.095018351985
142,17,3173.71024991883
142,18,3171.900301725986
142,19,3170.6648790615777
142,20,3170.003687213733
142,21,3169.9164314705795
142,22,3170.402817120243
142,23,3171.462549450851
142,24,3173.0953337505293
142,25,3175.300875307405
142,26,3178.078879409607
142,27,3181.429051345259
142,28,3185.351096402489
142,29,3189.8447198694257
142,30,3194.909627034194
142,31,3200.5455231849205
142,32,3206.752113609733
142,33,3213.5291035967584
142,34,3220.8761984341227
142,35,3228.7931034099533
142,36,3237.2795238123763
142,37,3246.3351649295205
142,38,3255.959732049511
142,39,3266.152930460474
142,40,3276.9144654505385
142,41,3288.2440423078306
142,42,3300.141366320476
142,43,3312.6061427766026
142,44,3325.638076964337
142,45,3339.2368741718064
142,46,3353.4022396871364
142,47,3368.133878798455
142,48,3383.431496793889
142,49,3399.294798961565
142,50,3415.72349058961
142,51,3432.7172769661497
142,52,3450.2758633793123
142,53,3468.3989551172253
142,54,3487.0862574680136
142,55,3506.3374757198044
142,56,3526.1523151607257
142,57,3546.530481078904
142,58,3567.471678762465
142,59,3588.9756134995373
142,60,3611.0419905782464
142,61,3633.67051528672
142,62,3656.860892913084
142,63,3680.612828745465
142,64,3704.926028071992
142,65,3729.8001961807904
142,66,3755.235038359986
142,67,3781.230259897707
142,68,3807.785566082081
142,69,3834.900662201233
142,70,3862.57525354329
142,71,3890.80904539638
142,72,3919.60174304863
142,73,3948.953051788165
142,74,3978.862676903114
142,75,4009.330323681602
142,76,4040.355697411758
142,77,4071.938503381706
142,78,4104.078446879575
142,79,4136.775233193491
142,80,4170.028567611582
142,81,4203.838155421972
142,82,4238.203701912792
142,83,4273.124912372164
142,84,4308.60149208822
142,85,4344.633146349082
142,86,4381.21958044288
142,87,4418.360499657741
142,88,4456.055609281789
142,89,4494.304614603154
142,90,4533.10722090996
142,91,4572.463133490336
142,92,4612.372057632409
142,93,4652.833698624304
142,94,4693.847761754149
142,95,4735.413952310071
142,96,4777.531975580196
142,97,4820.201536852652
142,98,4863.422341415564
142,99,4907.194094557061
142,100,4951.516501565269
