Date,Gender,Employment
1994-07-01,Male,0.8705944906943409
1994-08-01,Male,0.869824844491176
1994-09-01,Male,0.8741881083292741
1994-10-01,Male,0.875552354179002
1994-11-01,Male,0.8777668733802401
1994-12-01,Male,0.879848727182745
1995-01-01,Male,0.8771865892329539
1995-02-01,Male,0.879554487386403
1995-03-01,Male,0.88035252429415
1995-04-01,Male,0.877556753299752
1995-05-01,Male,0.8760462832085579
1995-06-01,Male,0.876489572545467
1995-07-01,Male,0.875006863166572
1995-08-01,Male,0.873863494878768
1995-09-01,Male,0.8758522043052269
1995-10-01,Male,0.876029554194557
1995-11-01,Male,0.870436601434441
1995-12-01,Male,0.8721386190753959
1996-01-01,Male,0.873893286556239
1996-02-01,Male,0.876424837449617
1996-03-01,Male,0.876344702178421
1996-04-01,Male,0.8757265587215219
1996-05-01,Male,0.876825959643644
1996-06-01,Male,0.878638462429165
1996-07-01,Male,0.881276718586423
1996-08-01,Male,0.883621434260474
1996-09-01,Male,0.881281392389494
1996-10-01,Male,0.8835028431452081
1996-11-01,Male,0.881587693225743
1996-12-01,Male,0.8829364509623769
1997-01-01,Male,0.88113829323899
1997-02-01,Male,0.8816460168404571
1997-03-01,Male,0.8831338759864199
1997-04-01,Male,0.882204794307073
1997-05-01,Male,0.88202411231664
1997-06-01,Male,0.8842826129108
1997-07-01,Male,0.8864791818734009
1997-08-01,Male,0.887298014256247
1997-09-01,Male,0.88573794878714
1997-10-01,Male,0.885715656798839
1997-11-01,Male,0.887011904767908
1997-12-01,Male,0.885381762455712
1998-01-01,Male,0.886651229484096
1998-02-01,Male,0.887036292845512
1998-03-01,Male,0.8883332173187161
1998-04-01,Male,0.8895015208450281
1998-05-01,Male,0.888494273843112
1998-06-01,Male,0.887516788863784
1998-07-01,Male,0.887664027991569
1998-08-01,Male,0.8874565977848541
1998-09-01,Male,0.887594568687181
1998-10-01,Male,0.888529401554353
1998-11-01,Male,0.89148313383563
1998-12-01,Male,0.8894238157246249
1999-01-01,Male,0.894499741188968
1999-02-01,Male,0.8906023452533719
1999-03-01,Male,0.890745142846403
1999-04-01,Male,0.8918044904826441
1999-05-01,Male,0.889744669183232
1999-06-01,Male,0.8888519568897919
1999-07-01,Male,0.88886164395077
1999-08-01,Male,0.886972168825921
1999-09-01,Male,0.8867013916874921
1999-10-01,Male,0.8880071786962399
1999-11-01,Male,0.891290346411236
1999-12-01,Male,0.8901901001817031
2000-01-01,Male,0.892478766898323
2000-02-01,Male,0.891927227943207
2000-03-01,Male,0.891023641784111
2000-04-01,Male,0.892408642165256
2000-05-01,Male,0.890111384560046
2000-06-01,Male,0.8916761422024101
2000-07-01,Male,0.889600508556066
2000-08-01,Male,0.889014406000973
2000-09-01,Male,0.887431002725194
2000-10-01,Male,0.8865607591891811
2000-11-01,Male,0.889077621750562
2000-12-01,Male,0.889082415654282
2001-01-01,Male,0.886581001860009
2001-02-01,Male,0.885918595209162
2001-03-01,Male,0.884223757064876
2001-04-01,Male,0.882801100911508
2001-05-01,Male,0.882453156113327
2001-06-01,Male,0.8812766958621719
2001-07-01,Male,0.8795822987871751
2001-08-01,Male,0.875540228410961
2001-09-01,Male,0.876106463796607
2001-10-01,Male,0.8737346380175439
2001-11-01,Male,0.869826939977362
2001-12-01,Male,0.871640304028939
2002-01-01,Male,0.8691108380872861
2002-02-01,Male,0.871451219299929
2002-03-01,Male,0.870457505403898
2002-04-01,Male,0.8679961103771631
2002-05-01,Male,0.8673512920117981
2002-06-01,Male,0.864933281328349
2002-07-01,Male,0.864479073041194
2002-08-01,Male,0.866985071810918
2002-09-01,Male,0.867409196044317
2002-10-01,Male,0.865087317003417
2002-11-01,Male,0.8593787191168449
2002-12-01,Male,0.8602241078494071
2003-01-01,Male,0.857727812873411
2003-02-01,Male,0.859661232729221
2003-03-01,Male,0.859227642790746
2003-04-01,Male,0.8598526004356429
2003-05-01,Male,0.8559948299117811
2003-06-01,Male,0.85721615665282
2003-07-01,Male,0.8572502506119091
2003-08-01,Male,0.855996138350977
2003-09-01,Male,0.857969224285434
2003-10-01,Male,0.858031625765438
2003-11-01,Male,0.860454506507577
2003-12-01,Male,0.8638273157205321
2004-01-01,Male,0.8642173362329401
2004-02-01,Male,0.861034431279745
2004-03-01,Male,0.860381629905623
2004-04-01,Male,0.8621333343715201
2004-05-01,Male,0.862009193199351
2004-06-01,Male,0.864935514160602
2004-07-01,Male,0.866478551420386
2004-08-01,Male,0.863901147950764
2004-09-01,Male,0.863929874674163
2004-10-01,Male,0.863700377321567
2004-11-01,Male,0.865454014502089
2004-12-01,Male,0.862943832569892
2005-01-01,Male,0.864777624774231
2005-02-01,Male,0.865877777970403
2005-03-01,Male,0.866899860458582
2005-04-01,Male,0.8701217578143979
2005-05-01,Male,0.8702355682119299
2005-06-01,Male,0.869576423127688
2005-07-01,Male,0.8708310873235899
2005-08-01,Male,0.874093579129531
2005-09-01,Male,0.870221347981266
2005-10-01,Male,0.871097501793099
2005-11-01,Male,0.869302110663265
2005-12-01,Male,0.8680124356301591
2006-01-01,Male,0.8700639084228651
2006-02-01,Male,0.868772080285561
2006-03-01,Male,0.872295827585639
2006-04-01,Male,0.871929020466175
2006-05-01,Male,0.871414741649764
2006-06-01,Male,0.872236113603286
2006-07-01,Male,0.8713238276330649
2006-08-01,Male,0.87173398936023
2006-09-01,Male,0.875550914965422
2006-10-01,Male,0.877469106017883
2006-11-01,Male,0.8775115310528391
2006-12-01,Male,0.877724515341872
2007-01-01,Male,0.8777066344325161
2007-02-01,Male,0.8753978334633691
2007-03-01,Male,0.876831606215489
2007-04-01,Male,0.877997174246659
2007-05-01,Male,0.877352418122065
2007-06-01,Male,0.875347371578352
2007-07-01,Male,0.873925132178161
2007-08-01,Male,0.873836877875228
2007-09-01,Male,0.872982029214496
2007-10-01,Male,0.8726815397582279
2007-11-01,Male,0.874468382221758
2007-12-01,Male,0.873067775970392
2008-01-01,Male,0.8712380556152649
2008-02-01,Male,0.870005180387604
2008-03-01,Male,0.868074723614499
2008-04-01,Male,0.866005495190269
2008-05-01,Male,0.86488361217839
2008-06-01,Male,0.8625017456414931
2008-07-01,Male,0.862158776184922
2008-08-01,Male,0.8587367129662781
2008-09-01,Male,0.854651088414714
2008-10-01,Male,0.853891408418595
2008-11-01,Male,0.84810909471972
2008-12-01,Male,0.839078151687592
2009-01-01,Male,0.832108099025221
2009-02-01,Male,0.8261292442675431
2009-03-01,Male,0.821529547846751
2009-04-01,Male,0.816839018320977
2009-05-01,Male,0.813133947551957
2009-06-01,Male,0.811690931787743
2009-07-01,Male,0.8114970625116349
2009-08-01,Male,0.8105112246463859
2009-09-01,Male,0.8060009631871
2009-10-01,Male,0.807068889742746
2009-11-01,Male,0.806938123745462
2009-12-01,Male,0.8073602485993411
2010-01-01,Male,0.809232288007409
2010-02-01,Male,0.808391687257029
2010-03-01,Male,0.80960899149974
2010-04-01,Male,0.811712102650654
2010-05-01,Male,0.809760323559902
2010-06-01,Male,0.8086175246717621
2010-07-01,Male,0.810716166147237
2010-08-01,Male,0.81141771616252
2010-09-01,Male,0.8107182652695499
2010-10-01,Male,0.8114771460939
2010-11-01,Male,0.8062387287054371
2010-12-01,Male,0.810332939798912
2011-01-01,Male,0.8125238949908049
2011-02-01,Male,0.8151795693198579
2011-03-01,Male,0.814072086723533
2011-04-01,Male,0.811008172540986
2011-05-01,Male,0.815705843534583
2011-06-01,Male,0.811261282872116
2011-07-01,Male,0.8113306712373679
2011-08-01,Male,0.8132400711125889
2011-09-01,Male,0.812695802152187
2011-10-01,Male,0.811755207016689
2011-11-01,Male,0.819294371923742
2011-12-01,Male,0.822258625768869
2012-01-01,Male,0.8243027087101901
2012-02-01,Male,0.823953651315166
2012-03-01,Male,0.823371845965428
2012-04-01,Male,0.824224246006337
2012-05-01,Male,0.825446855831857
2012-06-01,Male,0.824412061774534
2012-07-01,Male,0.8246075572564731
2012-08-01,Male,0.8243887250579731
2012-09-01,Male,0.827159628742224
2012-10-01,Male,0.8290250202653939
2012-11-01,Male,0.825169071000614
2012-12-01,Male,0.828870722344669
2013-01-01,Male,0.825885382096666
2013-02-01,Male,0.827492669540999
2013-03-01,Male,0.826682918527748
2013-04-01,Male,0.82744391842232
2013-05-01,Male,0.8305619060964899
2013-06-01,Male,0.828917258555116
2013-07-01,Male,0.829510109086613
2013-08-01,Male,0.826248643240735
2013-09-01,Male,0.82627779068704
2013-10-01,Male,0.823999021265401
2013-11-01,Male,0.8297969756539839
2013-12-01,Male,0.831068513518201
2014-01-01,Male,0.8317598704922899
2014-02-01,Male,0.829578312068212
2014-03-01,Male,0.8335348690673371
2014-04-01,Male,0.832005268856486
2014-05-01,Male,0.833690937990582
2014-06-01,Male,0.8378393656747819
2014-07-01,Male,0.839372105736265
2014-08-01,Male,0.8393666868929379
2014-09-01,Male,0.841197687246229
2014-10-01,Male,0.8399935654517221
2014-11-01,Male,0.838594433554918
2014-12-01,Male,0.8417802752631149
2015-01-01,Male,0.8421371450751489
2015-02-01,Male,0.842514164756486
2015-03-01,Male,0.84406127965882
2015-04-01,Male,0.8441210998337639
2015-05-01,Male,0.843412758237613
2015-06-01,Male,0.8448807344963091
2015-07-01,Male,0.844344904927422
2015-08-01,Male,0.846450778124068
2015-09-01,Male,0.846445787351821
2015-10-01,Male,0.843642434825162
2015-11-01,Male,0.843642820031129
2015-12-01,Male,0.8449595863775891
2016-01-01,Male,0.8491174671263719
2016-02-01,Male,0.849528393706753
2016-03-01,Male,0.851573925028112
2016-04-01,Male,0.8479942946197799
2016-05-01,Male,0.849832987598063
2016-06-01,Male,0.850934266408057
2016-07-01,Male,0.848824312814229
2016-08-01,Male,0.84832593369886
2016-09-01,Male,0.8490281168560939
2016-10-01,Male,0.849580094976146
2016-11-01,Male,0.849682065407835
2016-12-01,Male,0.8508316478324219
2017-01-01,Male,0.85249351023664
2017-02-01,Male,0.8514487419633041
2017-03-01,Male,0.8515820583420729
2017-04-01,Male,0.8540097636580719
2017-05-01,Male,0.85313730912805
2017-06-01,Male,0.8534684162909799
2017-07-01,Male,0.8528788365436359
2017-08-01,Male,0.8495691178929
2017-09-01,Male,0.856739370191416
2017-10-01,Male,0.856100229958923
2017-11-01,Male,0.856276676858309
2017-12-01,Male,0.860120066601161
2018-01-01,Male,0.859276889939762
2018-02-01,Male,0.86361136048343
2018-03-01,Male,0.8619861503681819
2018-04-01,Male,0.862455856962988
2018-05-01,Male,0.863552024926193
2018-06-01,Male,0.8611176899358359
2018-07-01,Male,0.8621019256413951
2018-08-01,Male,0.859399112866723
2018-09-01,Male,0.8598438161385231
2018-10-01,Male,0.861440115731854
2018-11-01,Male,0.8636768415880179
2018-12-01,Male,0.860787906460906
2019-01-01,Male,0.864446620493434
2019-02-01,Male,0.865041133173869
2019-03-01,Male,0.867214449516323
2019-04-01,Male,0.864269651376429
2019-05-01,Male,0.86312360364813
2019-06-01,Male,0.861300122837313
2019-07-01,Male,0.8615975834963759
2019-08-01,Male,0.861949707459992
2019-09-01,Male,0.864546620050657
2019-10-01,Male,0.864819809111545
2019-11-01,Male,0.867491523045791
2019-12-01,Male,0.8651576503124809
2020-01-01,Male,0.86617789821554
2020-02-01,Male,0.864342421963142
2020-03-01,Male,0.857969497836202
2020-04-01,Male,0.759263837701708
2020-05-01,Male,0.779099994206124
2020-06-01,Male,0.794957415610198
2020-07-01,Male,0.797795197307474
2020-08-01,Male,0.814279442300603
2020-09-01,Male,0.8149333240163981
2020-10-01,Male,0.821344208971356
2020-11-01,Male,0.8200641201501491
2020-12-01,Male,0.8235140818676381
2021-01-01,Male,0.826593653070138
2021-02-01,Male,0.827301193637053
2021-03-01,Male,0.8277893103273399
2021-04-01,Male,0.828728263479695
2021-05-01,Male,0.829450957996234
2021-06-01,Male,0.830609578978416
2021-07-01,Male,0.83831122877557
2021-08-01,Male,0.8397348319632709
2021-09-01,Male,0.841453727650642
2021-10-01,Male,0.846639762391966
2021-11-01,Male,0.8502915092123711
2021-12-01,Male,0.850900653941748
2022-01-01,Male,0.8506443129948831
2022-02-01,Male,0.858703328382702
2022-03-01,Male,0.85970814253956
2022-04-01,Male,0.859586435588014
2022-05-01,Male,0.860106653755513
2022-06-01,Male,0.8578226461865021
2022-07-01,Male,0.8581693005478741
2022-08-01,Male,0.85821845718524
2022-09-01,Male,0.861372870512741
2022-10-01,Male,0.857946224266408
2022-11-01,Male,0.858345610635953
2022-12-01,Male,0.8616739592130951
2023-01-01,Male,0.857657694256044
