iyear,Attack Count
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2012,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2013,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2015,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2014,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
2015,1
