alpha,beta,tree,llhd,exit_code
0.472480358226214,31.8735305802639,483,-4740.92603004419,1
0.772854981577451,29.730798827159,484,-4749.80744141273,1
0.621812967599669,29.8021591232811,485,-4837.48560340904,1
0.0876211681981007,30.2133587657525,486,-4744.95408265908,1
2.43484558954952e-05,32.5556342919669,487,-4937.21819031523,1
0.522475844952527,30.9187861624963,488,-5184.75429832778,1
0.794914202401119,26.779832709733,489,-4727.68110046296,1
0.479993633875105,29.1861166258412,490,-4863.2930518958,1
0.94774769937001,28.2063642937364,491,-4917.09706883155,1
0.746618393141471,28.0997004904,492,-4781.16546305848,1
0.471466317972873,30.3501509555972,493,-4755.62068941797,1
0.698739814148446,29.8868373773253,494,-4832.9953254786,1
0.786006795125341,29.9147800509548,495,-4910.25802312691,1
0.48184429409883,30.3560191087928,496,-4790.10490087869,1
0.243205840262441,31.4451318851719,497,-5153.95468901472,1
0.537242302729703,28.2307619567449,498,-5035.13046648687,1
0.815470983248068,28.102512133386,499,-5010.34534457115,1
1.03555921769122,29.5565830814523,500,-4951.55560397685,1
0.378829339350001,30.2184622727427,501,-4884.5870796058,1
0.802756630698335,27.9565129491465,502,-4994.78041791716,1
0.876228804802884,27.961223247602,503,-5053.32488107662,1
0.734334086296261,29.1900666900597,504,-5158.92964743742,1
0.959254859916834,27.8604393428902,505,-4830.77317532958,1
0.823416264771146,28.5940141245164,506,-4992.47468291868,1
0.442317421119466,29.8802258087991,507,-4661.72267080492,1
0.543282104729299,30.933922800329,508,-4874.15980227702,1
0.662974954915144,29.6669849602113,509,-4937.58053490673,1
0.363432118587342,31.9362345173353,510,-4952.35892412116,1
0.737602561311077,28.2272902995974,511,-4991.67518131897,1
3.8430340408588503e-31,34.0042386982157,512,-5233.72856291575,1
1.80627415885802,24.5764526482081,513,-4773.6557366511,1
0.762252769352921,30.4427802751838,514,-4901.05473167624,1
0.772482611668395,28.9634210630564,515,-4902.94044930929,1
1.01575487341688,28.3120463935543,516,-5153.03532136332,1
6.14742460527251e-05,32.389668569748,517,-4562.95409208562,1
0.0193383363554904,31.6401736319909,518,-4726.3525667389,1
1.21732910345166,28.8291953624154,519,-4895.83449449684,1
0.726673303347848,29.4593169356,520,-4913.64157407239,1
0.009227034523776,33.456056963372,521,-4460.49221191052,1
0.71744391641387,30.2189150222347,522,-5219.89453949941,1
0.913306525681862,29.7278747100693,523,-4912.2259182457,1
8.03964752028965,0.547777125104756,524,-4988.71464618864,4
0.837877844061882,30.4430810676649,525,-4966.29962415391,1
0.189352837239332,29.4415710470906,526,-4898.34674764094,1
0.587841192367023,27.6901107661115,527,-4666.65863886405,1
0.594368659084806,28.441995086497,528,-4734.15704198748,1
1.24927602296154,28.2961210441377,529,-4974.31831641829,1
0.814310268606325,28.940069387696,530,-5035.44430222943,1
0.801410222588555,29.2473057794083,531,-4898.08529368725,1
0.814477485094685,31.0474545903573,532,-4722.93823877122,1
0.914348989705294,28.7811989417071,533,-5060.62994981982,1
0.397877650370966,31.6014324909849,534,-4961.54858550631,1
0.753509141021016,28.9133092531546,535,-5165.72339759948,1
0.298439826025251,32.1082263823435,536,-4777.12477112169,1
1.27243477033356,27.5974059132608,537,-5005.55104970643,1
1.10298852076331,25.6890418379082,538,-5040.56380052976,1
0.72090899061553,28.4968018571396,539,-5093.97430468997,1
1.15324868231983,28.3867471493846,540,-5049.00083978108,1
0.656970766512846,29.4665744405066,541,-4909.03574524788,1
0.310932361801969,31.6543224209457,542,-4589.22668362988,1
1.10220743711119,27.0774266770741,543,-5021.74500550682,1
0.566765872130074,29.9542169903606,544,-5140.24880484043,1
0.489162625126718,31.8200927209271,545,-4971.59353486418,1
0.535983777084567,28.1292703505134,546,-4828.31222338002,1
1.14527890872406,27.9802650628334,547,-5057.08318018774,1
0.58860018242089,29.0421100234009,548,-4905.02583737311,1
0.273731449368492,30.523645583176,549,-4983.98579271041,1
2.50852079729602e-05,33.7440917070629,550,-4730.07012389013,1
1.07580514292184,28.1441794935822,551,-5133.15151773479,1
0.220435889358159,34.2066397044571,552,-4830.62582024461,1
1.16367233928546,26.6898078852925,553,-5023.80185580904,1
0.763768544490472,29.4727259322403,554,-4882.66842917722,1
0.361342289999351,31.6901916160323,555,-4850.58950311382,1
0.33223038607382,30.2963047360892,556,-4980.53385446518,1
1.06249023235624,27.7283060196774,557,-5100.80131048452,1
0.175728394941664,31.8609914889538,558,-4938.77966849767,1
0.232300900397399,31.6787723619818,559,-5011.04289306654,1
0.720554242842284,28.4470459747915,560,-4935.20713804565,1
1.35136693669141,26.5383820716559,561,-5171.92601081037,1
0.302946937147017,31.6044941275407,562,-4851.31680221529,1
0.754947254102329,29.2817621448718,563,-4953.70766103313,1
0.713629996749031,28.4279115752354,564,-4758.83175309222,1
0.403801130054057,31.8004610426643,565,-4637.56278524795,1
0.56321524448524,28.671285382743,566,-4977.23389790075,1
0.623848144845791,29.5166307734816,567,-4763.0027324732,1
0.941369631317648,30.5929587460882,568,-5008.90586809616,1
1.06908257632024,26.1760344803085,569,-4803.88861403389,1
1.03223983836091,27.685598169277,570,-5051.80004823499,1
0.639495685885227,30.2507758970025,571,-4858.7920448617,1
0.907352447377756,27.9472392067917,572,-4871.03262845057,1
1.31373341172368,27.8562239057699,573,-4942.37448249181,1
0.954950582370742,27.7697300593143,574,-4842.1298901197,1
0.669090969568498,29.2901430983192,575,-4970.93018544308,1
0.680288490887735,30.519178147132,576,-4995.99581239919,1
1.30748868762785,27.0102028057769,577,-5075.47111927054,1
0.810216276977727,29.8343500346567,578,-5061.49734534338,1
1.13792092666759,26.0415366661784,579,-4945.65014547975,1
0.306467652571858,30.3245090793844,580,-4744.32888883279,1
0.629109301191082,30.7190658727666,581,-4756.42967684002,1
1.49296909452818e-06,32.2154590130973,582,-4936.88169381778,1
0.635756708526289,30.3653526517172,583,-4830.89725449267,1
0.600927232625624,29.943523132334,584,-4691.38493959725,1
0.730081837975828,28.8865938473007,585,-4773.84810234772,1
0.608467593903592,30.6388601982849,586,-5015.69933021496,1
0.385700630996809,29.7429872281892,587,-4742.54849281696,1
0.958459476450905,27.7462759888079,588,-4918.30109455373,1
1.38259459411101,25.0876708797677,589,-5041.8157669042,1
0.683966409403822,30.5803936877357,590,-4785.66415514472,1
1.10403280296781,27.9830102469691,591,-4882.32242894555,1
1.4184946408696,26.6012075240033,592,-4683.46685519909,1
0.511686633444445,29.7282304851311,593,-4801.31863993536,1
0.37249390792482,29.6912570700068,594,-4954.81620235655,1
0.242918864309994,29.8290116320582,595,-4812.80718443446,1
0.590092783145328,28.2131439519411,596,-4941.83181295907,1
1.24375675758079,26.7464626869976,597,-4835.06613955478,1
0.954509426180588,28.968102021944,598,-4902.20467676158,1
0.430361069754512,29.9000808301278,599,-5083.71057569057,1
0.347434075521193,30.0643481617802,600,-4981.02175378344,1
0.678877507366452,28.5890106693714,601,-4821.74068775045,1
1.32801348649727,27.872222805994,602,-5029.81418583727,1
0.868588578898463,28.8807332497224,603,-4716.0802054066,1
2.16357122807536e-05,32.847510375018,604,-4660.71185192356,1
0.818599192303107,27.2360612507164,605,-4779.58795155765,1
1.33607160914361,25.786287037155,606,-4972.93560662526,1
1.15800325768827,26.3810984666259,607,-4969.62178071233,1
0.896584170426732,28.6463214762674,608,-5053.20566902782,1
0.620841281778938,28.4941192940219,609,-4963.37713946417,1
0.903741991250059,27.7023461614361,610,-4915.93212103513,1
1.05544632039091,29.3095314876812,611,-5157.39236885399,1
0.133592859329876,31.8986398887678,612,-4754.76379896592,1
0.461887181989554,31.2283214480223,613,-4780.91788710318,1
1.08148786808623,27.6225209756568,614,-4826.8679044679,1
0.870633117161185,28.5464125164588,615,-4898.35906750261,1
1.07833445395163,27.7715823345914,616,-4812.91782031608,1
0.728718885933659,29.0630753483196,617,-4947.18277486219,1
0.337537593493595,31.463565154354,618,-4929.97045794084,1
0.908740616714931,27.8808951111371,619,-4922.04234305302,1
0.686426534609082,28.6197997656585,620,-4768.83514264292,1
1.10800341130154,28.3740295571968,621,-4982.18853014895,1
1.54159114137655,25.6093465235915,622,-5109.49626666873,1
1.19409978272522,26.5204528467926,623,-4820.67465742132,1
0.725785755763477,31.4578892321219,624,-4897.81532068635,1
0.509388300146562,30.5115614705191,625,-5171.5837214285,1
0.919300009685277,27.029453383864,626,-4882.36431920117,1
0.563794117056678,29.4871983510407,627,-4878.23503127206,1
0.264855179516209,31.6793219425112,628,-4811.48478930621,1
0.999159544402479,28.6483085250493,629,-5063.71704054633,1
0.573861950807183,28.7860172001106,630,-5313.5064955422,1
0.81165850397791,28.324309726452,631,-4840.90065960581,1
0.755192131101478,29.5776234981851,632,-5023.83283663377,1
1.35154557745037,26.6488736843461,633,-5045.31468691745,1
0.480054757513638,29.0279426158151,634,-4873.49225200628,1
0.79342495851235,28.3788241885745,635,-4854.77943253001,1
0.519018062221758,30.685331281738,636,-4737.4922603484,1
0.77578588497717,30.2780797145123,637,-4768.52645556905,1
0.773152635952567,30.0210088572611,638,-4984.36694397585,1
0.981827375426267,28.1317621037122,639,-5013.15040738549,1
0.724040480704415,28.5154581696994,640,-5135.05954192682,1
0.522426977859872,31.6818393085733,641,-5038.48524471609,1
0.336370513225133,30.8338046136738,642,-4974.37572509109,1
0.856887079033622,27.1426456596285,643,-4718.16746359933,1
0.793727689830299,30.8996850613349,644,-4889.55354361572,1
0.673227524932329,27.8582640147561,645,-4876.319546513,1
1.0780480130206,27.5202598108581,646,-4883.97447889099,1
0.465399957543878,29.8711667646832,647,-4837.87680672101,1
1.03290370648042,28.2404182458741,648,-5190.1049450456,1
1.49585928548465,26.0585800446941,649,-4932.32042626162,1
0.733515877982424,30.0709159984678,650,-5035.59900109381,1
0.456371053540762,30.8375895006207,651,-4949.78591271499,1
0.575463577118454,29.9873081198444,652,-4956.54888726311,1
0.391335580136509,30.8441438725037,653,-4942.38794265754,1
0.510398585044986,30.7379268774078,654,-5022.76351114874,1
1.04345612769631,26.9252642668052,655,-5109.00276268552,1
0.679086990321326,29.8396551429988,656,-4897.18108324939,1
1.37030569281326,26.0635628821103,657,-4724.35488559272,1
1.20592895510387,28.0888893599645,658,-5068.54705827774,1
0.846708887407116,27.9278112813879,659,-4999.39096743854,1
0.671607248586669,29.9410659878524,660,-4926.44397279254,1
1.08669978413067,26.3935163001439,661,-5109.23947900583,1
0.482833578968803,29.188801080916,662,-4911.62637264681,1
1.21043575888555,26.8388378417803,663,-5031.78673207471,1
0.952475684002143,29.4330404666869,664,-4850.84174834457,1
1.14132143299817,27.3639795327249,665,-4945.29893937935,1
0.791236522877423,28.3385496176448,666,-4833.63862715476,1
0.893711480872845,28.9808797489979,667,-4889.0372247519,1
0.421877024612917,28.0455662080324,668,-4805.22328201465,1
0.691127512882889,30.3287717605815,669,-4905.1467416401,1
0.143147079020074,32.5343434601,670,-4831.07219163074,1
1.25166803344372,27.9648681202332,671,-4935.47195873421,1
0.721695960474813,29.606955783547,672,-4637.30980028401,1
0.747759995459686,28.3637952329169,673,-4988.82840676612,1
0.520192506050018,28.3474799337949,674,-4829.23969590219,1
0.74730431096823,27.7982833415157,675,-4814.27630508835,1
0.662644055472874,29.6565644124249,676,-4743.68926745457,1
1.30463290857465,27.1018993663548,677,-5158.90946067653,1
1.11471976682143,28.3582828321921,678,-4951.92128107762,1
0.58131798848304,30.5407352087296,679,-4757.51888790028,1
0.936645582680538,29.1253641450731,680,-4714.88638229379,1
1.14586896653955,28.0487532857361,681,-5129.68572907582,1
0.683260524316354,29.0239798302536,682,-4835.78021427801,1
0.894107454979339,28.4719765571334,683,-5012.50990681849,1
0.711060444295804,30.2640614493837,684,-4959.2450118678,1
0.670362378706402,29.7253456826665,685,-4986.6113334941,1
1.02449690096902,26.0231265142495,686,-4767.37932183216,1
0.795899846902354,28.9402180798278,687,-5111.86001440351,1
0.339916323712373,32.5735707744511,688,-4803.66485165551,1
0.280942232716258,31.0607274959433,689,-4848.44593212778,1
0.490667530032315,28.9527516086909,690,-4801.41658558622,1
1.08014732820023,28.19339721955,691,-4812.45217836174,1
0.502631938349562,30.5104902089728,692,-4738.01631407135,1
0.829932322905631,30.5464047007921,693,-5031.58296986748,1
0.500595582986554,31.1815327187981,694,-4630.29733719797,1
0.265564088989697,32.0122193551285,695,-5119.67139207357,1
0.242087904741768,31.4559278359348,696,-5072.8529258279,1
0.81636943881391,29.3565300971486,697,-4871.79246660822,1
0.782383494897925,28.5222271673723,698,-4897.93013534628,1
0.851617156939875,27.3790431586351,699,-5093.07205529386,1
0.477516703534357,28.764940967062,700,-4889.72981437551,1
1.17856952369201,26.8705780324318,701,-4928.44587948091,1
0.785453763738262,29.7049283126991,702,-5019.68046316095,1
0.370836793090833,33.1112799967805,703,-5166.31151633625,1
0.812468748778486,29.5400392675191,704,-4950.07195848189,1
0.243280001736822,30.5665969894455,705,-4827.30671074045,1
0.348451313820295,30.273489115591,706,-4776.7421998777,1
0.17317033689227,32.224480484697,707,-4943.54837469663,1
1.16571872939132,29.2265381273301,708,-5309.51874552149,1
0.505522773077938,30.1343600673926,709,-4819.51183208294,1
0.721594011928468,29.5780853337923,710,-4910.70762896825,1
0.382503316468378,31.5777330758573,711,-4868.34087161939,1
0.313678318937852,30.9197829917982,712,-4793.16445845911,1
0.743592659555619,29.1018153109464,713,-4908.01610112105,1
0.614291093584115,29.3701438193963,714,-5023.31781973829,1
0.328902761285926,30.4442537276454,715,-4654.05281478889,1
0.847458991827686,29.7005112383047,716,-4907.84732119742,1
1.2343500678976,25.6021374481472,717,-5118.75439410281,1
0.508533066550791,29.4926489802412,718,-4818.32692904932,1
0.446119593419762,30.0410689474928,719,-4715.12281044173,1
0.589415067935617,30.8090421224836,720,-4742.56883350795,1
1.20081566942646,28.0921643439099,721,-5051.54365397825,1
0.0993994312194577,31.7379882856215,722,-4724.77271026985,1
0.589608856246483,31.6328983995401,723,-5109.40483613458,1
0.824286725367155,27.2824037509113,724,-4741.22832067379,1
1.09219611410347,29.6675840671149,725,-5216.63351540504,1
0.665177996949551,30.8502072302475,726,-4755.02150583079,1
0.591128283046236,30.7160315694473,727,-4982.31186500131,1
0.454327858063676,28.8645300955518,728,-4854.97222804326,1
0.723721673896334,28.2936496223136,729,-4828.0824382048,1
1.07080462646694,29.2056079959103,730,-5005.34856428633,1
0.0528069847346916,30.9745994984513,731,-4693.03414775116,1
1.16212646473767,28.1540088421315,732,-4809.35300135183,1
1.06971597394386,27.3135239600637,733,-4976.37127358062,1
0.49512876254628,30.9866451226506,734,-4810.52780049443,1
0.789430270154422,31.8081441172079,735,-4964.68251246023,1
0.630429626379153,27.4456268553456,736,-4855.55946755042,1
1.16140324309092,27.5767128718455,737,-5027.51698887107,1
0.967361307069219,28.27739009454,738,-4844.65461042835,1
0.743339702679161,30.7035120350926,739,-5007.88255466085,1
0.608917465716166,28.9237008047046,740,-5007.48404510232,1
1.01955756104721,27.1885075468932,741,-4914.04699944518,1
1.02642828193961,29.7853575488257,742,-4783.9000539364,1
0.620365837060265,30.4701491156691,743,-5003.08232319741,1
0.842233878294291,28.8044998351457,744,-4886.50762261755,1
1.29545355865663,27.4150798721451,745,-4980.01996267717,1
0.985637565994837,30.236929243047,746,-4875.90270087839,1
0.904392749411643,26.7490664537706,747,-4933.08357395193,1
0.415814302725186,31.2267387883184,748,-4610.53423061153,1
0.81646305508077,29.1345287902346,749,-4958.74835008051,1
0.526724321443638,29.6623856316696,750,-4937.13210007894,1
1.00087127949258e-05,32.9144636884347,751,-4989.25044211539,1
0.311591377259086,30.9190762065566,752,-4838.62353389908,1
1.01287443296434,29.0916404343476,753,-4834.11883225342,1
0.785989047183902,30.0140764086159,754,-4926.29459421198,1
0.572074075899449,31.2655415559184,755,-4872.74931129578,1
0.743720392961923,30.177330497677,756,-5022.99597072882,1
0.288040709791612,31.0706073796761,757,-4978.11953843949,1
0.520223294517339,31.5557517002771,758,-5012.1221153713,1
0.21288624975377,33.2751974047841,759,-4645.26539983529,1
0.266874065292188,31.17576076587,760,-4885.13694387567,1
0.35473757706024,30.7299465215309,761,-4881.18837987976,1
1.18665650562961,27.4334969159741,762,-4909.45072446246,1
0.840148702379989,28.9184817463656,763,-4711.50147100918,1
0.774245166272651,29.1126941286895,764,-5017.0873366651,1
0.891232469150744,28.2047093158179,765,-4868.34210975953,1
2.1017974204702e-05,34.2104029388285,766,-4493.27246570851,1
0.414209978289111,30.8956234621772,767,-5058.45553987823,1
0.841875579345566,28.3752371572201,768,-4788.80672765708,1
0.933978261778257,30.2643090032553,769,-4678.18510105736,1
1.26864167643285,27.857200166895,770,-5072.75924872586,1
0.0343369551391016,30.7344591894456,771,-4819.7864315421,1
0.604903704508269,31.4522598293264,772,-5005.70314445918,1
0.693956980923222,28.5010187467416,773,-5104.28453060723,1
0.325768538731787,31.3932976128774,774,-5022.70181482102,1
0.828072202181411,27.9338182470007,775,-4945.92805383636,1
0.518999132995748,29.2512131385823,776,-4821.69372369589,1
0.546240893472239,29.3220519163208,777,-5060.69089677953,1
0.386962254103362,32.2354101665009,778,-4767.03525503867,1
0.619087810211466,31.4557559803973,779,-4826.32066224318,1
1.11726922556006,27.356393416645,780,-5008.54853164015,1
1.0068027807622,28.4069209098802,781,-5057.43869062591,1
0.233975994480505,30.3028441562566,782,-4778.93563450816,1
0.983365076308992,27.9233909115529,783,-4798.68327082335,1
6.8864034923247,4.89665271495354,784,-4892.69967664368,4
1.11270275246765,28.1956717648177,785,-4924.99749015203,1
0.781219427038293,28.6419686411224,786,-4817.53891053279,1
1.07626944156753,27.9173412757599,787,-4822.12139100464,1
0.464532860142979,29.3789004538265,788,-4659.67644332504,1
0.706659766977007,27.9214198169986,789,-4802.63663136657,1
1.42154039541461,27.6383498676295,790,-4969.43329503381,1
0.931800624761263,29.1661941219721,791,-5044.33909561932,1
1.38592848224713,26.6934235522779,792,-4816.15510160196,1
0.882678072183746,27.2367415238339,793,-4974.1128817403,1
0.546690339531977,29.9369759771313,794,-4630.53087707347,1
1.30192560780805,24.857528750405,795,-4733.73353324666,1
0.456429011447306,30.1250111293604,796,-5046.47295232064,1
0.390312763118006,29.1302148431026,797,-4996.69166465965,1
0.500278274836252,30.3908246286499,798,-5024.29064970514,1
1.41687062739281,29.3840049867768,799,-4927.13747071753,1
0.888123528146179,28.4878798105106,800,-4783.06546272701,1
1.38657311041696,25.5538975725654,801,-5209.57828631294,1
0.222989064302167,32.5367936054419,802,-4616.40622199924,1
0.837031985033773,27.3210999040886,803,-4936.04981393737,1
0.183573460707006,31.4529740311149,804,-4963.63950004543,1
0.806464564702094,28.7719001172633,805,-4975.19224468224,1
0.549061153727125,29.6753310285071,806,-4992.74160972542,1
0.133956874434678,31.8155389575008,807,-4795.5128747922,1
0.633309154460238,31.1057808157428,808,-4956.23588335902,1
1.25838156140356,28.633120255867,809,-4988.30213396944,1
1.09850084955112,28.505391276921,810,-4983.34266999207,1
1.00711488334096,30.1415518559558,811,-4869.65695722562,1
1.07517729375707,27.5802819362353,812,-4613.31053695258,1
0.964478764409718,28.6325810699652,813,-4711.64904473717,1
0.602841994868957,31.927461672276,814,-4810.45315051451,1
0.526092748646294,30.9893280125196,815,-4892.56048141993,1
0.664836576665785,28.3712625775945,816,-4794.80764007714,1
1.44585604824746,27.1160646252142,817,-5006.26117669274,1
0.410661505442598,32.485608131821,818,-4717.58156354345,1
0.202876943119486,32.1708970383836,819,-4721.6485055295,1
0.713814003469598,28.9866786649165,820,-4830.57072958585,1
0.582556657856406,30.282606696186,821,-4948.09005713364,1
0.543334149100461,28.2951300553722,822,-5025.23097857674,1
0.949025067978592,30.0839283034705,823,-5214.40151830983,1
1.3100899786987,26.6397685876328,824,-4931.41251095316,1
0.584792256566835,30.5252998577684,825,-5105.04325201473,1
1.76797584571897,27.0956969684266,826,-5185.17973328035,1
0.360776453949101,30.3623524214026,827,-4814.42800838278,1
0.836913936506229,28.7727369295375,828,-4571.30180506605,1
0.0908591118573111,32.8382755933434,829,-4599.11666824345,1
0.38154170880394,29.2247517844954,830,-4808.32692613473,1
0.321174451179614,30.3686440251734,831,-4873.06116146741,1
0.761038740944853,29.7756279150423,832,-4849.1550366255,1
1.0084940647979,27.7380511637147,833,-4719.66241118959,1
1.06961764109827,28.8345240726621,834,-4887.69318008129,1
0.237422946781835,29.8774764600724,835,-5029.15371759051,1
0.421947269683063,29.6901938485961,836,-4763.80376929119,1
0.5978054405827,30.870325395187,837,-4737.34222485428,1
0.767656951825626,26.9315270606148,838,-4972.56176710553,1
0.441589933480807,31.7786382800443,839,-5017.53775926152,1
0.842658348413681,28.9440473992065,840,-4958.1508764321,1
0.921220922279036,28.3328748291975,841,-4858.18480435531,1
0.393843232693957,30.5732590232469,842,-5173.83856817838,1
0.845911990023415,28.7648291087412,843,-5008.43951824103,1
0.876109589251785,30.0664422379197,844,-4743.35644101461,1
0.373602232662509,30.8630160224665,845,-5036.99636476488,1
0.712897300232807,29.5964265302473,846,-4907.02728290649,1
0.66025452145993,29.1104430104785,847,-4894.04182025466,1
0.828094223800476,27.9243373275568,848,-4869.07634584283,1
0.881886861877704,26.6193118688476,849,-5028.15095635926,1
0.705018218890401,28.5158610398225,850,-4930.21350095357,1
0.26935944724895,31.3090716742469,851,-4862.59589903887,1
0.879390017062157,28.6254502840888,852,-5115.20158450966,1
0.0769226766757016,31.5994180424575,853,-4696.7446046633,1
1.11254961730864,26.1160123849987,854,-4925.68625921239,1
0.485160223172637,29.9588017949848,855,-5173.30009377838,1
0.35342837026709,29.5084305470773,856,-4718.62005741616,1
0.661664428649104,28.8937823061725,857,-4876.51380016613,1
0.695652374887936,28.1089350407894,858,-4983.64283719279,1
0.4185990418278,31.2147952327642,859,-4812.1149866316,1
0.175026681052109,30.77830061561,860,-4742.57250591747,1
0.702905307671655,28.4028738143203,861,-4974.80186597881,1
1.15653468358439,27.605428122369,862,-5032.64051773485,1
1.85334286281966,26.3890785805312,863,-5277.55794555805,1
0.655007200974987,30.4077461263158,864,-4917.98607202952,1
0.956227333557787,29.061702055077,865,-5157.0428877048,1
0.781266631108536,28.8537419361328,866,-4788.21476553727,1
1.10644893861874,29.5757488914521,867,-4864.44273704751,1
0.844022248745294,28.770050175091,868,-4791.42675832492,1
1.62127695279288,25.7948566142209,869,-5081.25967387117,1
0.826592129811673,28.491394319293,870,-4814.62400282522,1
1.04962337708782,28.4811668848613,871,-5136.98282379967,1
2.50012484783345e-05,32.0120315374137,872,-4756.68962457536,1
2.7876257044041e-08,32.4964251434985,873,-4933.05103150168,1
0.211563345013516,31.1801553252698,874,-4713.50615939973,1
0.577043594792673,29.7578658953604,875,-5077.47698909795,1
0.998077939112769,30.0627203498315,876,-4912.81247374112,1
0.644451163928171,30.5211997789102,877,-4923.32005016266,1
0.979731082694682,27.2896782382398,878,-4944.7016291502,1
0.486750580742629,30.0405812021019,879,-5013.35083835282,1
0.525828872729316,27.8574271181717,880,-4743.59497673403,1
0.751333839980338,31.3343444557768,881,-5085.78310519854,1
0.915406646532789,29.418634962626,882,-4916.65294218881,1
0.872981978703561,28.674368119007,883,-4969.11912175451,1
0.676352089194737,29.8332094805415,884,-4789.016426617,1
0.09909066721092,32.2669873795024,885,-4860.72268534362,1
0.988889221150919,29.4763456281953,886,-5051.13288080711,1
1.00648903708785,28.2369283613154,887,-5060.16136608775,1
1.16530020890556,28.4628909215974,888,-4910.78517194942,1
1.02924004809412,27.7305177987951,889,-4874.99689316451,1
0.599021192870962,30.2709070331801,890,-4832.71771716686,4
1.12689848958329,27.89709307203,891,-5153.16775478759,1
0.585032502910529,29.3071682919553,892,-4891.88317701724,1
1.20342165941003,28.8113634306552,893,-5131.34129617808,1
0.331629277535791,32.0736621402312,894,-5120.09726018662,1
0.532562172303857,29.1061308910206,895,-4870.67861403922,1
0.465753422778812,31.1792996843882,896,-5047.88061232393,1
1.01178324260079,28.8947002113087,897,-4681.40595752819,1
0.605243081182439,29.9371062023305,898,-5015.94629660668,1
0.598498814037605,31.4863568550432,899,-4863.21795868032,1
0.904776629755246,28.3981458137219,900,-4728.6103184905,1
0.963040139025759,26.6110524399831,901,-4863.93175816037,1
1.17247983301567,26.8817873685011,902,-5056.84838628503,1
0.945271931931458,29.153900907148,903,-4953.4487879207,1
0.262674986669422,29.5089862203458,904,-4867.14716643608,1
0.582265397861956,30.4530476187391,905,-5058.04441458299,1
0.378723722701308,30.2019787665568,906,-4843.0565866204,1
0.456858958328306,31.2316207543547,907,-5063.18228354076,1
0.550210411455796,29.9522292542993,908,-4927.71296257002,1
0.497164906955142,29.5577076084723,909,-4657.46132600985,1
0.317937385583891,30.730656714405,910,-4928.16918692083,1
0.894758197882713,27.2922155797748,911,-4970.37331954762,1
1.40221435921054,24.8224471825778,912,-5021.54903925311,1
0.299517915393456,31.3881159041679,913,-5070.93263421621,1
1.1548498062431,28.4002323887392,914,-4801.92857130897,1
0.887010646079453,28.1521659018603,915,-5086.37056997179,1
0.631608166726388,29.7062764994733,916,-5134.18859576967,1
1.01880328195746,27.8243302423322,917,-5066.97250487082,1
0.777907275681908,27.879667667181,918,-4914.45673423754,1
0.989450477060267,26.9314377621493,919,-4973.80811928456,1
0.694373308337091,28.9669339779173,920,-4682.71839664721,1
0.96909460371309,27.2970018026271,921,-4933.6353699913,1
4.20041607132021e-07,32.979222910295,922,-4769.46221782546,1
1.60987606038562,25.1151140861495,923,-5290.46822783602,1
0.720818305604428,28.4186061531341,924,-4978.37838504532,1
0.397036767722079,32.4525285907602,925,-4768.02268135129,1
0.168418670460977,32.1043261236223,926,-4861.65710080009,1
0.424103700382056,31.8064000462033,927,-5144.65654434281,1
0.664335883889071,29.4104769009329,928,-4566.45775139914,1
1.2864278307693,25.8257229708533,929,-4604.11913024359,1
0.810901264406175,26.9421705269777,930,-4837.6872819516,1
1.10589554982028,27.4519331339848,931,-5136.43080025688,1
0.517163737892696,30.8125020723682,932,-4901.33582725444,1
1.15834305450283,27.1660992110128,933,-5007.13092148098,1
0.641379235844625,28.0943975857213,934,-4916.27171045121,1
1.02071348166468,27.7025688678345,935,-4946.19904240023,1
0.413023405499687,30.6738507260794,936,-5006.86127232307,1
0.536379735007095,27.2974484949815,937,-4715.93197692644,1
1.32041597503037,26.4051311301165,938,-4815.68062948546,1
0.658538025972566,30.3531821493888,939,-4784.76893090463,1
0.998700078611636,27.9876515243383,940,-5007.21379536867,1
0.930061342427552,29.9150775949404,941,-5055.6542345264,1
0.563715890000099,28.8746770222849,942,-4746.34339112546,1
1.29326984360731,27.7439436481363,943,-4982.66558884975,1
0.340085432927317,31.6762494931313,944,-4864.30834392432,1
0.724368031778994,26.6930231828878,945,-4703.3246678818,1
0.696136648675947,30.5191727622013,946,-4926.67166888513,1
0.786223176353082,31.1389861223176,947,-5120.29129257969,1
0.903709259481088,28.0021148646351,948,-4718.41049298828,1
0.593100718397792,29.5647286246815,949,-4618.14897647587,1
0.644113472985929,29.2738973749365,950,-4936.44897517822,1
1.14319669355801,27.952854078535,951,-4939.219573238,1
0.505508878407023,30.6867357508698,952,-4774.40008260881,1
0.0721052442571798,31.780433532316,953,-4725.96054266085,1
0.45001181836033,30.2793133611287,954,-4840.89081648216,1
1.16481434865663,25.3118031792969,955,-4990.22358914797,1
0.311412251690513,29.9126367436895,956,-4771.8334978361,1
1.01214853713371,26.7271690199261,957,-4673.31789890071,1
1.08969571452528,27.3278974227865,958,-4888.61736887682,1
0.767321475925921,28.7386352986405,959,-5100.4002169168,1
0.648948900698889,28.8602799410079,960,-5012.64616687423,1
0.757466606787584,28.8890101197809,961,-4891.49063139212,1
1.29473201933421,25.6821237407278,962,-4958.3226170424,1
0.616771347454972,30.1988428404906,963,-4595.54307485327,1
1.04402218578211,28.7702247740889,964,-5201.3093414938,1
