Continent,Height,Weight
Asia,185.0,78.0
Asia,195.0,80.0
Asia,185.0,70.0
Asia,168.0,55.0
Asia,165.0,68.0
Asia,165.0,66.0
Asia,178.0,80.0
Asia,164.0,59.0
Asia,162.0,52.0
Asia,178.0,75.0
Asia,153.0,39.0
Asia,180.0,73.0
Asia,175.0,63.0
Asia,175.0,100.0
Asia,180.0,75.0
Asia,171.0,67.0
Asia,172.0,60.0
Asia,152.0,53.0
Asia,173.0,68.0
Asia,166.0,56.0
Asia,160.0,55.0
Asia,175.0,72.0
Asia,162.0,52.0
Asia,168.0,58.0
Asia,179.0,70.0
Asia,194.0,130.0
Asia,184.0,95.0
Asia,184.0,84.0
Asia,180.0,80.0
Asia,193.0,89.0
Asia,170.0,63.0
Asia,179.0,75.0
Asia,183.0,75.0
Asia,180.0,67.0
Asia,180.0,74.0
Asia,177.0,72.0
Asia,173.0,70.0
Asia,170.0,85.0
Asia,163.0,55.0
Asia,186.0,81.0
Asia,180.0,72.0
Asia,181.0,83.0
Asia,170.0,60.0
Asia,172.0,73.0
Asia,160.0,58.0
Asia,170.0,72.0
Asia,159.0,62.0
Asia,179.0,70.0
Asia,156.0,52.0
Asia,174.0,64.0
Asia,157.0,56.0
Asia,170.0,70.0
Asia,180.0,63.0
Asia,175.0,60.0
Asia,167.0,62.0
Asia,168.0,56.0
Asia,192.0,80.0
Asia,162.0,67.0
Asia,168.0,47.0
Asia,170.0,58.0
Asia,187.0,100.0
Asia,174.0,63.0
Asia,167.0,57.0
Asia,178.0,73.0
Asia,164.0,63.0
Asia,160.0,54.0
Asia,172.0,56.0
Asia,169.0,57.0
Asia,173.0,67.0
Asia,163.0,51.0
Asia,182.0,72.0
Asia,170.0,65.0
Asia,175.0,84.0
Asia,165.0,51.0
Asia,164.0,54.0
Asia,165.0,51.0
Asia,186.0,85.0
Asia,176.0,74.0
Asia,192.0,73.0
Asia,203.0,63.0
Asia,168.0,57.0
Asia,180.0,85.0
Asia,168.0,52.0
Asia,172.0,65.0
Asia,187.0,73.0
Asia,183.0,68.0
Asia,162.0,46.0
Asia,156.0,56.0
Asia,182.0,73.0
Asia,166.0,57.0
Asia,160.0,55.0
Asia,181.0,78.0
Asia,162.0,54.0
Asia,160.0,48.0
Asia,173.0,65.0
Asia,161.0,55.0
Asia,185.0,80.0
Asia,179.0,63.0
Asia,169.0,51.0
Asia,161.0,50.0
Asia,192.0,79.0
Asia,175.0,65.0
Asia,180.0,74.0
Asia,160.0,60.0
Asia,165.0,54.0
Asia,182.0,78.0
Asia,184.0,82.0
Asia,165.0,56.0
Asia,165.0,62.0
Asia,184.0,83.0
Asia,175.0,72.0
Asia,163.0,56.0
Asia,165.0,55.0
Asia,182.0,69.0
Asia,176.0,72.0
Asia,184.0,81.0
Asia,160.0,55.0
Asia,173.0,71.0
Asia,167.0,62.0
Asia,155.0,53.0
Asia,160.0,58.0
Asia,163.0,54.0
Asia,170.0,66.0
Asia,174.0,69.0
Asia,166.0,61.0
Asia,170.0,63.0
Asia,176.0,62.0
Asia,155.0,56.0
Asia,169.0,65.0
Asia,167.0,63.0
Asia,177.0,70.0
Asia,162.0,56.0
Asia,154.0,50.0
Asia,174.0,66.0
Asia,178.0,74.0
Asia,161.0,55.0
Asia,170.0,63.0
Asia,165.0,62.0
Asia,159.0,47.0
Asia,165.0,54.0
Asia,170.0,64.0
Asia,160.0,55.0
Asia,156.0,61.0
Asia,174.0,82.0
Asia,176.0,69.0
Asia,167.0,61.0
Asia,170.0,71.0
Asia,168.0,58.0
Asia,160.0,59.0
Asia,173.0,59.0
Asia,165.0,73.0
Asia,176.0,100.0
Asia,167.0,54.0
Asia,173.0,66.0
Asia,161.0,51.0
Asia,150.0,60.0
Asia,190.0,80.0
Asia,180.0,106.0
Asia,192.0,85.0
Asia,168.0,60.0
Asia,164.0,64.0
Asia,178.0,97.0
Asia,165.0,58.0
Asia,157.0,62.0
Asia,182.0,76.0
Asia,178.0,67.0
Asia,178.0,76.0
Asia,176.0,61.0
Asia,164.0,54.0
Asia,178.0,68.0
Asia,182.0,84.0
Asia,156.0,48.0
Asia,163.0,62.0
Asia,156.0,52.0
Asia,159.0,63.0
Asia,173.0,66.0
Asia,170.0,71.0
Asia,184.0,65.0
Asia,173.0,70.0
Asia,158.0,55.0
Asia,157.0,48.0
Asia,169.0,51.0
Asia,169.0,57.0
Asia,165.0,66.0
Asia,180.0,80.0
Asia,169.0,63.0
Asia,156.0,48.0
Asia,176.0,85.0
Asia,179.0,69.0
Asia,160.0,47.0
Asia,165.0,52.0
Asia,178.0,68.0
Asia,160.0,54.0
Asia,181.0,75.0
Asia,160.0,54.0
Asia,167.0,62.0
Asia,164.0,62.0
Asia,189.0,84.0
Asia,168.0,62.0
Asia,175.0,62.0
Asia,164.0,60.0
Asia,165.0,51.0
Asia,180.0,85.0
Asia,160.0,67.0
Asia,158.0,49.0
Asia,173.0,73.0
Asia,172.0,66.0
Asia,174.0,89.0
Asia,166.0,66.0
Asia,180.0,76.0
Asia,159.0,51.0
Asia,155.0,58.0
Asia,166.0,58.0
Asia,178.0,63.0
Asia,154.0,47.0
Asia,181.0,85.0
Asia,172.0,63.0
Asia,182.0,72.0
Asia,164.0,65.0
Asia,173.0,63.0
Asia,173.0,60.0
Asia,176.0,84.0
Asia,170.0,54.0
Asia,174.0,66.0
Asia,170.0,74.0
Asia,189.0,73.0
Asia,170.0,63.0
Asia,168.0,64.0
Asia,145.0,35.0
Asia,165.0,59.0
Asia,171.0,60.0
Asia,190.0,120.0
Asia,163.0,57.0
Asia,170.0,66.0
Asia,167.0,60.0
Asia,151.0,46.0
Asia,173.0,84.0
Asia,165.0,48.0
Asia,192.0,90.0
Asia,162.0,57.0
Asia,178.0,75.0
Asia,167.0,57.0
Asia,171.0,63.0
Asia,178.0,80.0
Asia,170.0,59.0
Asia,157.0,45.0
Asia,164.0,54.0
Asia,177.0,78.0
Asia,180.0,87.0
Asia,180.0,70.0
Asia,189.0,88.0
Asia,197.0,86.0
Asia,173.0,69.0
Asia,180.0,95.0
Asia,170.0,64.0
Asia,174.0,68.0
Asia,163.0,57.0
Asia,173.0,62.0
Asia,181.0,81.0
Asia,172.0,71.0
Asia,184.0,85.0
Asia,184.0,75.0
Asia,168.0,62.0
Asia,163.0,55.0
Asia,198.0,82.0
Asia,187.0,80.0
Asia,195.0,95.0
Asia,162.0,69.0
Asia,169.0,64.0
Asia,168.0,68.0
Asia,185.0,98.0
Asia,175.0,75.0
Asia,175.0,71.0
Asia,175.0,71.0
Asia,182.0,83.0
Asia,170.0,57.0
Asia,159.0,52.0
Asia,160.0,48.0
Asia,176.0,77.0
Asia,155.0,39.0
Asia,155.0,46.0
Asia,186.0,78.0
Asia,188.0,86.0
Asia,166.0,53.0
Asia,162.0,49.0
Asia,155.0,56.0
Asia,183.0,68.0
Asia,169.0,73.0
Asia,165.0,54.0
Asia,165.0,65.0
Asia,173.0,75.0
Asia,180.0,75.0
Asia,179.0,73.0
Asia,170.0,58.0
Asia,168.0,56.0
Asia,167.0,68.0
Asia,155.0,48.0
Asia,162.0,65.0
Asia,171.0,54.0
Asia,172.0,70.0
Asia,162.0,51.0
Asia,170.0,67.0
Asia,170.0,56.0
Asia,168.0,73.0
Asia,170.0,64.0
Asia,165.0,57.0
Asia,186.0,81.0
Asia,169.0,61.0
Asia,180.0,80.0
Asia,162.0,50.0
Asia,179.0,80.0
Asia,183.0,75.0
Asia,180.0,62.0
Asia,190.0,85.0
Asia,154.0,48.0
Asia,182.0,63.0
Asia,177.0,70.0
Asia,180.0,75.0
Asia,178.0,105.0
Asia,182.0,77.0
Asia,171.0,61.0
Asia,182.0,75.0
Asia,183.0,91.0
Asia,160.0,53.0
Asia,173.0,73.0
Asia,175.0,74.0
Asia,175.0,72.0
Asia,188.0,76.0
Asia,170.0,55.0
Asia,185.0,85.0
Asia,175.0,81.0
Asia,194.0,80.0
Asia,178.0,62.0
Asia,169.0,64.0
Asia,178.0,70.0
Asia,184.0,90.0
Asia,181.0,60.0
Asia,186.0,75.0
Asia,171.0,58.0
Asia,185.0,80.0
Asia,162.0,52.0
Asia,169.0,56.0
Asia,185.0,90.0
Asia,152.0,48.0
Asia,180.0,73.0
Asia,177.0,72.0
Asia,160.0,41.0
Asia,156.0,52.0
Asia,190.0,84.0
Asia,178.0,84.0
Asia,185.0,80.0
Asia,175.0,70.0
Asia,197.0,120.0
Asia,172.0,71.0
Asia,156.0,48.0
Asia,179.0,82.0
Asia,170.0,67.0
Asia,182.0,65.0
Asia,204.0,95.0
Asia,167.0,63.0
Asia,175.0,64.0
Asia,169.0,63.0
Asia,176.0,67.0
Asia,174.0,64.0
Asia,171.0,70.0
Asia,174.0,75.0
Asia,180.0,70.0
Asia,165.0,74.0
Asia,176.0,60.0
Asia,175.0,85.0
Asia,170.0,68.0
Asia,160.0,57.0
Asia,197.0,73.0
Asia,172.0,70.0
Asia,202.0,90.0
Asia,174.0,65.0
Asia,190.0,96.0
Asia,185.0,115.0
Asia,170.0,65.0
Asia,172.0,71.0
Asia,186.0,115.0
Asia,182.0,69.0
Asia,173.0,64.0
Asia,165.0,62.0
Asia,171.0,63.0
Asia,170.0,65.0
Asia,168.0,51.0
Asia,205.0,72.0
Asia,168.0,63.0
Asia,160.0,69.0
Asia,177.0,72.0
Asia,165.0,56.0
Asia,165.0,57.0
Asia,172.0,84.0
Asia,186.0,75.0
Asia,195.0,88.0
Asia,165.0,74.0
Asia,180.0,90.0
Asia,181.0,71.0
Asia,182.0,81.0
Asia,162.0,52.0
Asia,164.0,60.0
Asia,168.0,69.0
Asia,182.0,81.0
Asia,167.0,58.0
Asia,165.0,60.0
Asia,178.0,57.0
Asia,187.0,75.0
Asia,192.0,82.0
Asia,165.0,67.0
Asia,173.0,62.0
Asia,188.0,79.0
Asia,163.0,57.0
Asia,171.0,53.0
Asia,180.0,56.0
Asia,168.0,70.0
Asia,184.0,120.0
Asia,168.0,72.0
Asia,167.0,54.0
Asia,155.0,48.0
Asia,173.0,61.0
Asia,174.0,69.0
Asia,165.0,52.0
Asia,183.0,90.0
Asia,175.0,60.0
Asia,168.0,58.0
Asia,165.0,58.0
Asia,187.0,88.0
Asia,180.0,120.0
Asia,182.0,78.0
Asia,168.0,59.0
Asia,170.0,68.0
Asia,175.0,72.0
Asia,164.0,56.0
Asia,174.0,76.0
Asia,168.0,54.0
Asia,182.0,90.0
Asia,187.0,82.0
Asia,182.0,85.0
Asia,176.0,58.0
Asia,167.0,75.0
Asia,159.0,47.0
Asia,182.0,73.0
Asia,179.0,91.0
Asia,178.0,71.0
Asia,167.0,55.0
Asia,177.0,70.0
Asia,165.0,66.0
Asia,182.0,105.0
Asia,183.0,100.0
Asia,164.0,55.0
Asia,172.0,62.0
Asia,166.0,58.0
Asia,172.0,82.0
Asia,185.0,96.0
Asia,166.0,56.0
Asia,165.0,75.0
Asia,180.0,70.0
Asia,178.0,73.0
Asia,172.0,70.0
Asia,171.0,71.0
Asia,160.0,45.0
Asia,167.0,51.0
Asia,185.0,87.0
Asia,171.0,52.0
Asia,180.0,75.0
Asia,170.0,66.0
Asia,175.0,62.0
Asia,161.0,48.0
Asia,183.0,83.0
Asia,164.0,59.0
Asia,166.0,58.0
Asia,163.0,62.0
Asia,176.0,73.0
Asia,165.0,54.0
Asia,181.0,78.0
Asia,170.0,54.0
Asia,187.0,83.0
Asia,176.0,65.0
Asia,185.0,84.0
Asia,165.0,65.0
Asia,176.0,70.0
Asia,165.0,65.0
Asia,185.0,88.0
Asia,175.0,105.0
Asia,174.0,75.0
Asia,171.0,68.0
Asia,170.0,60.0
Asia,161.0,50.0
Asia,186.0,72.0
Asia,202.0,100.0
Asia,163.0,52.0
Asia,168.0,61.0
Asia,166.0,56.0
Asia,182.0,63.0
Asia,171.0,63.0
Asia,180.0,75.0
Asia,158.0,45.0
Asia,160.0,63.0
Asia,192.0,105.0
Asia,164.0,57.0
Asia,175.0,56.0
Asia,163.0,58.0
Asia,168.0,56.0
Asia,168.0,92.0
Asia,182.0,72.0
Asia,177.0,82.0
Asia,179.0,74.0
Asia,174.0,56.0
Asia,163.0,56.0
Asia,190.0,110.0
Asia,170.0,77.0
Asia,162.0,57.0
Asia,172.0,64.0
Asia,180.0,113.0
Asia,168.0,53.0
Asia,185.0,91.0
Asia,178.0,57.0
Asia,180.0,60.0
Asia,173.0,64.0
Asia,151.0,52.0
Asia,174.0,65.0
Asia,178.0,82.0
Asia,180.0,70.0
Asia,190.0,105.0
Asia,166.0,48.0
Asia,182.0,70.0
Asia,183.0,82.0
Asia,170.0,64.0
Asia,158.0,53.0
Asia,182.0,83.0
Asia,173.0,68.0
Asia,189.0,85.0
Asia,160.0,56.0
Asia,165.0,62.0
Asia,188.0,88.0
Asia,181.0,73.0
Asia,175.0,70.0
Asia,166.0,55.0
Asia,195.0,82.0
Asia,174.0,60.0
Asia,165.0,47.0
Asia,178.0,76.0
Asia,172.0,62.0
Asia,165.0,60.0
Asia,172.0,57.0
Asia,170.0,54.0
Asia,171.0,85.0
Asia,175.0,56.0
Asia,173.0,66.0
Asia,172.0,70.0
Asia,195.0,90.0
Asia,176.0,60.0
Asia,164.0,54.0
Asia,162.0,57.0
Asia,166.0,55.0
Asia,170.0,59.0
Asia,165.0,59.0
Asia,183.0,93.0
Asia,178.0,67.0
Asia,180.0,90.0
Asia,160.0,48.0
Asia,188.0,90.0
Asia,184.0,74.0
Asia,184.0,121.5
Asia,172.0,66.0
Asia,165.0,58.0
Asia,168.0,74.0
Asia,162.0,51.0
Asia,194.0,120.0
Asia,172.0,63.0
Asia,172.0,74.0
Asia,166.0,58.0
Asia,186.0,80.0
Asia,189.0,84.0
Asia,181.0,76.0
Asia,167.0,53.0
Asia,173.0,61.0
Asia,172.0,67.0
Asia,185.0,83.0
Asia,170.0,48.0
Asia,173.0,80.0
Asia,163.0,52.0
Asia,167.0,52.0
Asia,170.0,57.0
Asia,168.0,60.0
Asia,185.0,66.0
Asia,184.0,87.0
Asia,168.0,81.0
Asia,178.0,87.0
Asia,172.0,70.0
Asia,181.0,76.0
Asia,192.0,85.0
Asia,174.0,65.0
Asia,170.0,54.0
Asia,184.0,76.0
Asia,171.0,68.0
Asia,157.0,48.0
Asia,166.0,55.0
Asia,170.0,60.0
Asia,172.0,66.0
Asia,163.0,51.0
Asia,168.0,68.0
Asia,178.0,73.0
Asia,163.0,49.0
Asia,175.0,81.0
Asia,167.0,54.0
Asia,166.0,60.0
Asia,172.0,65.0
Asia,169.0,60.0
Asia,177.0,75.0
Asia,179.0,67.0
Asia,200.0,84.0
Asia,169.0,46.0
Asia,192.0,80.0
Asia,170.0,70.0
Asia,177.0,68.0
Asia,160.0,52.0
Asia,168.0,60.0
Asia,164.0,62.0
Asia,157.0,60.0
Asia,180.0,72.0
Asia,185.0,90.0
Asia,165.0,54.0
Asia,178.0,73.0
Asia,173.0,68.0
Asia,172.0,68.0
Asia,155.0,62.0
Asia,180.0,77.0
Asia,178.0,70.0
Asia,180.0,81.0
Asia,174.0,67.0
Asia,175.0,83.0
Asia,176.0,87.0
Asia,188.0,70.0
Asia,175.0,60.0
Asia,165.0,56.0
Asia,160.0,60.0
Asia,158.0,65.0
Asia,166.0,68.0
Asia,184.0,93.0
Asia,173.0,65.0
Asia,162.0,58.0
Asia,172.0,62.0
Asia,177.0,61.0
Asia,178.0,85.0
Asia,164.0,49.0
Asia,173.0,52.0
Asia,175.0,95.0
Asia,167.0,60.0
Asia,183.0,90.0
Asia,184.0,73.0
Asia,169.0,67.0
Asia,159.0,41.0
Asia,164.0,57.0
Asia,155.0,52.0
Asia,175.0,68.0
Asia,165.0,60.0
Asia,173.0,65.0
Asia,187.0,90.0
Asia,170.0,65.0
Asia,178.0,72.0
Asia,176.0,64.0
Asia,181.0,82.0
Asia,173.0,67.0
Asia,177.0,76.0
Asia,167.0,54.0
Asia,176.0,83.0
Asia,157.0,52.0
Asia,172.0,63.0
Asia,180.0,74.0
Asia,184.0,75.0
Asia,170.0,53.0
Asia,181.0,73.0
Asia,184.0,95.0
Asia,186.0,83.0
Asia,173.0,66.0
Asia,187.0,84.0
Asia,180.0,75.0
Asia,189.0,74.0
Asia,174.0,72.0
Asia,165.0,54.0
Asia,187.0,87.0
Asia,160.0,59.0
Asia,189.0,80.0
Asia,174.0,73.0
Asia,175.0,85.0
Asia,172.0,73.0
Asia,170.0,64.0
Asia,167.0,62.0
Asia,163.0,63.0
Asia,178.0,77.0
Asia,163.0,48.0
Asia,192.0,120.0
Asia,218.0,110.0
Asia,171.0,76.0
Asia,171.0,67.0
Asia,194.0,80.0
Asia,170.0,56.0
Asia,172.0,78.0
Asia,163.0,54.0
Asia,174.0,75.0
Asia,186.0,100.0
Asia,165.0,57.0
Asia,178.0,78.0
Asia,180.0,83.0
Asia,177.0,71.0
Asia,168.0,52.0
Asia,180.0,73.0
Asia,171.0,65.0
Asia,176.0,63.0
Asia,167.0,58.0
Asia,175.0,69.0
Asia,173.0,60.0
Asia,166.0,59.0
Asia,180.0,74.0
Asia,164.0,60.0
Asia,171.0,65.0
Asia,185.0,76.0
Asia,176.0,65.0
Asia,162.0,61.0
Asia,165.0,51.0
Asia,156.0,48.0
Asia,168.0,68.0
Asia,182.0,70.0
Asia,163.0,57.0
Asia,176.0,78.0
Asia,155.0,42.0
Asia,172.0,59.0
Asia,182.0,103.0
Asia,176.0,76.0
Asia,190.0,86.0
Asia,168.0,56.0
Asia,157.0,62.0
Asia,172.0,69.0
Asia,177.0,66.0
Asia,183.0,70.0
Asia,178.0,67.0
Asia,174.0,57.0
Asia,183.0,82.0
Asia,195.0,103.0
Asia,170.0,72.0
Asia,183.0,80.0
Asia,183.0,78.0
Asia,162.0,60.0
Asia,170.0,55.0
Asia,160.0,58.0
Asia,178.0,65.0
Asia,175.0,74.0
Asia,167.0,65.0
Asia,172.0,65.0
Asia,168.0,72.0
Asia,179.0,91.0
Asia,175.0,68.0
Asia,169.0,65.0
Asia,182.0,60.0
Asia,170.0,68.0
Asia,172.0,76.0
Asia,173.0,71.0
Asia,162.0,61.0
Asia,172.0,70.0
Asia,174.0,69.0
Asia,160.0,61.0
Asia,165.0,60.0
Asia,172.0,67.0
Asia,178.0,72.0
Asia,174.0,60.0
Asia,179.0,62.0
Asia,169.0,63.0
Asia,207.0,85.0
Asia,186.0,90.0
Asia,162.0,55.0
Asia,176.0,65.0
Asia,155.0,46.0
Asia,191.0,86.0
Asia,155.0,56.0
Asia,181.0,75.0
Asia,161.0,58.0
Asia,167.0,73.0
Asia,163.0,56.0
Asia,168.0,66.0
Asia,183.0,69.0
Asia,175.0,62.0
Asia,184.0,82.0
Asia,172.0,64.0
Asia,169.0,68.0
Asia,189.0,83.0
Asia,165.0,64.0
Asia,170.0,66.0
Asia,183.0,78.0
Asia,172.0,70.0
Asia,173.0,68.0
Asia,184.0,82.0
Asia,175.0,62.0
Asia,170.0,60.0
Asia,148.0,39.0
Asia,160.0,51.0
Asia,156.0,55.0
Asia,163.0,51.0
Asia,182.0,108.0
Asia,165.0,58.0
Asia,160.0,65.0
Asia,170.0,60.0
Asia,170.0,84.0
Asia,160.0,53.0
Asia,162.0,57.0
Asia,187.0,87.0
Asia,170.0,61.0
Asia,177.0,70.0
Asia,160.0,58.0
Asia,172.0,62.0
Asia,175.0,79.0
Asia,174.0,65.0
Asia,169.0,63.0
Asia,171.0,62.0
Asia,173.0,86.0
Asia,175.0,69.0
Asia,158.0,50.0
Asia,186.0,65.0
Asia,178.0,60.0
Asia,165.0,58.0
Asia,190.0,96.0
Asia,173.0,65.0
Asia,180.0,75.0
Asia,173.0,75.0
Asia,177.0,68.0
Asia,179.0,77.0
Asia,170.0,51.0
Asia,180.0,65.0
Asia,178.0,55.0
Asia,175.0,54.0
Asia,182.0,80.0
Asia,175.0,58.0
Asia,166.0,63.0
Asia,169.0,62.0
Asia,160.0,58.0
Asia,185.0,85.0
Asia,171.0,56.0
Asia,179.0,69.0
Asia,177.0,74.0
Asia,160.0,51.0
Asia,166.0,60.0
Asia,155.0,50.0
Asia,183.0,70.0
Asia,175.0,70.0
Asia,169.0,76.0
Asia,160.0,56.0
Asia,167.0,56.0
Asia,163.0,56.0
Asia,185.0,87.0
Asia,176.0,58.0
Asia,165.0,62.0
Asia,160.0,52.0
Asia,160.0,63.0
Asia,176.0,66.0
Asia,179.0,73.0
Asia,198.0,96.0
Asia,184.0,70.0
Asia,185.0,80.0
Asia,165.0,59.0
Asia,162.0,45.0
Asia,164.0,53.0
Asia,185.0,84.0
Asia,160.0,59.0
Asia,171.0,74.0
Asia,162.0,50.0
Asia,175.0,73.0
Asia,163.0,68.0
Asia,173.0,58.0
Asia,177.0,60.0
Asia,169.0,63.0
Asia,172.0,68.0
Asia,157.0,53.0
Asia,171.0,58.0
Asia,166.0,56.0
Asia,170.0,60.0
Asia,171.0,64.0
Asia,175.0,72.0
Asia,191.0,125.0
Asia,164.0,56.0
Asia,170.0,56.0
Asia,171.0,60.0
Asia,172.0,57.0
Asia,168.0,67.0
Asia,185.0,80.0
Asia,166.0,66.0
Asia,173.0,73.0
Asia,167.0,56.0
Asia,160.0,53.0
Asia,162.0,58.0
Asia,160.0,60.0
Asia,168.0,62.0
Asia,164.0,55.0
Asia,183.0,73.0
Asia,167.0,60.0
Asia,165.0,75.0
Asia,180.0,100.0
Asia,176.0,70.0
Asia,170.0,70.0
Asia,178.0,70.0
Asia,167.0,60.0
Asia,170.0,68.0
Asia,178.0,75.0
Asia,192.0,54.0
Asia,165.0,68.0
Asia,180.0,92.0
Asia,181.0,70.0
Asia,173.0,58.0
Asia,180.0,70.0
Asia,159.0,57.0
Asia,178.0,70.0
Asia,164.0,55.0
Asia,183.0,78.0
Asia,165.0,56.0
Asia,155.0,44.0
Asia,164.0,50.0
Asia,178.0,93.0
Asia,178.0,69.0
Asia,178.0,120.0
Asia,157.0,46.0
Asia,158.0,52.0
Asia,175.0,71.0
Asia,175.0,65.0
Asia,168.0,65.0
Asia,166.0,65.0
Asia,157.0,46.0
Asia,156.0,58.0
Asia,185.0,80.0
Asia,178.0,70.0
Asia,183.0,73.0
Asia,179.0,77.0
Asia,155.0,75.0
Asia,174.0,77.0
Asia,176.0,67.0
Asia,160.0,53.0
Asia,179.0,75.0
Asia,180.0,81.0
Asia,162.0,49.0
Asia,170.0,72.0
Asia,170.0,49.0
Asia,175.0,64.0
Asia,163.0,63.0
Asia,153.0,54.0
Asia,160.0,50.0
Asia,160.0,49.0
Asia,157.0,70.0
Asia,197.0,83.0
Asia,178.0,73.0
Asia,161.0,51.0
Asia,170.0,70.0
Asia,177.0,64.0
Asia,162.0,50.0
Asia,165.0,47.0
Asia,161.0,53.0
Asia,177.0,80.0
Asia,180.0,74.0
Asia,166.0,62.0
Asia,179.0,65.0
Asia,170.0,65.0
Asia,174.0,67.0
Asia,171.0,72.0
Asia,174.0,63.0
Asia,162.0,52.0
Asia,165.0,58.0
Asia,178.0,68.0
Asia,163.0,65.0
Asia,153.0,45.0
Asia,180.0,87.0
Asia,170.0,70.0
Asia,181.0,82.0
Asia,160.0,58.0
Asia,180.0,60.0
Asia,170.0,55.0
Asia,165.0,52.0
Asia,168.0,63.0
Asia,175.0,67.0
Asia,166.0,63.0
Asia,175.0,93.0
Asia,165.0,58.0
Asia,178.0,75.0
Asia,178.0,65.0
Asia,173.0,79.0
Asia,177.0,77.0
Asia,168.0,57.0
Asia,169.0,69.0
Asia,175.0,58.0
Asia,180.0,80.0
Asia,160.0,52.0
Asia,188.0,83.0
Asia,165.0,65.0
Asia,178.0,100.0
Asia,174.0,71.0
Asia,178.0,68.0
Asia,142.0,33.0
Asia,174.0,68.0
Asia,180.0,67.0
Asia,178.0,68.0
Asia,176.0,62.0
Asia,160.0,50.0
Asia,167.0,54.0
Asia,161.0,45.0
Asia,146.0,39.0
Asia,175.0,73.0
Asia,182.0,90.0
Asia,193.0,96.0
Asia,170.0,68.0
Asia,160.0,60.0
Asia,150.0,54.0
Asia,159.0,51.0
Asia,186.0,96.0
Asia,176.0,80.0
Asia,176.0,59.0
Asia,185.0,76.0
Asia,167.0,63.0
Asia,175.0,80.0
Asia,175.0,65.0
Asia,172.0,61.0
Asia,163.0,52.0
Asia,166.0,51.0
Asia,170.0,68.0
Asia,158.0,51.0
Asia,162.0,58.0
Asia,163.0,60.0
Asia,177.0,75.0
Asia,175.0,69.0
Asia,188.0,79.0
Asia,168.0,64.0
Asia,177.0,64.0
Asia,170.0,72.0
Asia,155.0,40.0
Asia,180.0,71.0
Asia,168.0,63.0
Asia,170.0,51.0
Asia,170.0,61.0
Asia,183.0,73.0
Asia,169.0,57.0
Asia,176.0,60.0
Asia,172.0,65.0
Asia,170.0,87.0
Asia,192.0,110.0
Asia,166.0,68.0
Asia,163.0,57.0
Asia,170.0,65.0
Asia,155.0,45.0
Asia,175.0,65.0
Asia,166.0,54.0
Asia,171.0,63.0
Asia,178.0,63.0
Asia,175.0,57.0
Asia,179.0,74.0
Asia,163.0,63.0
Asia,172.0,60.0
Asia,176.0,72.0
Asia,177.0,90.0
Asia,189.0,64.0
Asia,160.0,60.0
Asia,169.0,67.0
Asia,156.0,60.0
Asia,175.0,75.0
Asia,158.0,48.0
Asia,166.0,64.0
Asia,178.0,86.0
Asia,166.0,60.0
Asia,171.0,68.0
Asia,167.0,60.0
Asia,170.0,65.0
Asia,158.0,51.0
Asia,160.0,50.0
Asia,174.0,67.0
Asia,170.0,88.0
Asia,158.0,53.0
Asia,157.0,52.0
Asia,167.0,50.0
Asia,160.0,60.0
Asia,171.0,63.0
Asia,178.0,83.0
Asia,182.0,77.0
Asia,161.0,52.0
Asia,185.0,75.0
Asia,165.0,58.0
Asia,170.0,61.0
Asia,160.0,52.0
Asia,180.0,80.0
Asia,156.0,58.0
Asia,189.0,80.0
Asia,183.0,70.0
Asia,182.0,71.0
Asia,161.0,63.0
Asia,164.0,57.0
Asia,181.0,77.0
Asia,163.0,54.0
Asia,181.0,85.0
Asia,157.0,63.0
Asia,170.0,59.0
Asia,180.0,73.0
Asia,157.0,52.0
Asia,160.0,58.0
Asia,156.0,48.0
Asia,170.0,60.0
Asia,160.0,47.0
Asia,170.0,72.0
Asia,167.0,59.0
Asia,165.0,68.0
Asia,157.0,45.0
Asia,160.0,50.0
Asia,168.0,55.0
Asia,170.0,74.0
Asia,184.0,80.0
Asia,174.0,77.0
Asia,156.0,52.0
Asia,178.0,67.0
Asia,173.0,60.0
Asia,165.0,60.0
Asia,164.0,61.0
Asia,164.0,60.0
Asia,163.0,64.0
Asia,178.0,66.0
Asia,178.0,66.0
Asia,172.0,60.0
Asia,168.0,59.0
Asia,172.0,60.0
Asia,180.0,125.0
Asia,168.0,62.0
Asia,152.0,56.0
Asia,182.0,76.0
Asia,165.0,85.0
Asia,152.0,49.0
Asia,175.0,75.0
Asia,164.0,54.0
Asia,168.0,50.0
Asia,175.0,63.0
Asia,168.0,62.0
Asia,171.0,83.0
Asia,196.0,93.0
Asia,165.0,48.0
Asia,181.0,100.0
Asia,190.0,117.0
Asia,174.0,64.0
Asia,179.0,77.0
Asia,179.0,77.0
Asia,182.0,74.0
Asia,173.0,68.0
Asia,168.0,62.0
Asia,177.0,71.0
Asia,188.0,128.0
Asia,167.0,62.0
Asia,150.0,45.0
Asia,165.0,54.0
Asia,172.0,72.0
Asia,183.0,78.0
Asia,191.0,65.0
Asia,183.0,84.0
Asia,178.0,72.0
Asia,158.0,43.0
Asia,179.0,73.0
Asia,168.0,60.0
Asia,160.0,63.0
Asia,173.0,78.0
Asia,180.0,90.0
Asia,163.0,48.0
Asia,170.0,65.0
Asia,175.0,65.0
Asia,173.0,70.0
Asia,172.0,68.0
Asia,175.0,74.0
