Continent,Height,Weight
Oceania,186.0,76.0
Oceania,164.0,56.0
Oceania,157.0,48.0
Oceania,165.0,59.0
Oceania,157.0,53.0
Oceania,209.0,118.0
Oceania,165.0,61.0
Oceania,180.0,90.0
Oceania,170.0,66.0
Oceania,180.0,65.0
Oceania,180.0,80.0
Oceania,198.0,94.0
Oceania,178.0,60.0
Oceania,183.0,80.0
Oceania,170.0,66.0
Oceania,177.0,57.0
Oceania,173.0,93.0
Oceania,174.0,73.0
Oceania,170.0,83.0
Oceania,178.0,79.0
Oceania,177.0,60.0
Oceania,170.0,70.0
Oceania,192.0,93.0
Oceania,185.0,80.0
Oceania,193.0,91.0
Oceania,180.0,73.0
Oceania,185.0,78.0
Oceania,186.0,79.0
Oceania,175.0,77.0
Oceania,187.0,88.0
Oceania,181.0,70.0
Oceania,196.0,95.0
Oceania,200.0,102.0
Oceania,158.0,59.0
Oceania,172.0,68.0
Oceania,185.0,84.0
Oceania,184.0,78.0
Oceania,168.0,68.0
Oceania,175.0,65.0
Oceania,183.0,83.0
Oceania,182.0,66.0
Oceania,181.0,83.0
Oceania,194.0,98.0
Oceania,180.0,75.0
Oceania,191.0,96.0
Oceania,191.0,75.0
Oceania,177.0,76.0
Oceania,165.0,63.0
Oceania,184.0,84.0
Oceania,190.0,91.0
Oceania,162.0,54.0
Oceania,193.0,84.0
Oceania,180.0,72.0
Oceania,168.0,68.0
Oceania,163.0,63.0
Oceania,190.0,91.0
Oceania,172.0,68.0
Oceania,173.0,66.0
Oceania,186.0,81.0
Oceania,181.0,68.0
Oceania,197.0,101.0
Oceania,183.0,98.0
Oceania,178.0,100.0
Oceania,196.0,88.0
Oceania,196.0,95.0
Oceania,174.0,65.0
Oceania,165.0,75.0
Oceania,195.0,100.0
Oceania,170.0,62.0
Oceania,174.0,74.0
Oceania,173.0,75.0
Oceania,178.0,70.0
Oceania,180.0,78.0
Oceania,183.0,76.0
Oceania,162.0,49.0
Oceania,193.0,115.0
Oceania,176.0,70.0
Oceania,212.0,106.0
Oceania,179.0,65.0
Oceania,174.0,75.0
Oceania,188.0,128.0
Oceania,191.0,99.0
Oceania,159.0,51.0
Oceania,184.0,76.0
Oceania,171.0,65.0
Oceania,198.0,94.0
Oceania,187.0,81.0
Oceania,166.0,57.0
Oceania,183.0,72.0
Oceania,178.0,88.0
Oceania,170.0,61.0
Oceania,188.0,86.0
Oceania,182.0,82.0
Oceania,182.0,83.0
Oceania,170.0,65.0
Oceania,180.0,89.0
Oceania,194.0,115.0
Oceania,180.0,84.0
Oceania,175.0,62.0
Oceania,170.0,82.0
Oceania,185.0,81.0
Oceania,181.0,68.0
Oceania,164.0,63.0
Oceania,183.0,86.0
Oceania,183.0,84.0
Oceania,187.0,111.0
Oceania,166.0,64.0
Oceania,176.0,53.0
Oceania,191.0,87.0
Oceania,179.0,73.0
Oceania,180.0,77.0
Oceania,165.0,55.0
Oceania,175.0,65.0
Oceania,185.0,85.0
Oceania,185.0,89.0
Oceania,179.0,81.0
Oceania,180.0,80.0
Oceania,177.0,73.0
Oceania,183.0,50.0
Oceania,174.0,65.0
Oceania,177.0,68.0
Oceania,175.0,60.0
Oceania,163.0,69.0
Oceania,176.0,75.0
Oceania,168.0,55.0
Oceania,172.0,66.0
Oceania,174.0,64.0
Oceania,169.0,66.0
Oceania,183.0,81.0
Oceania,160.0,68.0
Oceania,175.0,68.0
Oceania,174.0,69.0
Oceania,175.0,65.0
Oceania,174.0,65.0
Oceania,175.0,63.0
Oceania,175.0,66.0
Oceania,190.0,77.0
Oceania,176.0,72.0
Oceania,187.0,83.0
Oceania,175.0,70.0
Oceania,178.0,76.0
Oceania,178.0,78.0
Oceania,167.0,66.0
Oceania,165.0,57.0
Oceania,171.0,60.0
Oceania,175.0,73.0
Oceania,162.0,56.0
Oceania,170.0,88.0
Oceania,175.0,82.0
Oceania,167.0,80.0
Oceania,161.0,54.0
Oceania,184.0,83.0
Oceania,176.0,69.0
Oceania,162.0,66.0
Oceania,168.0,54.0
Oceania,182.0,68.0
Oceania,186.0,80.0
Oceania,164.0,60.0
Oceania,175.0,71.0
Oceania,184.0,90.0
Oceania,178.0,74.0
Oceania,190.0,74.0
Oceania,185.0,82.0
Oceania,188.0,74.0
Oceania,160.0,55.0
Oceania,178.0,77.0
Oceania,187.0,78.0
Oceania,178.0,90.0
Oceania,184.0,130.0
Oceania,188.0,70.0
Oceania,187.0,98.0
Oceania,175.0,68.0
Oceania,170.0,62.0
Oceania,167.0,58.0
Oceania,171.0,72.0
Oceania,167.0,65.0
Oceania,174.0,61.0
Oceania,188.0,85.0
Oceania,182.0,79.0
Oceania,164.0,64.0
Oceania,174.0,64.0
Oceania,180.0,115.0
Oceania,182.0,82.0
Oceania,178.0,125.0
Oceania,161.0,65.0
Oceania,165.0,53.0
Oceania,182.0,76.0
Oceania,188.0,90.0
Oceania,160.0,56.0
Oceania,149.0,58.0
Oceania,160.0,68.0
Oceania,174.0,57.0
Oceania,177.0,71.0
Oceania,170.0,48.0
Oceania,189.0,78.0
Oceania,165.0,61.0
Oceania,204.0,95.0
Oceania,179.0,85.0
Oceania,189.0,77.0
Oceania,176.0,78.0
Oceania,170.0,52.0
Oceania,194.0,92.0
Oceania,185.0,75.0
Oceania,193.0,103.0
Oceania,163.0,60.0
Oceania,182.0,73.0
Oceania,191.0,85.0
Oceania,171.0,77.0
Oceania,165.0,64.0
Oceania,174.0,70.0
Oceania,189.0,123.0
Oceania,177.0,72.0
Oceania,160.0,48.0
Oceania,191.0,98.0
Oceania,172.0,71.0
Oceania,173.0,69.0
Oceania,178.0,75.0
Oceania,179.0,71.0
Oceania,168.0,73.0
Oceania,177.0,87.0
Oceania,163.0,62.0
Oceania,173.0,60.0
Oceania,161.0,71.0
Oceania,183.0,99.0
Oceania,183.0,68.0
Oceania,194.0,94.0
Oceania,180.0,72.0
Oceania,173.0,64.0
Oceania,201.0,105.0
Oceania,176.0,69.0
Oceania,177.0,71.0
Oceania,186.0,85.0
Oceania,167.0,53.0
Oceania,185.0,77.0
Oceania,181.0,75.0
Oceania,168.0,75.0
Oceania,192.0,93.0
Oceania,170.0,65.0
Oceania,180.0,67.0
Oceania,189.0,85.0
Oceania,159.0,64.0
Oceania,179.0,65.0
Oceania,172.0,60.0
Oceania,168.0,56.0
Oceania,158.0,51.0
Oceania,180.0,75.0
Oceania,175.0,81.0
Oceania,171.0,58.0
Oceania,175.0,78.0
Oceania,160.0,48.0
Oceania,168.0,60.0
Oceania,174.0,70.0
Oceania,167.0,60.0
Oceania,188.0,90.0
Oceania,182.0,78.0
Oceania,167.0,64.0
Oceania,179.0,73.0
Oceania,163.0,61.0
Oceania,186.0,80.0
Oceania,165.0,59.0
Oceania,189.0,103.0
Oceania,185.0,100.0
Oceania,181.0,78.0
Oceania,163.0,57.0
Oceania,192.0,95.0
Oceania,159.0,54.0
Oceania,175.0,67.0
Oceania,181.0,77.0
Oceania,175.0,77.0
Oceania,165.0,63.0
Oceania,164.0,60.0
Oceania,176.0,65.0
Oceania,191.0,88.0
Oceania,186.0,88.0
Oceania,199.0,78.0
Oceania,169.0,60.0
Oceania,175.0,64.0
Oceania,180.0,74.0
Oceania,181.0,80.0
Oceania,172.0,62.0
Oceania,181.0,71.0
Oceania,183.0,87.0
Oceania,157.0,47.0
Oceania,175.0,71.0
Oceania,166.0,60.0
Oceania,182.0,72.0
Oceania,191.0,92.0
Oceania,188.0,83.0
Oceania,185.0,80.0
Oceania,179.0,98.0
Oceania,193.0,84.0
Oceania,170.0,63.0
Oceania,175.0,63.0
Oceania,171.0,59.0
Oceania,180.0,73.0
Oceania,184.0,83.0
Oceania,180.0,75.0
Oceania,172.0,67.0
Oceania,183.0,89.0
Oceania,175.0,63.0
Oceania,194.0,85.0
Oceania,177.0,89.0
Oceania,187.0,105.0
Oceania,179.0,66.0
Oceania,188.0,83.0
Oceania,167.0,52.0
Oceania,185.0,87.0
Oceania,180.0,62.0
Oceania,200.0,100.0
Oceania,164.0,56.0
Oceania,178.0,62.0
Oceania,173.0,67.0
Oceania,176.0,92.0
Oceania,183.0,76.0
Oceania,185.0,89.0
Oceania,179.0,66.0
Oceania,196.0,88.0
Oceania,182.0,64.0
Oceania,182.0,100.0
Oceania,160.0,54.0
Oceania,176.0,65.0
Oceania,197.0,91.0
Oceania,157.0,52.0
Oceania,172.0,67.0
Oceania,173.0,68.0
Oceania,173.0,72.0
Oceania,188.0,122.0
Oceania,160.0,72.0
Oceania,189.0,92.0
Oceania,160.0,61.0
Oceania,172.0,69.0
Oceania,171.0,62.0
Oceania,165.0,59.0
Oceania,194.0,91.0
Oceania,184.0,77.0
Oceania,167.0,58.0
Oceania,183.0,85.0
Oceania,155.0,38.0
Oceania,176.0,74.0
Oceania,175.0,75.0
Oceania,175.0,69.0
Oceania,175.0,68.0
Oceania,178.0,63.0
Oceania,170.0,63.0
Oceania,191.0,89.0
Oceania,167.0,59.0
Oceania,157.0,55.0
Oceania,182.0,80.0
Oceania,183.0,74.0
Oceania,166.0,56.0
Oceania,174.0,69.0
Oceania,185.0,75.0
Oceania,175.0,81.0
Oceania,168.0,53.0
Oceania,164.0,58.0
Oceania,175.0,73.0
Oceania,171.0,60.0
Oceania,185.0,145.0
Oceania,158.0,75.0
Oceania,172.0,76.0
Oceania,181.0,71.0
Oceania,177.0,76.0
Oceania,160.0,51.0
Oceania,172.0,73.0
Oceania,179.0,72.0
Oceania,177.0,68.0
Oceania,166.0,61.0
Oceania,169.0,58.0
Oceania,201.0,96.0
Oceania,184.0,76.0
Oceania,189.0,79.0
Oceania,178.0,67.0
Oceania,179.0,66.0
Oceania,177.0,75.0
Oceania,171.0,52.0
Oceania,190.0,87.0
Oceania,192.0,90.0
Oceania,172.0,60.0
Oceania,174.0,62.0
Oceania,171.0,56.0
Oceania,163.0,51.0
Oceania,184.0,83.0
Oceania,170.0,65.0
Oceania,170.0,77.0
Oceania,181.0,68.0
Oceania,169.0,78.0
Oceania,193.0,96.0
Oceania,178.0,62.0
Oceania,190.0,95.0
Oceania,199.0,85.0
Oceania,191.0,88.0
Oceania,181.0,72.0
Oceania,189.0,90.0
Oceania,183.0,106.0
Oceania,189.0,118.0
Oceania,172.0,58.0
Oceania,175.0,68.0
Oceania,183.0,80.0
Oceania,173.0,57.0
Oceania,193.0,89.0
Oceania,190.0,84.0
Oceania,175.0,58.0
Oceania,165.0,60.0
Oceania,183.0,81.0
Oceania,195.0,85.0
Oceania,171.0,82.0
Oceania,190.0,92.0
Oceania,187.0,80.0
Oceania,175.0,67.0
Oceania,190.0,86.0
Oceania,157.0,58.0
Oceania,175.0,79.0
Oceania,162.0,54.0
Oceania,174.0,78.0
Oceania,182.0,79.0
Oceania,189.0,95.0
Oceania,175.0,65.0
Oceania,176.0,64.0
Oceania,183.0,80.0
Oceania,193.0,87.0
Oceania,180.0,80.0
Oceania,167.0,60.0
Oceania,165.0,67.0
Oceania,187.0,80.0
Oceania,156.0,50.0
Oceania,163.0,62.0
Oceania,175.0,62.0
Oceania,183.0,86.0
Oceania,182.0,78.0
Oceania,186.0,86.0
Oceania,177.0,76.0
Oceania,186.0,87.0
Oceania,174.0,91.0
Oceania,183.0,80.0
Oceania,184.0,77.0
Oceania,188.0,73.0
Oceania,177.0,67.0
Oceania,193.0,91.0
Oceania,190.0,95.0
Oceania,180.0,65.0
Oceania,181.0,73.0
Oceania,154.0,54.0
Oceania,166.0,58.0
Oceania,176.0,76.0
Oceania,188.0,77.0
Oceania,179.0,73.0
Oceania,176.0,73.0
Oceania,174.0,64.0
Oceania,183.0,71.0
Oceania,185.0,78.0
Oceania,182.0,53.0
Oceania,171.0,59.0
Oceania,192.0,93.0
Oceania,165.0,59.0
Oceania,187.0,85.0
Oceania,179.0,76.0
Oceania,182.0,100.0
Oceania,178.0,72.0
Oceania,182.0,76.0
Oceania,172.0,92.0
Oceania,180.0,69.0
Oceania,185.0,85.0
Oceania,178.0,71.0
Oceania,187.0,67.0
Oceania,173.0,84.0
Oceania,179.0,84.0
Oceania,167.0,60.0
Oceania,171.0,71.0
Oceania,185.0,95.0
Oceania,196.0,95.0
Oceania,170.0,53.0
Oceania,206.0,93.0
Oceania,175.0,76.0
Oceania,155.0,45.0
Oceania,180.0,70.0
Oceania,188.0,88.0
Oceania,173.0,78.0
Oceania,177.0,82.0
Oceania,178.0,72.0
Oceania,189.0,86.0
Oceania,182.0,72.0
Oceania,160.0,54.0
Oceania,175.0,67.0
Oceania,173.0,68.0
Oceania,168.0,61.0
Oceania,172.0,72.0
Oceania,167.0,62.0
Oceania,180.0,74.0
Oceania,183.0,81.0
Oceania,183.0,70.0
Oceania,178.0,79.0
Oceania,172.0,75.0
Oceania,196.0,88.0
Oceania,168.0,69.0
Oceania,184.0,78.0
Oceania,157.0,56.0
Oceania,184.0,73.0
Oceania,172.0,69.0
Oceania,174.0,70.0
Oceania,175.0,69.0
Oceania,182.0,78.0
Oceania,177.0,70.0
Oceania,178.0,67.0
Oceania,172.0,73.0
Oceania,181.0,84.0
Oceania,185.0,85.0
Oceania,179.0,71.0
Oceania,183.0,76.0
Oceania,171.0,73.0
Oceania,180.0,64.0
Oceania,164.0,53.0
Oceania,190.0,84.0
Oceania,174.0,60.0
Oceania,195.0,78.0
Oceania,194.0,105.0
Oceania,169.0,55.0
Oceania,192.0,91.0
Oceania,196.0,96.0
Oceania,157.0,52.0
Oceania,193.0,100.0
Oceania,174.0,68.0
Oceania,167.0,51.0
Oceania,179.0,66.0
Oceania,162.0,62.0
Oceania,200.0,92.0
Oceania,187.0,77.0
Oceania,184.0,64.0
Oceania,177.0,75.0
Oceania,192.0,84.0
Oceania,190.0,82.0
Oceania,188.0,85.0
Oceania,162.0,62.0
Oceania,182.0,80.0
Oceania,168.0,63.0
Oceania,180.0,74.0
Oceania,193.0,74.0
Oceania,175.0,73.0
Oceania,181.0,82.0
Oceania,171.0,63.0
Oceania,172.0,67.0
Oceania,176.0,85.0
Oceania,198.0,96.0
Oceania,167.0,55.0
Oceania,177.0,73.0
Oceania,204.0,86.0
Oceania,175.0,73.0
Oceania,175.0,67.0
Oceania,188.0,87.0
Oceania,183.0,86.0
Oceania,171.0,50.0
Oceania,172.0,63.0
Oceania,191.0,84.0
Oceania,180.0,76.0
Oceania,180.0,74.0
Oceania,180.0,82.0
Oceania,162.0,58.0
Oceania,176.0,69.0
Oceania,170.0,66.0
Oceania,179.0,75.0
Oceania,163.0,65.0
Oceania,178.0,62.0
Oceania,182.0,76.0
Oceania,173.0,95.0
Oceania,193.0,90.0
Oceania,162.0,58.0
Oceania,176.0,88.0
Oceania,183.0,75.0
Oceania,167.0,51.0
Oceania,180.0,72.0
Oceania,170.0,56.0
Oceania,169.0,63.0
Oceania,173.0,58.0
Oceania,167.0,62.0
Oceania,170.0,65.0
Oceania,165.0,52.0
Oceania,164.0,53.0
Oceania,178.0,68.0
Oceania,163.0,59.0
Oceania,172.0,64.0
Oceania,179.0,63.0
Oceania,191.0,96.0
Oceania,173.0,55.0
Oceania,176.0,75.0
Oceania,172.0,74.0
Oceania,184.0,75.0
Oceania,150.0,42.0
Oceania,184.0,75.0
Oceania,174.0,64.0
Oceania,173.0,72.0
Oceania,191.0,94.0
Oceania,179.0,66.0
Oceania,158.0,56.0
Oceania,169.0,56.0
Oceania,182.0,80.0
Oceania,177.0,63.0
Oceania,183.0,73.0
Oceania,185.0,71.0
Oceania,173.0,63.0
Oceania,175.0,70.0
Oceania,186.0,125.0
Oceania,174.0,70.0
Oceania,175.0,71.0
Oceania,178.0,72.0
Oceania,176.0,78.0
Oceania,167.0,66.0
Oceania,189.0,80.0
Oceania,182.0,77.0
Oceania,199.0,100.0
Oceania,175.0,67.0
Oceania,196.0,92.0
Oceania,182.0,80.0
Oceania,170.0,64.0
Oceania,172.0,72.0
Oceania,163.0,58.0
Oceania,198.0,97.0
Oceania,187.0,86.0
Oceania,161.0,55.0
Oceania,178.0,57.0
Oceania,183.0,73.0
Oceania,176.0,68.0
Oceania,186.0,78.0
Oceania,198.0,115.0
Oceania,187.0,89.0
Oceania,182.0,76.0
Oceania,185.0,99.0
Oceania,176.0,72.0
Oceania,167.0,55.0
Oceania,192.0,92.0
Oceania,178.0,74.0
Oceania,187.0,76.0
Oceania,185.0,83.0
Oceania,169.0,75.0
Oceania,178.0,71.0
Oceania,170.0,60.0
Oceania,190.0,95.0
Oceania,182.0,75.0
Oceania,168.0,53.0
Oceania,162.0,63.0
Oceania,180.0,90.0
Oceania,198.0,91.0
Oceania,183.0,102.0
Oceania,159.0,56.0
Oceania,175.0,68.0
Oceania,164.0,48.0
Oceania,166.0,60.0
Oceania,177.0,68.0
Oceania,181.0,77.0
Oceania,174.0,64.0
Oceania,157.0,55.0
Oceania,183.0,89.0
Oceania,167.0,64.0
Oceania,180.0,73.0
Oceania,179.0,74.0
Oceania,186.0,86.0
Oceania,192.0,103.0
Oceania,165.0,57.0
Oceania,160.0,59.0
Oceania,163.0,52.0
Oceania,157.0,57.0
Oceania,178.0,71.0
Oceania,167.0,74.0
Oceania,170.0,77.0
Oceania,183.0,80.0
Oceania,160.0,50.0
Oceania,184.0,87.0
Oceania,165.0,54.0
Oceania,156.0,52.0
Oceania,188.0,88.0
Oceania,176.0,69.0
Oceania,181.0,67.0
Oceania,171.0,75.0
Oceania,176.0,70.0
Oceania,190.0,78.0
Oceania,170.0,56.0
Oceania,183.0,80.0
Oceania,180.0,67.0
Oceania,186.0,73.0
Oceania,176.0,72.0
Oceania,173.0,63.0
Oceania,165.0,68.0
Oceania,177.0,72.0
Oceania,187.0,80.0
Oceania,184.0,90.0
Oceania,187.0,95.0
Oceania,179.0,70.0
Oceania,190.0,75.0
Oceania,182.0,75.0
Oceania,197.0,96.0
Oceania,170.0,62.0
Oceania,182.0,95.0
Oceania,180.0,82.0
Oceania,185.0,96.0
Oceania,178.0,72.0
Oceania,180.0,74.0
Oceania,184.0,81.0
Oceania,158.0,49.0
Oceania,182.0,78.0
Oceania,175.0,60.0
Oceania,176.0,63.0
Oceania,153.0,57.0
Oceania,183.0,92.0
Oceania,174.0,60.0
Oceania,168.0,60.0
Oceania,188.0,85.0
Oceania,182.0,75.0
Oceania,178.0,109.0
Oceania,195.0,70.0
Oceania,178.0,68.0
Oceania,186.0,77.0
Oceania,167.0,68.0
Oceania,173.0,56.0
Oceania,183.0,86.0
Oceania,195.0,94.0
Oceania,188.0,80.0
Oceania,165.0,58.0
Oceania,178.0,65.0
Oceania,175.0,71.0
Oceania,187.0,91.0
Oceania,170.0,68.0
Oceania,160.0,50.0
Oceania,176.0,85.0
Oceania,170.0,62.0
Oceania,180.0,68.0
Oceania,171.0,64.0
Oceania,178.0,69.0
Oceania,184.0,70.0
Oceania,184.0,70.0
Oceania,162.0,56.0
Oceania,212.0,115.0
Oceania,165.0,55.0
Oceania,183.0,90.0
Oceania,178.0,75.0
Oceania,173.0,73.0
Oceania,178.0,66.0
Oceania,165.0,83.0
Oceania,167.0,57.0
Oceania,174.0,57.0
Oceania,194.0,92.0
Oceania,186.0,77.0
Oceania,174.0,88.0
Oceania,187.0,83.0
Oceania,159.0,48.0
Oceania,182.0,70.0
Oceania,179.0,68.0
Oceania,180.0,66.0
Oceania,162.0,57.0
Oceania,166.0,52.0
Oceania,163.0,62.0
Oceania,175.0,73.0
Oceania,163.0,57.0
Oceania,180.0,70.0
Oceania,165.0,54.0
Oceania,166.0,58.0
Oceania,174.0,53.0
Oceania,181.0,78.0
Oceania,168.0,60.0
Oceania,169.0,59.0
Oceania,171.0,75.0
Oceania,173.0,65.0
Oceania,178.0,72.0
Oceania,177.0,86.0
Oceania,172.0,61.0
Oceania,190.0,84.0
Oceania,170.0,55.0
Oceania,167.0,57.0
Oceania,180.0,80.0
Oceania,170.0,65.0
Oceania,185.0,74.0
Oceania,180.0,62.0
Oceania,165.0,63.0
Oceania,172.0,62.0
Oceania,170.0,65.0
Oceania,163.0,54.0
Oceania,180.0,68.0
Oceania,179.0,77.0
Oceania,170.0,57.0
Oceania,191.0,81.0
Oceania,183.0,87.0
Oceania,169.0,55.0
Oceania,180.0,68.0
Oceania,167.0,52.0
Oceania,170.0,67.0
Oceania,190.0,75.0
Oceania,161.0,51.0
Oceania,185.0,82.0
Oceania,164.0,56.0
Oceania,176.0,73.0
Oceania,165.0,63.0
Oceania,161.0,56.0
Oceania,174.0,67.0
Oceania,171.0,65.0
Oceania,196.0,91.0
Oceania,183.0,70.0
Oceania,180.0,62.0
Oceania,191.0,92.0
Oceania,187.0,82.0
Oceania,177.0,73.0
Oceania,160.0,57.0
Oceania,157.0,58.0
Oceania,180.0,80.0
Oceania,188.0,81.0
Oceania,178.0,82.0
Oceania,167.0,51.0
Oceania,183.0,74.0
Oceania,174.0,73.0
Oceania,170.0,61.0
Oceania,183.0,70.0
Oceania,179.0,72.0
Oceania,190.0,88.0
Oceania,180.0,80.0
Oceania,173.0,77.0
Oceania,161.0,60.0
Oceania,175.0,67.0
Oceania,175.0,64.0
Oceania,178.0,60.0
Oceania,184.0,80.0
Oceania,173.0,57.0
Oceania,208.0,98.0
Oceania,193.0,81.0
Oceania,177.0,84.0
Oceania,178.0,67.0
Oceania,180.0,60.0
Oceania,189.0,84.0
Oceania,177.0,64.0
Oceania,192.0,84.0
Oceania,185.0,86.0
Oceania,172.0,63.0
Oceania,161.0,57.0
Oceania,179.0,76.0
Oceania,180.0,76.0
Oceania,185.0,72.0
Oceania,164.0,83.0
Oceania,160.0,62.0
Oceania,190.0,82.0
Oceania,164.0,59.0
Oceania,165.0,54.0
Oceania,190.0,93.0
Oceania,179.0,80.0
Oceania,157.0,47.0
Oceania,181.0,85.0
Oceania,175.0,73.0
Oceania,173.0,60.0
Oceania,176.0,76.0
Oceania,165.0,62.0
Oceania,170.0,63.0
Oceania,178.0,74.0
Oceania,183.0,85.0
Oceania,163.0,56.0
Oceania,175.0,71.0
Oceania,172.0,58.0
Oceania,188.0,86.0
Oceania,168.0,59.0
Oceania,172.0,79.0
Oceania,185.0,70.0
Oceania,196.0,96.0
Oceania,179.0,76.0
Oceania,173.0,67.0
Oceania,162.0,58.0
Oceania,168.0,60.0
Oceania,164.0,65.0
Oceania,179.0,81.0
Oceania,192.0,85.0
Oceania,183.0,87.0
Oceania,183.0,82.0
Oceania,168.0,51.0
Oceania,190.0,75.0
Oceania,176.0,85.0
Oceania,163.0,58.0
Oceania,198.0,110.0
Oceania,169.0,67.0
Oceania,175.0,65.0
Oceania,168.0,56.0
Oceania,189.0,100.0
Oceania,177.0,73.0
Oceania,157.0,54.0
Oceania,163.0,68.0
Oceania,175.0,75.0
Oceania,180.0,78.0
Oceania,157.0,52.0
Oceania,160.0,48.0
Oceania,172.0,63.0
Oceania,182.0,73.0
Oceania,178.0,70.0
Oceania,175.0,74.0
Oceania,176.0,73.0
Oceania,167.0,69.0
Oceania,182.0,80.0
Oceania,184.0,87.0
Oceania,168.0,77.0
Oceania,181.0,86.0
Oceania,172.0,55.0
Oceania,203.0,91.0
Oceania,172.0,80.0
Oceania,178.0,74.0
Oceania,178.0,66.0
Oceania,181.0,63.0
Oceania,194.0,113.0
Oceania,190.0,105.0
Oceania,152.0,62.0
Oceania,165.0,57.0
Oceania,179.0,115.0
Oceania,164.0,71.0
Oceania,183.0,70.0
Oceania,187.0,80.0
Oceania,185.0,76.0
Oceania,169.0,67.0
Oceania,167.0,71.0
Oceania,173.0,74.0
Oceania,183.0,90.0
Oceania,177.0,73.0
Oceania,177.0,70.0
Oceania,183.0,73.0
Oceania,156.0,47.0
Oceania,165.0,70.0
Oceania,190.0,66.0
Oceania,162.0,51.0
Oceania,196.0,85.0
Oceania,172.0,66.0
Oceania,180.0,75.0
Oceania,185.0,75.0
Oceania,185.0,80.0
Oceania,163.0,56.0
Oceania,204.0,96.0
Oceania,188.0,79.0
Oceania,190.0,82.0
Oceania,185.0,78.0
Oceania,177.0,57.0
Oceania,157.0,60.0
Oceania,189.0,72.0
Oceania,170.0,60.0
Oceania,175.0,70.0
Oceania,172.0,58.0
Oceania,170.0,61.0
Oceania,186.0,77.0
Oceania,175.0,72.0
Oceania,185.0,95.0
Oceania,173.0,74.0
Oceania,178.0,80.0
Oceania,177.0,70.0
Oceania,184.0,80.0
Oceania,187.0,82.0
Oceania,186.0,75.0
Oceania,190.0,93.0
Oceania,183.0,86.0
Oceania,184.0,96.0
Oceania,178.0,74.0
Oceania,193.0,95.0
Oceania,180.0,71.0
Oceania,176.0,77.0
Oceania,180.0,75.0
Oceania,172.0,67.0
Oceania,178.0,68.0
Oceania,158.0,57.0
Oceania,179.0,76.0
Oceania,172.0,63.0
Oceania,180.0,76.0
Oceania,167.0,89.0
Oceania,181.0,95.0
Oceania,186.0,80.0
Oceania,195.0,90.0
Oceania,175.0,83.0
Oceania,165.0,65.0
Oceania,170.0,63.0
Oceania,174.0,70.0
Oceania,180.0,74.0
Oceania,183.0,72.0
Oceania,183.0,73.0
Oceania,183.0,92.0
Oceania,179.0,72.0
Oceania,177.0,80.0
Oceania,170.0,71.0
Oceania,163.0,50.0
Oceania,177.0,73.0
Oceania,174.0,82.0
Oceania,183.0,78.0
Oceania,193.0,110.0
Oceania,162.0,60.0
Oceania,156.0,69.0
Oceania,195.0,91.0
Oceania,176.0,80.0
Oceania,165.0,47.0
Oceania,180.0,62.0
Oceania,194.0,80.0
Oceania,182.0,65.0
Oceania,173.0,65.0
Oceania,184.0,78.0
Oceania,179.0,69.0
Oceania,157.0,51.0
Oceania,170.0,75.0
Oceania,155.0,49.0
Oceania,173.0,55.0
Oceania,193.0,90.0
Oceania,175.0,53.0
Oceania,165.0,59.0
Oceania,177.0,68.0
Oceania,172.0,68.0
Oceania,167.0,60.0
Oceania,180.0,60.0
Oceania,173.0,67.0
Oceania,197.0,92.0
Oceania,192.0,95.0
Oceania,185.0,87.0
Oceania,185.0,70.0
Oceania,178.0,76.0
Oceania,173.0,68.0
Oceania,190.0,90.0
Oceania,169.0,57.0
Oceania,168.0,62.0
Oceania,154.0,50.0
Oceania,170.0,60.0
Oceania,178.0,59.0
Oceania,194.0,89.0
Oceania,182.0,76.0
Oceania,185.0,73.0
Oceania,165.0,54.0
Oceania,180.0,94.0
Oceania,172.0,60.0
Oceania,188.0,94.0
Oceania,189.0,96.0
Oceania,168.0,68.0
Oceania,196.0,96.0
Oceania,173.0,67.0
Oceania,188.0,85.0
Oceania,173.0,83.0
Oceania,186.0,92.0
Oceania,173.0,64.0
Oceania,167.0,69.0
Oceania,183.0,67.0
Oceania,171.0,62.0
Oceania,165.0,54.0
Oceania,169.0,52.0
Oceania,185.0,90.0
Oceania,173.0,66.0
Oceania,172.0,74.0
Oceania,165.0,54.0
Oceania,164.0,57.0
Oceania,153.0,70.0
Oceania,167.0,85.0
Oceania,182.0,70.0
Oceania,175.0,62.0
Oceania,163.0,48.0
Oceania,170.0,103.0
Oceania,170.0,60.0
Oceania,167.0,60.0
Oceania,167.0,60.0
Oceania,175.0,66.0
Oceania,175.0,69.0
Oceania,180.0,90.0
Oceania,182.0,75.0
Oceania,198.0,125.0
Oceania,185.0,80.0
Oceania,178.0,62.0
Oceania,194.0,83.0
Oceania,189.0,86.0
Oceania,173.0,67.0
Oceania,168.0,54.0
Oceania,165.0,60.0
Oceania,186.0,75.0
Oceania,169.0,67.0
Oceania,178.0,75.0
Oceania,167.0,62.0
Oceania,172.0,75.0
Oceania,193.0,88.0
Oceania,172.0,62.0
Oceania,167.0,60.0
Oceania,174.0,68.0
Oceania,175.0,79.0
Oceania,183.0,68.0
Oceania,166.0,54.0
Oceania,165.0,58.0
Oceania,183.0,79.0
Oceania,183.0,154.0
Oceania,183.0,90.0
Oceania,180.0,74.0
Oceania,191.0,100.0
Oceania,182.0,85.0
