img_path,label,trend,layout,grouping,number-annotation
circular-radial-bar-chart_204.png,4,2,2,0,0
circular-radial-bar-chart_205.png,4,2,2,0,0
circular-radial-bar-chart_206.png,4,1,2,0,0
circular-radial-bar-chart_207.png,4,2,2,0,0
circular-radial-bar-chart_209.png,4,2,2,0,0
circular-radial-bar-chart_21.png,4,2,2,0,0
circular-radial-bar-chart_210.png,4,2,2,0,0
circular-radial-bar-chart_211.png,4,2,2,0,0
circular-radial-bar-chart_212.png,4,0,2,0,0
circular-radial-bar-chart_213.png,4,0,2,0,0
circular-radial-bar-chart_214.png,4,2,2,0,0
circular-radial-bar-chart_215.png,4,2,2,0,0
circular-radial-bar-chart_216.png,4,2,2,0,0
circular-radial-bar-chart_217.png,4,2,2,0,0
circular-radial-bar-chart_218.png,4,1,2,0,0
circular-radial-bar-chart_219.png,4,2,2,0,0
circular-radial-bar-chart_22.png,4,2,2,0,1
circular-radial-bar-chart_221.png,4,2,2,0,0
circular-radial-bar-chart_222.png,4,1,2,0,0
circular-radial-bar-chart_223.png,4,2,2,0,0
circular-radial-bar-chart_224.png,4,2,2,0,0
circular-radial-bar-chart_225.png,4,2,2,0,0
circular-radial-bar-chart_226.png,4,2,2,0,0
circular-radial-bar-chart_228.png,4,2,2,0,0
circular-radial-bar-chart_229.png,4,1,2,0,0
circular-radial-bar-chart_23.png,4,2,2,0,0
circular-radial-bar-chart_230.png,4,0,2,0,0
circular-radial-bar-chart_231.png,4,2,2,0,0
circular-radial-bar-chart_232.png,4,2,2,0,0
circular-radial-bar-chart_233.png,4,2,2,0,0
circular-radial-bar-chart_234.png,4,2,2,0,0
circular-radial-bar-chart_235.png,4,2,2,0,0
circular-radial-bar-chart_236.png,4,2,2,0,0
circular-radial-bar-chart_237.png,4,2,2,0,0
circular-radial-bar-chart_238.png,4,1,2,0,0
circular-radial-bar-chart_239.png,4,1,2,0,1
circular-radial-bar-chart_24.png,4,2,2,0,0
circular-radial-bar-chart_240.png,4,2,2,0,0
circular-radial-bar-chart_241.png,4,2,2,0,0
circular-radial-bar-chart_242.png,4,2,2,0,0
circular-radial-bar-chart_243.png,4,2,2,0,0
circular-radial-bar-chart_244.png,4,1,2,0,0
circular-radial-bar-chart_245.png,4,2,2,0,0
circular-radial-bar-chart_246.png,4,2,2,0,0
circular-radial-bar-chart_247.png,4,0,2,0,0
circular-radial-bar-chart_248.png,4,2,2,0,0
circular-radial-bar-chart_249.png,4,2,2,0,0
circular-radial-bar-chart_25.png,4,0,2,0,0
circular-radial-bar-chart_250.png,4,2,2,0,0
circular-radial-bar-chart_251.png,4,2,2,0,0
circular-radial-bar-chart_252.png,4,2,2,0,1
circular-radial-bar-chart_253.png,4,2,2,0,0
circular-radial-bar-chart_254.png,4,2,2,0,0
circular-radial-bar-chart_255.png,4,2,2,0,0
circular-radial-bar-chart_256.png,4,2,2,0,1
circular-radial-bar-chart_257.png,4,2,2,0,0
circular-radial-bar-chart_258.png,4,2,2,0,0
circular-radial-bar-chart_259.png,4,2,2,0,0
circular-radial-bar-chart_26.png,4,1,2,0,1
circular-radial-bar-chart_260.png,4,2,2,0,0
circular-radial-bar-chart_261.png,4,2,2,0,0
circular-radial-bar-chart_262.png,4,2,2,0,0
circular-radial-bar-chart_263.png,4,2,2,0,0
circular-radial-bar-chart_264.png,4,2,2,0,0
circular-radial-bar-chart_265.png,4,2,2,0,0
circular-radial-bar-chart_266.png,4,1,2,0,0
circular-radial-bar-chart_267.png,4,0,2,0,0
circular-radial-bar-chart_268.png,4,2,2,0,0
circular-radial-bar-chart_269.png,4,2,2,0,0
circular-radial-bar-chart_27.png,4,2,2,0,1
circular-radial-bar-chart_270.png,4,2,2,0,0
circular-radial-bar-chart_271.png,4,2,2,0,1
circular-radial-bar-chart_272.png,4,2,2,0,0
circular-radial-bar-chart_273.png,4,2,2,0,0
circular-radial-bar-chart_274.png,4,2,2,0,0
circular-radial-bar-chart_275.png,4,2,2,0,0
circular-radial-bar-chart_276.png,4,0,2,0,0
circular-radial-bar-chart_277.png,4,1,2,0,0
circular-radial-bar-chart_278.png,4,1,2,0,1
circular-radial-bar-chart_279.png,4,1,2,0,0
circular-radial-bar-chart_28.png,4,1,2,0,1
circular-radial-bar-chart_280.png,4,2,2,0,0
circular-radial-bar-chart_281.png,4,2,2,0,0
circular-radial-bar-chart_282.png,4,2,2,0,1
circular-radial-bar-chart_284.png,4,1,2,0,0
circular-radial-bar-chart_285.png,4,2,2,0,0
circular-radial-bar-chart_286.png,4,2,2,0,0
circular-radial-bar-chart_287.png,4,1,2,0,1
circular-radial-bar-chart_288.png,4,1,2,0,1
circular-radial-bar-chart_289.png,4,2,2,0,0
circular-radial-bar-chart_29.png,4,2,2,0,1
circular-radial-bar-chart_290.png,4,2,2,0,0
circular-radial-bar-chart_291.png,4,2,2,0,0
circular-radial-bar-chart_292.png,4,2,2,0,1
circular-radial-bar-chart_293.png,4,0,2,0,0
circular-radial-bar-chart_294.png,4,1,2,0,0
circular-radial-bar-chart_295.png,4,2,2,0,0
circular-radial-bar-chart_296.png,4,2,2,0,0
circular-radial-bar-chart_297.png,4,2,2,0,0
circular-radial-bar-chart_298.png,4,2,2,0,1
circular-radial-bar-chart_299.png,4,1,2,0,1
circular-radial-bar-chart_3.png,4,1,2,0,1
circular-radial-bar-chart_30.png,4,2,2,0,1
circular-radial-bar-chart_300.png,4,2,2,0,0
circular-radial-bar-chart_301.png,4,2,2,0,0
circular-radial-bar-chart_302.png,4,1,2,0,0
circular-radial-bar-chart_303.png,4,2,2,0,1
circular-radial-bar-chart_304.png,4,2,2,0,0
circular-radial-bar-chart_305.png,4,2,2,0,1
circular-radial-bar-chart_306.png,4,2,2,0,0
circular-radial-bar-chart_307.png,4,2,2,0,0
circular-radial-bar-chart_308.png,4,2,2,0,0
circular-radial-bar-chart_309.png,4,1,2,0,0
circular-radial-bar-chart_31.png,4,2,2,0,1
circular-radial-bar-chart_310.png,4,2,2,0,0
circular-radial-bar-chart_311.png,4,2,2,0,0
circular-radial-bar-chart_312.png,4,2,2,0,0
circular-radial-bar-chart_313.png,4,2,2,0,1
circular-radial-bar-chart_314.png,4,2,2,0,0
circular-radial-bar-chart_315.png,4,0,2,0,0
circular-radial-bar-chart_316.png,4,2,2,0,0
circular-radial-bar-chart_317.png,4,2,2,0,1
circular-radial-bar-chart_318.png,4,1,2,0,0
circular-radial-bar-chart_32.png,4,0,2,0,0
circular-radial-bar-chart_320.png,4,2,2,0,0
circular-radial-bar-chart_321.png,4,2,2,0,0
circular-radial-bar-chart_322.png,4,2,2,0,0
circular-radial-bar-chart_323.png,4,2,2,0,0
circular-radial-bar-chart_324.png,4,1,2,0,1
circular-radial-bar-chart_325.png,4,2,2,0,0
circular-radial-bar-chart_326.png,4,2,2,0,0
circular-radial-bar-chart_327.png,4,2,2,0,0
circular-radial-bar-chart_328.png,4,1,2,0,0
circular-radial-bar-chart_33.png,4,2,2,0,0
circular-radial-bar-chart_34.png,4,2,2,0,0
circular-radial-bar-chart_35.png,4,2,2,0,1
circular-radial-bar-chart_36.png,4,2,2,0,1
circular-radial-bar-chart_37.png,4,2,2,0,1
circular-radial-bar-chart_38.png,4,2,2,0,1
circular-radial-bar-chart_39.png,4,1,2,0,0
circular-radial-bar-chart_4.png,4,0,2,0,1
circular-radial-bar-chart_40.png,4,0,2,0,0
circular-radial-bar-chart_41.png,4,2,2,0,0
circular-radial-bar-chart_42.png,4,2,2,0,1
circular-radial-bar-chart_43.png,4,1,2,0,0
circular-radial-bar-chart_44.png,4,2,2,0,0
circular-radial-bar-chart_45.png,4,1,2,0,0
circular-radial-bar-chart_46.png,4,0,2,0,0
circular-radial-bar-chart_47.png,4,1,2,0,0
circular-radial-bar-chart_48.png,4,2,2,0,1
circular-radial-bar-chart_49.png,4,2,2,0,0
circular-radial-bar-chart_5.png,4,2,2,0,1
circular-radial-bar-chart_50.png,4,2,2,0,0
circular-radial-bar-chart_51.png,4,2,2,0,0
circular-radial-bar-chart_52.png,4,0,2,0,0
circular-radial-bar-chart_53.png,4,2,2,0,0
circular-radial-bar-chart_54.png,4,1,2,0,0
circular-radial-bar-chart_55.png,4,1,2,0,1
circular-radial-bar-chart_56.png,4,2,2,0,1
circular-radial-bar-chart_57.png,4,1,2,0,0
circular-radial-bar-chart_58.png,4,2,2,0,0
circular-radial-bar-chart_59.png,4,1,2,0,0
circular-radial-bar-chart_6.png,4,2,2,0,0
circular-radial-bar-chart_61.png,4,1,2,0,0
circular-radial-bar-chart_62.png,4,2,2,0,0
circular-radial-bar-chart_63.png,4,2,2,0,1
circular-radial-bar-chart_64.png,4,2,2,0,0
circular-radial-bar-chart_65.png,4,1,2,0,0
circular-radial-bar-chart_66.png,4,2,2,0,0
circular-radial-bar-chart_67.png,4,2,2,0,0
circular-radial-bar-chart_68.png,4,2,2,0,0
circular-radial-bar-chart_69.png,4,2,2,0,0
circular-radial-bar-chart_7.png,4,2,2,0,1
circular-radial-bar-chart_70.png,4,2,2,0,0
circular-radial-bar-chart_71.png,4,1,2,0,0
circular-radial-bar-chart_72.png,4,2,2,0,0
circular-radial-bar-chart_73.png,4,2,2,0,0
circular-radial-bar-chart_74.png,4,2,2,0,0
circular-radial-bar-chart_75.png,4,2,2,0,0
circular-radial-bar-chart_76.png,4,2,2,0,0
circular-radial-bar-chart_77.png,4,2,2,0,0
circular-radial-bar-chart_78.png,4,2,2,0,0
circular-radial-bar-chart_79.png,4,2,2,0,0
circular-radial-bar-chart_8.png,4,2,2,0,1
circular-radial-bar-chart_80.png,4,1,2,0,1
circular-radial-bar-chart_81.png,4,2,2,0,0
circular-radial-bar-chart_82.png,4,1,2,0,0
circular-radial-bar-chart_83.png,4,1,2,0,1
circular-radial-bar-chart_84.png,4,2,2,0,0
circular-radial-bar-chart_85.png,4,2,2,0,0
circular-radial-bar-chart_86.png,4,2,2,0,0
circular-radial-bar-chart_87.png,4,0,2,0,0
circular-radial-bar-chart_88.png,4,2,2,0,1
circular-radial-bar-chart_89.png,4,2,2,0,1
circular-radial-bar-chart_9.png,4,2,2,0,0
circular-radial-bar-chart_90.png,4,2,2,0,0
circular-radial-bar-chart_91.png,4,1,2,0,0
circular-radial-bar-chart_92.png,4,2,2,0,1
circular-radial-bar-chart_93.png,4,2,2,0,0
circular-radial-bar-chart_94.png,4,1,2,0,0
circular-radial-bar-chart_95.png,4,2,2,0,0
circular-radial-bar-chart_96.png,4,2,2,0,1
circular-radial-bar-chart_97.png,4,2,2,0,0
circular-radial-bar-chart_98.png,4,2,2,0,0
circular-radial-bar-chart_99.png,4,2,2,0,0
radar_chart_435.png,4,2,2,0,0
beagle_10027.png,5,0,100,0,0
beagle_10029.png,5,0,100,0,0
beagle_10030.png,5,2,100,1,0
beagle_10032.png,5,1,100,1,0
beagle_10043.png,5,2,100,0,0
beagle_10060.png,5,0,100,0,0
beagle_10098.png,5,0,100,0,0
beagle_10109.png,5,2,100,0,0
beagle_10113.png,5,0,100,1,0
beagle_10115.png,5,0,100,0,0
beagle_10119.png,5,0,100,1,0
beagle_10133.png,5,2,100,1,0
beagle_10144.png,5,0,100,0,1
beagle_1019.png,5,2,100,0,0
beagle_10231.png,5,0,100,0,0
beagle_10273.png,5,0,100,1,0
beagle_10299.png,5,1,100,0,0
beagle_10304.png,5,0,100,0,0
beagle_10340.png,5,2,100,0,0
beagle_10356.png,5,1,100,0,0
beagle_10376.png,5,2,100,1,0
beagle_10388.png,5,2,100,1,0
beagle_10445.png,5,2,100,0,0
beagle_10458.png,5,0,100,1,0
beagle_10464.png,5,0,100,0,0
beagle_10472.png,5,0,100,0,0
beagle_1048.png,5,2,100,0,0
beagle_105.png,5,0,100,0,0
beagle_10550.png,5,1,100,1,0
beagle_10567.png,5,1,100,1,0
beagle_1064.png,5,0,100,1,0
beagle_1065.png,5,0,100,1,0
beagle_10673.png,5,0,100,1,0
beagle_10691.png,5,0,100,1,0
beagle_10730.png,5,0,100,1,0
beagle_10732.png,5,0,100,0,0
beagle_10748.png,5,2,100,1,0
beagle_10786.png,5,1,100,0,0
beagle_1080.png,5,1,100,1,0
beagle_10808.png,5,1,100,1,0
beagle_1082.png,5,2,100,0,0
beagle_10824.png,5,1,100,0,0
beagle_10828.png,5,0,100,1,0
beagle_10841.png,5,0,100,1,0
beagle_10845.png,5,1,100,0,0
beagle_10859.png,5,0,100,1,0
beagle_10867.png,5,1,100,0,0
beagle_10880.png,5,1,100,1,0
beagle_10891.png,5,0,100,1,0
beagle_10899.png,5,0,100,0,0
beagle_1090.png,5,0,100,1,0
beagle_10985.png,5,1,100,0,0
beagle_1099.png,5,1,100,0,0
beagle_11005.png,5,1,100,1,0
beagle_11007.png,5,1,100,0,0
beagle_11016.png,5,1,100,0,0
beagle_11028.png,5,1,100,0,0
beagle_11050.png,5,0,100,0,0
beagle_11054.png,5,1,100,1,0
beagle_11065.png,5,2,100,1,0
beagle_11129.png,5,0,100,0,0
beagle_11145.png,5,2,100,0,0
beagle_11152.png,5,2,100,1,0
beagle_11172.png,5,0,100,1,0
beagle_11189.png,5,0,100,0,0
beagle_11219.png,5,0,100,1,0
beagle_11246.png,5,2,100,1,0
beagle_11254.png,5,0,100,0,0
beagle_11263.png,5,0,100,0,0
beagle_11280.png,5,2,100,0,0
beagle_11298.png,5,0,100,1,0
beagle_11304.png,5,2,100,1,0
beagle_11305.png,5,1,100,0,0
beagle_11319.png,5,0,100,1,0
beagle_11327.png,5,0,100,0,0
beagle_11331.png,5,1,100,0,0
beagle_11346.png,5,2,100,0,0
beagle_1135.png,5,1,100,1,0
beagle_11351.png,5,1,100,0,0
beagle_11359.png,5,1,100,1,0
beagle_11386.png,5,1,100,1,0
beagle_11393.png,5,0,100,1,0
beagle_11398.png,5,2,100,0,0
beagle_11406.png,5,2,100,0,0
beagle_11413.png,5,0,100,0,0
beagle_11431.png,5,0,100,0,0
beagle_1145.png,5,2,100,0,0
beagle_11487.png,5,0,100,1,0
beagle_11499.png,5,2,100,1,0
beagle_11516.png,5,0,100,0,0
beagle_11523.png,5,2,100,0,0
beagle_11547.png,5,0,100,0,0
beagle_11560.png,5,0,100,1,0
beagle_1159.png,5,0,100,0,0
beagle_11624.png,5,1,100,1,0
beagle_11640.png,5,1,100,0,0
beagle_11667.png,5,0,100,1,0
beagle_11679.png,5,2,100,0,0
beagle_11721.png,5,1,100,0,0
beagle_11723.png,5,1,100,0,0
beagle_11735.png,5,0,100,1,0
beagle_11766.png,5,0,100,0,0
beagle_1181.png,5,0,100,0,0
beagle_11810.png,5,2,100,0,0
beagle_1183.png,5,1,100,0,0
beagle_11842.png,5,0,100,1,0
beagle_11853.png,5,0,100,0,0
beagle_11888.png,5,0,100,0,0
beagle_11893.png,5,1,100,0,0
beagle_11895.png,5,1,100,1,0
beagle_11927.png,5,2,100,0,0
beagle_11949.png,5,1,100,0,0
beagle_11970.png,5,1,100,1,0
beagle_11979.png,5,0,100,0,0
beagle_11999.png,5,1,100,0,0
beagle_12046.png,5,0,100,1,0
beagle_12066.png,5,0,100,1,0
beagle_12068.png,5,0,100,1,0
beagle_12107.png,5,1,100,1,0
beagle_12144.png,5,2,100,0,0
beagle_12147.png,5,0,100,0,0
beagle_1217.png,5,2,100,1,0
beagle_12170.png,5,0,100,1,0
beagle_12173.png,5,0,100,0,0
beagle_1218.png,5,0,100,1,0
beagle_12193.png,5,1,100,0,0
beagle_12195.png,5,0,100,1,0
beagle_12236.png,5,0,100,0,0
beagle_12250.png,5,0,100,0,0
beagle_12265.png,5,0,100,1,0
beagle_12269.png,5,2,100,1,0
beagle_12277.png,5,2,100,1,0
beagle_12319.png,5,1,100,0,0
beagle_12336.png,5,1,100,1,0
beagle_12345.png,5,0,100,1,0
beagle_12362.png,5,0,100,0,0
beagle_12387.png,5,0,100,0,0
beagle_12392.png,5,1,100,0,1
beagle_12400.png,5,0,100,1,0
beagle_12429.png,5,0,100,1,0
beagle_12441.png,5,2,100,1,0
beagle_12448.png,5,0,100,1,0
beagle_12455.png,5,0,100,1,0
beagle_12460.png,5,1,100,1,0
beagle_12468.png,5,2,100,1,0
beagle_12477.png,5,1,100,0,0
beagle_125.png,5,1,100,0,0
beagle_12501.png,5,2,100,0,0
beagle_12514.png,5,1,100,0,0
beagle_12532.png,5,1,100,0,0
beagle_12535.png,5,0,100,1,0
beagle_12552.png,5,0,100,1,0
beagle_1256.png,5,0,100,0,0
beagle_12574.png,5,1,100,1,0
beagle_12575.png,5,1,100,1,0
beagle_12590.png,5,0,100,1,0
beagle_12621.png,5,0,100,0,1
beagle_1264.png,5,2,100,0,0
beagle_12678.png,5,2,100,0,0
beagle_12706.png,5,0,100,1,0
beagle_12712.png,5,2,100,1,0
beagle_12733.png,5,2,100,1,0
beagle_12784.png,5,1,100,0,0
beagle_12789.png,5,0,100,1,0
beagle_12795.png,5,1,100,0,0
beagle_1280.png,5,0,100,1,0
beagle_12829.png,5,0,100,0,0
beagle_1284.png,5,0,100,0,0
beagle_12912.png,5,0,100,1,0
beagle_12936.png,5,0,100,1,0
beagle_12962.png,5,0,100,0,0
beagle_12974.png,5,0,100,1,0
beagle_13013.png,5,0,100,0,1
beagle_13033.png,5,2,100,1,0
beagle_13052.png,5,0,100,1,0
beagle_1306.png,5,0,100,1,0
beagle_13061.png,5,0,100,0,0
beagle_13073.png,5,0,100,1,0
beagle_13081.png,5,0,100,0,0
beagle_13095.png,5,2,100,1,0
beagle_131.png,5,1,100,1,0
beagle_13186.png,5,1,100,0,0
beagle_13203.png,5,0,100,0,0
beagle_13211.png,5,1,100,0,0
beagle_13248.png,5,0,100,1,0
beagle_13250.png,5,1,100,0,0
beagle_13251.png,5,2,100,0,0
beagle_13265.png,5,1,100,1,0
beagle_13295.png,5,2,100,1,0
beagle_13307.png,5,0,100,1,0
beagle_13308.png,5,0,100,1,0
beagle_1331.png,5,0,100,1,0
beagle_13323.png,5,1,100,0,0
beagle_13331.png,5,0,100,1,0
beagle_13369.png,5,2,100,0,0
beagle_13385.png,5,0,100,1,0
beagle_13397.png,5,0,100,0,0
beagle_13404.png,5,0,100,1,0
beagle_13446.png,5,0,100,1,0
beagle_13468.png,5,1,100,0,0
beagle_13475.png,5,0,100,0,0
beagle_13484.png,5,0,100,0,0
beagle_13492.png,5,1,100,1,0
beagle_13530.png,5,2,100,0,1
beagle_13534.png,5,0,100,1,1
beagle_13542.png,5,0,100,1,1
beagle_1355.png,5,1,100,1,0
beagle_13553.png,5,0,100,0,0
beagle_13562.png,5,0,100,0,0
beagle_13620.png,5,0,100,0,0
beagle_13622.png,5,1,100,1,0
beagle_13655.png,5,0,100,1,0
beagle_13670.png,5,0,100,0,0
beagle_13691.png,5,0,100,0,0
beagle_137.png,5,0,100,0,0
beagle_13701.png,5,2,100,0,0
beagle_13702.png,5,0,100,0,0
beagle_13715.png,5,1,100,0,0
beagle_13726.png,5,0,100,1,0
beagle_13737.png,5,2,100,1,0
beagle_13743.png,5,1,100,0,0
beagle_13771.png,5,2,100,0,0
beagle_13774.png,5,0,100,1,0
beagle_1378.png,5,0,100,1,0
beagle_13802.png,5,2,100,0,0
beagle_13827.png,5,1,100,0,0
beagle_13835.png,5,1,100,1,0
beagle_13839.png,5,2,100,1,0
beagle_13855.png,5,0,100,1,0
beagle_13856.png,5,2,100,0,0
beagle_13897.png,5,0,100,0,0
beagle_13899.png,5,0,100,0,0
beagle_13902.png,5,2,100,1,1
beagle_13905.png,5,0,100,1,0
beagle_13934.png,5,0,100,1,0
beagle_13977.png,5,1,100,1,0
beagle_13990.png,5,0,100,0,0
beagle_14006.png,5,0,100,0,0
beagle_14023.png,5,0,100,1,0
beagle_14033.png,5,1,100,0,0
beagle_14039.png,5,0,100,1,0
beagle_14100.png,5,2,100,0,0
beagle_14113.png,5,2,100,1,0
beagle_14137.png,5,2,100,1,0
beagle_14164.png,5,1,100,0,0
beagle_14170.png,5,1,100,0,0
beagle_14172.png,5,1,100,1,0
beagle_14184.png,5,0,100,0,0
beagle_14188.png,5,0,100,0,1
beagle_1421.png,5,2,100,1,0
beagle_14216.png,5,1,100,0,0
beagle_14246.png,5,0,100,0,1
beagle_14260.png,5,0,100,1,0
beagle_14282.png,5,0,100,1,0
beagle_14294.png,5,0,100,0,0
beagle_14295.png,5,0,100,0,0
beagle_14299.png,5,0,100,1,1
beagle_14316.png,5,2,100,1,0
beagle_14329.png,5,2,100,1,1
beagle_14338.png,5,0,100,1,0
beagle_14349.png,5,0,100,1,0
beagle_14354.png,5,0,100,0,0
beagle_14359.png,5,0,100,1,0
beagle_14413.png,5,1,100,0,0
beagle_14420.png,5,0,100,0,0
beagle_14437.png,5,0,100,1,0
beagle_1450.png,5,0,100,0,0
beagle_14500.png,5,1,100,1,0
beagle_14522.png,5,0,100,0,1
beagle_14543.png,5,2,100,0,0
beagle_14555.png,5,1,100,0,0
beagle_14561.png,5,0,100,1,0
beagle_14571.png,5,0,100,1,1
beagle_14572.png,5,1,100,1,0
beagle_14590.png,5,0,100,1,0
beagle_14606.png,5,1,100,0,0
beagle_14611.png,5,1,100,1,0
beagle_147.png,5,0,100,0,0
beagle_14709.png,5,0,100,1,0
beagle_14711.png,5,0,100,1,0
beagle_14748.png,5,0,100,0,0
beagle_14753.png,5,0,100,0,0
beagle_14774.png,5,2,100,1,0
beagle_14786.png,5,0,100,0,1
beagle_14799.png,5,0,100,0,1
beagle_14810.png,5,0,100,1,1
beagle_14811.png,5,0,100,0,1
beagle_14818.png,5,1,100,0,1
beagle_14827.png,5,0,100,0,0
beagle_14832.png,5,2,100,0,0
beagle_1488.png,5,0,100,0,0
beagle_14892.png,5,0,100,1,0
beagle_14906.png,5,2,100,0,0
beagle_14915.png,5,0,100,1,0
beagle_14916.png,5,0,100,1,0
beagle_14949.png,5,1,100,1,0
beagle_14963.png,5,0,100,1,0
beagle_14971.png,5,0,100,1,0
beagle_14973.png,5,2,100,1,0
beagle_14974.png,5,1,100,0,0
beagle_15027.png,5,0,100,1,0
beagle_15043.png,5,0,100,1,0
beagle_15050.png,5,2,100,0,0
beagle_15052.png,5,1,100,0,0
beagle_15053.png,5,0,100,1,0
beagle_15060.png,5,0,100,1,0
beagle_15063.png,5,0,100,1,0
beagle_15082.png,5,0,100,0,0
beagle_15097.png,5,0,100,1,0
beagle_151.png,5,0,100,0,0
beagle_15119.png,5,1,100,0,0
beagle_15137.png,5,0,100,0,0
beagle_15172.png,5,1,100,1,0
beagle_15193.png,5,2,100,0,0
beagle_15209.png,5,2,100,1,0
beagle_15215.png,5,0,100,0,1
beagle_15218.png,5,0,100,1,0
beagle_1522.png,5,0,100,0,0
beagle_15259.png,5,1,100,1,0
beagle_15277.png,5,2,100,1,0
beagle_15281.png,5,0,100,0,0
beagle_15286.png,5,1,100,0,0
beagle_15289.png,5,0,100,1,0
beagle_1529.png,5,0,100,1,0
beagle_1531.png,5,1,100,1,0
beagle_15325.png,5,0,100,1,0
beagle_15330.png,5,2,100,1,0
beagle_15343.png,5,0,100,0,0
beagle_15350.png,5,1,100,1,0
beagle_15352.png,5,1,100,0,0
beagle_15354.png,5,1,100,0,0
beagle_15355.png,5,2,100,0,0
beagle_15413.png,5,0,100,1,0
beagle_15414.png,5,0,100,1,0
beagle_1542.png,5,1,100,1,0
beagle_15432.png,5,1,100,0,0
beagle_15453.png,5,0,100,0,0
beagle_15459.png,5,0,100,0,0
beagle_15464.png,5,0,100,1,0
beagle_15469.png,5,0,100,0,0
beagle_15474.png,5,2,100,1,0
beagle_15482.png,5,0,100,1,0
beagle_15489.png,5,0,100,1,0
beagle_15498.png,5,1,100,0,0
beagle_15502.png,5,2,100,0,0
beagle_15539.png,5,0,100,1,0
beagle_15583.png,5,0,100,1,0
beagle_15621.png,5,1,100,0,0
beagle_15656.png,5,2,100,1,0
beagle_15660.png,5,2,100,1,0
beagle_15675.png,5,2,100,0,0
beagle_15687.png,5,2,100,1,0
beagle_15690.png,5,0,100,1,0
beagle_15695.png,5,2,100,1,0
beagle_1571.png,5,0,100,1,0
beagle_15751.png,5,0,100,0,0
beagle_15756.png,5,1,100,1,0
beagle_15757.png,5,0,100,0,0
beagle_15789.png,5,1,100,0,0
beagle_15804.png,5,2,100,1,0
beagle_15807.png,5,1,100,0,0
beagle_15811.png,5,0,100,1,0
beagle_15831.png,5,0,100,0,0
beagle_15850.png,5,2,100,1,0
beagle_15857.png,5,2,100,0,0
beagle_15858.png,5,2,100,0,0
beagle_15868.png,5,0,100,1,0
beagle_15870.png,5,1,100,1,0
beagle_15874.png,5,1,100,1,0
beagle_15878.png,5,0,100,0,1
beagle_15879.png,5,0,100,0,1
beagle_15894.png,5,2,100,1,0
beagle_15895.png,5,2,100,0,0
beagle_15909.png,5,0,100,0,0
beagle_15911.png,5,2,100,0,0
beagle_15919.png,5,0,100,0,0
beagle_15934.png,5,0,100,0,0
beagle_15944.png,5,0,100,0,0
beagle_1596.png,5,1,100,1,0
beagle_15960.png,5,1,100,0,0
beagle_15961.png,5,2,100,1,0
beagle_15967.png,5,0,100,0,0
beagle_15974.png,5,2,100,0,0
beagle_1600.png,5,1,100,0,0
beagle_1601.png,5,2,100,0,0
beagle_16024.png,5,0,100,1,0
beagle_16029.png,5,0,100,0,0
beagle_16035.png,5,1,100,0,0
beagle_16045.png,5,0,100,0,0
beagle_16053.png,5,2,100,1,0
beagle_16086.png,5,2,100,0,0
beagle_16095.png,5,2,100,1,0
beagle_16098.png,5,0,100,0,0
beagle_16104.png,5,1,100,1,0
beagle_1611.png,5,1,100,1,0
beagle_16124.png,5,0,100,0,0
beagle_16126.png,5,2,100,0,0
beagle_16127.png,5,1,100,0,0
beagle_16131.png,5,0,100,0,0
beagle_16132.png,5,2,100,1,0
beagle_16146.png,5,2,100,1,0
beagle_16163.png,5,0,100,0,0
beagle_16164.png,5,0,100,0,0
beagle_16193.png,5,0,100,1,0
beagle_16197.png,5,0,100,1,0
beagle_16200.png,5,2,100,0,0
beagle_16211.png,5,0,100,0,0
beagle_16229.png,5,0,100,0,0
beagle_16230.png,5,0,100,0,0
beagle_16249.png,5,0,100,0,0
beagle_16300.png,5,1,100,0,0
beagle_16303.png,5,0,100,1,0
beagle_16304.png,5,0,100,1,0
beagle_16323.png,5,0,100,0,0
beagle_1633.png,5,0,100,0,0
beagle_16338.png,5,2,100,0,0
beagle_16353.png,5,0,100,0,0
beagle_16362.png,5,0,100,0,0
beagle_16365.png,5,1,100,1,0
beagle_164.png,5,0,100,1,0
beagle_16423.png,5,0,100,1,0
beagle_16428.png,5,0,100,0,0
beagle_16464.png,5,0,100,0,0
beagle_16499.png,5,1,100,0,0
beagle_16507.png,5,2,100,0,0
beagle_1651.png,5,0,100,0,0
beagle_16517.png,5,0,100,0,0
beagle_16525.png,5,0,100,1,0
beagle_16547.png,5,2,100,0,0
beagle_166.png,5,0,100,1,0
beagle_16602.png,5,1,100,0,0
beagle_16655.png,5,1,100,1,0
beagle_16656.png,5,2,100,0,0
beagle_16665.png,5,1,100,0,0
beagle_16667.png,5,1,100,1,0
beagle_16683.png,5,0,100,0,0
beagle_16703.png,5,1,100,1,0
beagle_16711.png,5,2,100,1,0
beagle_16728.png,5,0,100,1,0
beagle_1673.png,5,0,100,1,0
beagle_16764.png,5,1,100,1,0
beagle_16790.png,5,2,100,0,1
beagle_16794.png,5,0,100,0,0
beagle_1682.png,5,2,100,1,0
beagle_16826.png,5,0,100,0,0
beagle_16850.png,5,0,100,1,0
beagle_16861.png,5,0,100,1,0
beagle_16866.png,5,0,100,1,0
beagle_1688.png,5,0,100,0,0
beagle_1689.png,5,1,100,0,0
beagle_16890.png,5,0,100,0,0
beagle_16907.png,5,0,100,1,1
beagle_16916.png,5,0,100,0,1
beagle_16959.png,5,1,100,0,0
